name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
"Pippin, Guard of the Citadel","U, W","U, W",{W}{U},2.0,Legendary Creature — Halfling Soldier,"Vigilance, Ward",2,2
Prince Imrahil the Fair,"U, W","U, W",{W}{U},2.0,Legendary Creature — Human Noble,,2,2
Arctic Aven,"U, W",U,{2}{U},3.0,Creature — Bird Wizard,Flying,2,1
Dauntless River Marshal,"U, W",W,{1}{W},2.0,Creature — Human Soldier,,2,1
Aerial Engineer,"U, W","U, W",{2}{W}{U},4.0,Creature — Human Artificer,,2,4
"Niambi, Esteemed Speaker","U, W","U, W",{W}{U},2.0,Legendary Creature — Human Cleric,Flash,2,1
Watcher of the Spheres,"U, W","U, W",{W}{U},2.0,Creature — Bird Wizard,Flying,2,2
Sphinx of the Revelation,"U, W","U, W",{3}{W}{U},5.0,Artifact Creature — Sphinx,"Flying, Lifelink",4,5
Gold-Forged Thopteryx,"U, W","U, W",{W}{U},2.0,Artifact Creature — Dinosaur Thopter,"Flying, Lifelink",1,3
"Lavinia, Azorius Renegade","U, W","U, W",{W}{U},2.0,Legendary Creature — Human Soldier,,2,2
Wrath of Leknif,"U, W","U, W",{1}{W}{W}{U},4.0,Sorcery,,,
Unsettled Mariner,"U, W","U, W",{W}{U},2.0,Creature — Shapeshifter,Changeling,2,2
Ethersworn Sphinx,"U, W","U, W",{7}{W}{U},9.0,Artifact Creature — Sphinx,"Affinity, Cascade, Flying",4,4
Moderation,"U, W","U, W",{1}{W}{U},3.0,Enchantment,,,
Emissary of Soulfire,"U, W","U, W",{1}{W}{U},3.0,Creature — Djinn Monk,,1,4
"Genku, Future Shaper","U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Moonfolk Wizard,,2,5
Riddle Gate Gargoyle,"U, W","U, W",{W}{U},2.0,Artifact Creature — Gargoyle,Flying,2,2
Suppression Ray // Orderly Plaza,"U, W","U, W",{3}{W/U}{W/U},5.0,Sorcery,,,
A-Devoted Grafkeeper // A-Departed Soulkeeper,"U, W","U, W",{W}{U},2.0,Creature — Human Peasant,"Disturb, Mill, Transform",2,2
Harbor Guardian,"U, W","U, W",{2}{W}{U},4.0,Creature — Gargoyle,Reach,3,4
Hazerider Drake,"U, W","U, W",{2}{W}{U},4.0,Creature — Drake,"Flying, Protection",2,3
Leering Gargoyle,"U, W","U, W",{1}{W}{U},3.0,Creature — Gargoyle,Flying,2,2
Prismatic Boon,"U, W","U, W",{X}{W}{U},2.0,Instant,,,
Reparations,"U, W","U, W",{1}{W}{U},3.0,Enchantment,,,
Knowledge Is Power,"U, W","U, W",{3}{W}{U},5.0,Enchantment,,,
Disorder in the Court,"U, W","U, W",{X}{W}{U},2.0,Instant,Investigate,,
"Alquist Proft, Master Sleuth","U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Human Detective,"Investigate, Vigilance",3,3
"Ezrim, Agency Chief","U, W","U, W",{1}{W}{W}{U}{U},5.0,Legendary Creature — Archon Detective,"Flying, Investigate",5,5
Granite Witness,"U, W","U, W",{2}{W}{U},4.0,Artifact Creature — Gargoyle Detective,"Disguise, Flying, Vigilance",3,2
No More Lies,"U, W","U, W",{W}{U},2.0,Instant,,,
Officious Interrogation,"U, W","U, W",{W}{U},2.0,Instant,Investigate,,
Private Eye,"U, W","U, W",{1}{W}{U},3.0,Creature — Homunculus Detective,,3,3
Meticulous Archive,"U, W",,,0.0,Land — Plains Island,Surveil,,
Swans of Bryn Argoll,"U, W","U, W",{2}{W/U}{W/U},4.0,Creature — Bird Spirit,Flying,4,3
Aethertow,"U, W","U, W",{3}{W/U},4.0,Instant,Conspire,,
Flockchaser Phantom,"U, W","U, W",{4}{W}{U},6.0,Creature — Spirit,"Convoke, Flying, Vigilance",5,5
Mistmeadow Vanisher,"U, W","U, W",{2}{W/U},3.0,Creature — Kithkin Wizard,,3,2
Vodalian Wave-Knight,"U, W","U, W",{2}{W}{U},4.0,Creature — Merfolk Knight,,3,3
"Heliod, the Radiant Dawn // Heliod, the Warped Eclipse","U, W",W,{2}{W}{W},4.0,Legendary Enchantment Creature — God,Transform,4,4
"Invasion of Theros // Ephara, Ever-Sheltering","U, W",W,{2}{W},3.0,Battle — Siege,Transform,,
Order of the Mirror // Order of the Alabaster Host,"U, W",U,{1}{U},2.0,Creature — Human Knight,Transform,2,1
Errant and Giada,"U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Human Angel,"Flash, Flying",2,3
Invasion of New Phyrexia // Teferi Akosa of Zhalfir,"U, W","U, W",{X}{W}{U},2.0,Battle — Siege,Transform,,
Invasion of Xerex // Vertex Paladin,"U, W","U, W",{2}{W}{U},4.0,Battle — Siege,Transform,,
Marshal of Zhalfir,"U, W","U, W",{W}{U},2.0,Creature — Human Knight,,2,2
"Denry Klin, Editor in Chief","U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Cat Advisor,,2,2
"Kotori, Pilot Prodigy","U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Moonfolk Pilot,,2,4
"Shorikai, Genesis Engine","U, W","U, W",{2}{W}{U},4.0,Legendary Artifact — Vehicle,Crew,8,8
"Tameshi, Reality Architect","U, W",U,{2}{U},3.0,Legendary Creature — Moonfolk Wizard,,2,3
Prodigy's Prototype,"U, W","U, W",{1}{W}{U},3.0,Artifact — Vehicle,Crew,3,4
Iridescent Angel,"U, W","U, W",{5}{W}{U},7.0,Creature — Angel,"Flying, Protection",4,4
Phantatog,"U, W","U, W",{1}{W}{U},3.0,Creature — Atog,,1,2
Skycloud Egg,"U, W",,{1},1.0,Artifact,,,
Cephalopod Sentry,"U, W","U, W",{2}{W}{U},4.0,Artifact Creature — Phyrexian Squid,Flying,*,5
"Malcator, Purity Overseer","U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Phyrexian Elephant Wizard,,1,1
Seaside Haven,"U, W",,,0.0,Land,,,
Assimilation Aegis,"U, W","U, W",{1}{W}{U},3.0,Artifact — Equipment,Equip,,
"Jem Lightfoote, Sky Explorer","U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Human Scout,"Flying, Vigilance",3,3
Wrangler of the Damned,"U, W","U, W",{3}{W}{U},5.0,Creature — Human Soldier,Flash,1,4
Lonely Arroyo,"U, W",,,0.0,Land — Desert,,,
"Millicent, Restless Revenant","U, W","U, W",{5}{W}{U},7.0,Legendary Creature — Spirit Soldier,Flying,4,4
Dovin's Veto,"U, W","U, W",{W}{U},2.0,Instant,,,
Dungeon Master,"U, W","U, W",{2}{W}{U},4.0,Legendary Planeswalker — Dungeon Master,,,
Medomai the Ageless,"U, W","U, W",{4}{W}{U},6.0,Legendary Creature — Sphinx,Flying,4,4
Arcade Gannon,"U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Human Doctor,For Auld Lang Syne,2,3
Elder Owyn Lyons,"U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Human Knight,,3,3
"Rex, Cyber-Hound","U, W","U, W",{1}{W}{U},3.0,Legendary Artifact Creature — Robot Dog,Mill,2,2
Disciple of Kangee,"U, W",W,{2}{W},3.0,Creature — Human Wizard,,2,2
Cloud Cover,"U, W","U, W",{2}{W}{U},4.0,Enchantment,,,
Daring Leap,"U, W","U, W",{1}{W}{U},3.0,Instant,,,
Silver Drake,"U, W","U, W",{1}{W}{U},3.0,Creature — Drake,Flying,3,3
Teferi's Honor Guard,"U, W",W,{2}{W},3.0,Creature — Human Knight,Flanking,2,2
Enchanted Evening,"U, W","U, W",{3}{W/U}{W/U},5.0,Enchantment,,,
Puresight Merrow,"U, W","U, W",{W/U}{W/U},2.0,Creature — Merfolk Wizard,,2,2
High Alert,"U, W","U, W",{1}{W}{U},3.0,Enchantment,,,
"Linvala, Shield of Sea Gate","U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Angel Wizard,Flying,3,3
Spoils of Adventure,"U, W","U, W",{4}{W}{U},6.0,Instant,,,
"Ith, High Arcanist","U, W","U, W",{5}{W}{U},7.0,Legendary Creature — Human Wizard,"Suspend, Vigilance",3,5
Skybridge Towers,"U, W",,,0.0,Land,,,
Staggering Insight,"U, W","U, W",{W}{U},2.0,Enchantment — Aura,Enchant,,
"Azor, the Lawbringer","U, W","U, W",{2}{W}{W}{U}{U},6.0,Legendary Creature — Sphinx,Flying,6,6
Celestial Colonnade,"U, W",,,0.0,Land,,,
"Dovin, Hand of Control","U, W","U, W",{2}{W/U},3.0,Legendary Planeswalker — Dovin,,,
Dream Trawler,"U, W","U, W",{2}{W}{W}{U}{U},6.0,Creature — Sphinx,"Flying, Lifelink",3,5
Deputy of Detention,"U, W","U, W",{1}{W}{U},3.0,Creature — Vedalken Wizard,,1,3
Emergency Powers,"U, W","U, W",{5}{W}{U},7.0,Instant,Addendum,,
Scheming Fence,"U, W","U, W",{W}{U},2.0,Creature — Human Citizen,,2,3
Invocation of Saint Traft,"U, W","U, W",{1}{W}{U},3.0,Enchantment — Aura,Enchant,,
Rarity,"U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Unicorn,,2,2
Hylda of the Icy Crown,"U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Human Warlock,Scry,3,4
"Will, Scion of Peace","U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Human Wizard,Vigilance,2,4
Twining Twins // Swift Spiral,"U, W",U,{2}{U}{U},4.0,Creature — Faerie Wizard,"Flying, Vigilance, Ward",4,4
Permission Denied,"U, W","U, W",{W}{U},2.0,Instant,,,
Resplendent Griffin,"U, W","U, W",{1}{W}{U},3.0,Creature — Griffin,"Ascend, Flying",2,2
Senate Courier,"U, W",U,{2}{U},3.0,Creature — Bird,Flying,1,4
Azorius Knight-Arbiter,"U, W","U, W",{3}{W}{U},5.0,Creature — Human Knight,Vigilance,2,5
Azorius Skyguard,"U, W","U, W",{4}{W}{U},6.0,Creature — Human Knight,"First strike, Flying",3,3
"Dovin, Grand Arbiter","U, W","U, W",{1}{W}{U},3.0,Legendary Planeswalker — Dovin,,,
Dovin's Acuity,"U, W","U, W",{1}{W}{U},3.0,Enchantment,,,
Senate Guildmage,"U, W","U, W",{W}{U},2.0,Creature — Human Wizard,,2,2
Sphinx of New Prahv,"U, W","U, W",{W}{W}{U}{U},4.0,Creature — Sphinx,"Flying, Vigilance",4,3
Sphinx's Insight,"U, W","U, W",{2}{W}{U},4.0,Instant,Addendum,,
Senate Griffin,"U, W","U, W",{2}{W/U}{W/U},4.0,Creature — Griffin,"Flying, Scry",3,2
Warrant // Warden,"U, W","W, U",{W/U}{W/U},7.0,Instant,,,
"Dovin, Architect of Law","U, W","U, W",{4}{W}{U},6.0,Legendary Planeswalker — Dovin,,,
Elite Arrester,"U, W",W,{W},1.0,Creature — Human Soldier,,0,3
Dovin's Dismissal,"U, W","U, W",{2}{W}{U},4.0,Instant,,,
Fall of the Gavel,"U, W","U, W",{3}{W}{U},5.0,Instant,,,
New Prahv Guildmage,"U, W","U, W",{W}{U},2.0,Creature — Human Wizard,Detain,2,2
Search Warrant,"U, W","U, W",{W}{U},2.0,Sorcery,,,
Azor's Elocutors,"U, W","U, W",{3}{W/U}{W/U},5.0,Creature — Human Advisor,,3,5
Vassal Soul,"U, W","U, W",{1}{W/U}{W/U},3.0,Creature — Spirit,Flying,2,2
Parapet Watchers,"U, W",U,{2}{U},3.0,Creature — Kithkin Soldier,,2,2
Barrenton Cragtreads,"U, W","U, W",{2}{W/U}{W/U},4.0,Creature — Kithkin Scout,,3,3
Glamer Spinners,"U, W","U, W",{4}{W/U},5.0,Creature — Faerie Wizard,"Flash, Flying",2,4
Godhead of Awe,"U, W","U, W",{W/U}{W/U}{W/U}{W/U}{W/U},5.0,Creature — Spirit Avatar,Flying,4,4
Repel Intruders,"U, W","U, W",{3}{W/U},4.0,Instant,,,
Silkbind Faerie,"U, W","U, W",{2}{W/U},3.0,Creature — Faerie Rogue,Flying,1,3
Somnomancer,"U, W","U, W",{1}{W/U},2.0,Creature — Kithkin Wizard,,2,1
Thistledown Duo,"U, W","U, W",{2}{W/U},3.0,Creature — Kithkin Soldier Wizard,,2,2
Thoughtweft Gambit,"U, W","U, W",{4}{W/U}{W/U},6.0,Instant,,,
Worldpurge,"U, W","U, W",{4}{W/U}{W/U}{W/U}{W/U},8.0,Sorcery,,,
Zealous Guardian,"U, W","U, W",{W/U},1.0,Creature — Kithkin Soldier,Flash,1,1
Spectral Shepherd,"U, W",W,{2}{W},3.0,Creature — Spirit,Flying,2,2
"Gregor, Shrewd Magistrate","U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Human Advisor,Skulk,1,3
"Hargilde, Kindly Runechanter","U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Human,Friends forever,2,3
"Zethi, Arcane Blademaster","U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Human Soldier,Multikicker,3,3
Opaline Sliver,"U, W","U, W",{1}{W}{U},3.0,Creature — Sliver,,2,2
Celestial Regulator,"U, W","U, W",{1}{W}{U},3.0,Creature — Angel Advisor,Flying,2,3
A-Celestial Regulator,"U, W","U, W",{1}{W}{U},3.0,Creature — Angel Advisor,Flying,1,4
Exotic Pets,"U, W","U, W",{1}{W}{U},3.0,Instant,,,
Metropolis Angel,"U, W","U, W",{2}{W}{U},4.0,Creature — Angel Soldier,Flying,3,1
A-Metropolis Angel,"U, W","U, W",{3}{W}{U},5.0,Creature — Angel Soldier,Flying,3,3
Coastline Chimera,"U, W",U,{3}{U},4.0,Creature — Chimera,Flying,1,5
Calciform Pools,"U, W",,,0.0,Land,,,
The Grand Calcutron,"U, W","U, W",{W}{U},2.0,Legendary Artifact,,,
Hot Fix,"U, W","U, W",{4}{W}{U},6.0,Sorcery,,,
Angelic Harold,"U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Angel Performer,Flying,2,2
"Claire D'Loon, Joy Sculptor","U, W","U, W",{W}{U},2.0,Legendary Creature — Human Performer,,2,3
Space Beleren,"U, W","U, W",{2}{W}{U},4.0,Legendary Planeswalker — Jace,,,
Meddling Kids,"U, W","U, W",{2}{W}{U},4.0,Creature — Human Child,,2,3
Guiding Spirit,"U, W","U, W",{1}{W}{U},3.0,Creature — Angel Spirit,Flying,1,2
Tempest Drake,"U, W","U, W",{1}{W}{U},3.0,Creature — Drake,"Flying, Vigilance",2,2
A-Brine Comber // A-Brinebound Gift,"U, W","U, W",{1}{W}{U},3.0,Creature — Spirit,"Disturb, Transform",2,2
"A-Dorothea, Vengeful Victim // A-Dorothea's Retribution","U, W","U, W",{W}{U},2.0,Legendary Creature — Spirit,"Disturb, Flying, Transform",4,4
Elite Guardmage,"U, W","U, W",{2}{W}{U},4.0,Creature — Human Wizard,Flying,2,3
"A-Teferi, Time Raveler","U, W","U, W",{2}{W}{U},4.0,Legendary Planeswalker — Teferi,,,
The Eighth Doctor,"U, W","U, W",{4}{W}{U},6.0,Legendary Creature — Time Lord Doctor,Mill,4,4
The Eleventh Doctor,"U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Time Lord Doctor,I. AM. TALKING!,3,2
The Fifth Doctor,"U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Time Lord Doctor,Peaceful Coexistence,2,2
The First Doctor,"U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Time Lord Doctor,,2,2
Gallifrey Stands,"U, W","U, W",{4}{W}{U},6.0,Legendary Enchantment,,,
Regenerations Restored,"U, W","U, W",{W}{U},2.0,Enchantment,"Scry, Vanishing",,
Rory Williams,"U, W","U, W",{W}{U},2.0,Legendary Creature — Human Soldier,"First strike, Investigate, Lifelink, Partner, Partner with, The Last Centurion",3,3
Sally Sparrow,"U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Human Detective,Investigate,2,3
The Second Doctor,"U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Time Lord Doctor,How Civil of You,2,4
The Seventh Doctor,"U, W","U, W",{3}{W}{U},5.0,Legendary Creature — Time Lord Doctor,Investigate,3,6
Sharae of Numbing Depths,"U, W","U, W",{2}{W}{U},4.0,Legendary Creature — Merfolk Wizard,,2,3
Threadbind Clique // Rip the Seams,"U, W",U,{3}{U},4.0,Creature — Faerie,Flying,3,3
Ace Flockbringer,"U, W","U, W",{1}{W}{U},3.0,Creature — Bird Scout,"Conjure, Flying",3,3
Argivian Welcome,"U, W","U, W",{W}{U},2.0,Instant,,,
"Richlau, Headmaster","U, W","U, W",{1}{W}{U},3.0,Legendary Creature — Human Advisor,,2,4
Pull of the Mist Moon,"U, W",W,{1}{W}{W},3.0,Enchantment,Kicker,,
"Niambi, Beloved Protector","U, W","U, W",{W}{U},2.0,Legendary Creature — Human Cleric,Flash,2,2
Teferi's Contingency,"U, W","U, W",{W}{U}{U},3.0,Instant,,,
Wingbright Thief,"U, W","U, W",{1}{W}{U},3.0,Enchantment Creature — Bird Glimmer,Flying,2,3
Reflection Net,"U, W","U, W",{1}{W}{U},3.0,Artifact,Flash,,
Scour the Scene,"U, W","U, W",{W}{U},2.0,Enchantment,,,
Innovative Metatect,"U, W","U, W",{W}{U},2.0,Creature — Phyrexian Artificer,Seek,1,3
Brokers' Safeguard,"U, W","U, W",{W}{U},2.0,Instant,,,
Obscura Polymorphist,"U, W","U, W",{1}{W}{U},3.0,Creature — Octopus Wizard,Seek,2,2
Stormkeld Curator // Giant Secrets,"U, W",W,{4}{W}{W},6.0,Creature — Giant,,6,6
