name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Gixian Puppeteer,B,B,{3}{B},4.0,Creature — Phyrexian Warlock,,4,3
Gixian Skullflayer,B,B,{2}{B},3.0,Creature — Phyrexian Human Assassin,,2,3
Gnawing Vermin,B,B,{B},1.0,Creature — Rat,Mill,1,1
Gruesome Realization,B,B,{1}{B}{B},3.0,Sorcery,,,
Gurgling Anointer,B,B,{2}{B},3.0,Creature — Phyrexian Horror,Flying,1,3
Hostile Negotiations,B,B,{3}{B},4.0,Instant,,,
Kill-Zone Acrobat,B,B,{2}{B},3.0,Creature — Human Soldier,,3,2
Misery's Shadow,B,B,{1}{B},2.0,Creature — Shade,,2,2
Moment of Defiance,B,B,{2}{B},3.0,Instant,,,
No One Left Behind,B,B,{4}{B},5.0,Sorcery,,,
Overwhelming Remorse,B,B,{4}{B},5.0,Instant,,,
Painful Quandary,B,B,{3}{B}{B},5.0,Enchantment,,,
Powerstone Fracture,B,B,{1}{B},2.0,Sorcery,,,
Ravenous Gigamole,B,B,{3}{B},4.0,Creature — Mole Horror,Mill,2,3
Thran Vigil,B,B,{1}{B},2.0,Enchantment,,,
Thraxodemon,B,B,{1}{B},2.0,Creature — Demon,,2,2
Trench Stalker,B,B,{4}{B},5.0,Creature — Beast Horror,,4,5
Ashnod's Harvester,B,,{2},2.0,Artifact Creature — Construct,Unearth,3,1
Clay Revenant,B,,{1},1.0,Artifact Creature — Golem,,1,2
Dredging Claw,B,,{2},2.0,Artifact — Equipment,Equip,,
Goring Warplow,B,,{6},6.0,Artifact Creature — Construct,"Deathtouch, Prototype",5,4
Phyrexian Fleshgorger,B,,{7},7.0,Artifact Creature — Phyrexian Wurm,"Lifelink, Menace, Prototype, Ward",7,5
Razorlash Transmogrant,B,,{2},2.0,Artifact Creature — Zombie,,3,1
Scrapwork Rager,B,,{4},4.0,Artifact Creature — Phyrexian Horror,Unearth,2,2
Transmogrant Altar,B,,{3},3.0,Artifact,,,
Transmogrant's Crown,B,,{2},2.0,Artifact — Equipment,Equip,,
Terror Ballista,B,,{7},7.0,Artifact Creature — Construct,"Menace, Unearth",5,3
Bone Harvest,B,B,{2}{B},3.0,Instant,,,
Death Stroke,B,B,{B}{B},2.0,Sorcery,,,
Skittering Horror,B,B,{2}{B},3.0,Creature — Phyrexian Horror,,4,3
Skittering Skirge,B,B,{B}{B},2.0,Creature — Phyrexian Imp,Flying,3,2
Tar Pit Warrior,B,B,{2}{B},3.0,Creature — Cyclops Warrior,,3,4
Annihilate,B,B,{3}{B}{B},5.0,Instant,,,
Army of the Damned,B,B,{5}{B}{B}{B},8.0,Sorcery,Flashback,,
Baleful Force,B,B,{5}{B}{B}{B},8.0,Creature — Elemental,,7,7
Curse of Shallow Graves,B,B,{2}{B},3.0,Enchantment — Aura Curse,Enchant,,
Disciple of Griselbrand,B,B,{1}{B},2.0,Creature — Human Cleric,,1,1
Endless Cockroaches,B,B,{1}{B}{B},3.0,Creature — Insect,,1,1
"Endrek Sahr, Master Breeder",B,B,{4}{B},5.0,Legendary Creature — Human Wizard,,2,2
Famine,B,B,{3}{B}{B},5.0,Sorcery,,,
Fell Shepherd,B,B,{5}{B}{B},7.0,Creature — Avatar,,8,6
Hooded Horror,B,B,{4}{B},5.0,Creature — Horror,,4,4
Nightscape Familiar,B,B,{1}{B},2.0,Creature — Zombie,,1,1
Ophiomancer,B,B,{2}{B},3.0,Creature — Human Shaman,,2,2
Phyrexian Delver,B,B,{3}{B}{B},5.0,Creature — Phyrexian Zombie,,3,2
Phyrexian Reclamation,B,B,{B},1.0,Enchantment,,,
Price of Knowledge,B,B,{6}{B},7.0,Enchantment,,,
Reckless Spite,B,B,{1}{B}{B},3.0,Instant,,,
Sanguine Bond,B,B,{3}{B}{B},5.0,Enchantment,,,
Sudden Spoiling,B,B,{1}{B}{B},3.0,Instant,Split second,,
Tempt with Immortality,B,B,{4}{B},5.0,Sorcery,Tempting offer,,
Vampire Nighthawk,B,B,{1}{B}{B},3.0,Creature — Vampire Shaman,"Deathtouch, Flying, Lifelink",2,3
Vile Requiem,B,B,{2}{B}{B},4.0,Enchantment,,,
Viscera Seer,B,B,{B},1.0,Creature — Vampire Wizard,Scry,1,1
Wight of Precinct Six,B,B,{1}{B},2.0,Creature — Zombie,,1,1
Vivid Marsh,B,,,0.0,Land,,,
Demon of Wailing Agonies,B,B,{3}{B}{B},5.0,Creature — Demon,"Flying, Lieutenant",4,4
Flesh Carver,B,B,{2}{B},3.0,Creature — Human Wizard,Intimidate,2,2
Ghoulcaller Gisa,B,B,{3}{B}{B},5.0,Legendary Creature — Human Wizard,,3,4
Infernal Offering,B,B,{4}{B},5.0,Sorcery,,,
Malicious Affliction,B,B,{B}{B},2.0,Instant,Morbid,,
Ob Nixilis of the Black Oath,B,B,{3}{B}{B},5.0,Legendary Planeswalker — Nixilis,,,
Overseer of the Damned,B,B,{5}{B}{B},7.0,Creature — Demon,Flying,5,5
Raving Dead,B,B,{4}{B},5.0,Creature — Zombie,Deathtouch,2,6
Spoils of Blood,B,B,{B},1.0,Instant,,,
Wake the Dead,B,B,{X}{B}{B},2.0,Instant,,,
Abyssal Persecutor,B,B,{2}{B}{B},4.0,Creature — Demon,"Flying, Trample",6,6
Aether Snap,B,B,{3}{B}{B},5.0,Sorcery,,,
Black Sun's Zenith,B,B,{X}{B}{B},2.0,Sorcery,,,
Bloodgift Demon,B,B,{3}{B}{B},5.0,Creature — Demon,Flying,5,4
Butcher of Malakir,B,B,{5}{B}{B},7.0,Creature — Vampire Warrior,Flying,5,4
Crypt Ghast,B,B,{3}{B},4.0,Creature — Spirit,Extort,2,2
"Drana, Kalastria Bloodchief",B,B,{3}{B}{B},5.0,Legendary Creature — Vampire Shaman,Flying,4,4
Grave Titan,B,B,{4}{B}{B},6.0,Creature — Giant,Deathtouch,6,6
Gray Merchant of Asphodel,B,B,{3}{B}{B},5.0,Creature — Zombie,,2,4
Liliana's Reaver,B,B,{2}{B}{B},4.0,Creature — Zombie,Deathtouch,4,3
Magus of the Coffers,B,B,{4}{B},5.0,Creature — Human Wizard,,4,4
Nantuko Shade,B,B,{B}{B},2.0,Creature — Insect Shade,,2,1
Pestilence Demon,B,B,{5}{B}{B}{B},8.0,Creature — Demon,Flying,7,6
Profane Command,B,B,{X}{B}{B},2.0,Sorcery,,,
Promise of Power,B,B,{2}{B}{B}{B},5.0,Sorcery,Entwine,,
Read the Bones,B,B,{2}{B},3.0,Sorcery,Scry,,
Reaper from the Abyss,B,B,{3}{B}{B}{B},6.0,Creature — Demon,"Flying, Morbid",6,6
Skeletal Scrying,B,B,{X}{B},1.0,Instant,,,
Syphon Mind,B,B,{3}{B},4.0,Sorcery,,,
Tendrils of Corruption,B,B,{3}{B},4.0,Instant,,,
Tragic Slip,B,B,{B},1.0,Instant,Morbid,,
Xathrid Demon,B,B,{3}{B}{B}{B},6.0,Creature — Demon,"Flying, Trample",7,7
Lashwrithe,B,,{4},4.0,Artifact — Equipment,"Equip, Living weapon",,
Crypt of Agadeem,B,,,0.0,Land,,,
Everglades,B,,,0.0,Land,,,
Banshee of the Dread Choir,B,B,{3}{B}{B},5.0,Creature — Spirit,Myriad,4,4
Corpse Augur,B,B,{3}{B},4.0,Creature — Zombie Wizard,,4,2
Daxos's Torment,B,B,{3}{B},4.0,Enchantment,Constellation,,
Deadly Tempest,B,B,{4}{B}{B},6.0,Sorcery,,,
Dread Summons,B,B,{X}{B}{B},2.0,Sorcery,Mill,,
Scourge of Nel Toth,B,B,{5}{B}{B},7.0,Creature — Zombie Dragon,Flying,6,6
Thief of Blood,B,B,{4}{B}{B},6.0,Creature — Vampire,Flying,1,1
Wretched Confluence,B,B,{3}{B}{B},5.0,Instant,,,
Black Market,B,B,{3}{B}{B},5.0,Enchantment,,,
Blood Bairn,B,B,{2}{B},3.0,Creature — Vampire,,2,2
Diabolic Servitude,B,B,{3}{B},4.0,Enchantment,,,
Doomwake Giant,B,B,{4}{B},5.0,Enchantment Creature — Giant,Constellation,4,6
Dreadbringer Lampads,B,B,{4}{B},5.0,Enchantment Creature — Nymph,Constellation,4,2
Fallen Ideal,B,B,{2}{B},3.0,Enchantment — Aura,Enchant,,
Grave Peril,B,B,{1}{B},2.0,Enchantment,,,
Nighthowler,B,B,{1}{B}{B},3.0,Enchantment Creature — Horror,Bestow,0,0
Seal of Doom,B,B,{2}{B},3.0,Enchantment,,,
Sever the Bloodline,B,B,{3}{B},4.0,Sorcery,Flashback,,
Underworld Connections,B,B,{1}{B}{B},3.0,Enchantment — Aura,Enchant,,
Vow of Malice,B,B,{2}{B},3.0,Enchantment — Aura,Enchant,,
Cruel Entertainment,B,B,{6}{B},7.0,Sorcery,,,
Curse of Vengeance,B,B,{B},1.0,Enchantment — Aura Curse,Enchant,,
Curtains' Call,B,B,{5}{B},6.0,Instant,Undaunted,,
Parting Thoughts,B,B,{2}{B},3.0,Sorcery,,,
Bane of the Living,B,B,{2}{B}{B},4.0,Creature — Insect,Morph,4,3
Festercreep,B,B,{1}{B},2.0,Creature — Elemental,,0,0
Ghastly Conscription,B,B,{5}{B}{B},7.0,Sorcery,Manifest,,
Guiltfeeder,B,B,{3}{B}{B},5.0,Creature — Horror,Fear,0,4
In Garruk's Wake,B,B,{7}{B}{B},9.0,Sorcery,,,
Languish,B,B,{2}{B}{B},4.0,Sorcery,,,
Necroplasm,B,B,{1}{B}{B},3.0,Creature — Ooze,"Dredge, Mill",1,1
Sangromancer,B,B,{2}{B}{B},4.0,Creature — Vampire Shaman,Flying,3,3
Waste Not,B,B,{1}{B},2.0,Enchantment,,,
Bloodline Necromancer,B,B,{4}{B},5.0,Creature — Vampire Wizard,Lifelink,3,2
Boneyard Scourge,B,B,{2}{B}{B},4.0,Creature — Zombie Dragon,Flying,4,3
Curse of Disturbance,B,B,{2}{B},3.0,Enchantment — Aura Curse,Enchant,,
Kheru Mind-Eater,B,B,{2}{B},3.0,Creature — Vampire,Menace,1,3
Kindred Dominance,B,B,{5}{B}{B},7.0,Sorcery,,,
New Blood,B,B,{2}{B}{B},4.0,Sorcery,,,
Patron of the Vein,B,B,{4}{B}{B},6.0,Creature — Vampire Shaman,Flying,4,4
Vindictive Lich,B,B,{3}{B},4.0,Creature — Zombie Wizard,,4,1
"Anowon, the Ruin Sage",B,B,{3}{B}{B},5.0,Legendary Creature — Vampire Shaman,,4,3
Apprentice Necromancer,B,B,{1}{B},2.0,Creature — Zombie Wizard,,1,1
Blood Tribute,B,B,{4}{B}{B},6.0,Sorcery,Kicker,,
Bloodhusk Ritualist,B,B,{2}{B},3.0,Creature — Vampire Shaman,Multikicker,2,2
Bloodlord of Vaasgoth,B,B,{3}{B}{B},5.0,Creature — Vampire Warrior,"Bloodthirst, Flying",3,3
Captivating Vampire,B,B,{1}{B}{B},3.0,Creature — Vampire,,2,2
Crux of Fate,B,B,{3}{B}{B},5.0,Sorcery,,,
Damnable Pact,B,B,{X}{B}{B},2.0,Sorcery,,,
Deathbringer Regent,B,B,{5}{B}{B},7.0,Creature — Dragon,Flying,5,6
Falkenrath Noble,B,B,{3}{B},4.0,Creature — Vampire Noble,Flying,2,2
Malakir Bloodwitch,B,B,{3}{B}{B},5.0,Creature — Vampire Shaman,"Flying, Protection",4,4
Palace Siege,B,B,{3}{B}{B},5.0,Enchantment,,,
Pawn of Ulamog,B,B,{1}{B}{B},3.0,Creature — Vampire Shaman,,2,2
Puppeteer Clique,B,B,{3}{B}{B},5.0,Creature — Faerie Wizard,"Flying, Persist",3,2
Skeletal Vampire,B,B,{4}{B}{B},6.0,Creature — Vampire Skeleton,Flying,3,3
Bloodtracker,B,B,{3}{B},4.0,Creature — Vampire Wizard,Flying,2,2
Entreat the Dead,B,B,{X}{X}{B}{B}{B},3.0,Sorcery,Miracle,,
Loyal Subordinate,B,B,{2}{B},3.0,Creature — Zombie,"Lieutenant, Menace",3,1
Night Incarnate,B,B,{4}{B},5.0,Creature — Elemental,"Deathtouch, Evoke",3,4
Skull Storm,B,B,{7}{B}{B},9.0,Sorcery,,,
Sower of Discord,B,B,{4}{B}{B},6.0,Creature — Demon,Flying,6,6
Moonlight Bargain,B,B,{3}{B}{B},5.0,Instant,,,
Soul of Innistrad,B,B,{4}{B}{B},6.0,Creature — Avatar,Deathtouch,6,6
Stitch Together,B,B,{B}{B},2.0,Sorcery,Threshold,,
Archfiend of Spite,B,B,{5}{B}{B},7.0,Creature — Demon,"Flying, Madness",6,6
Bone Miser,B,B,{4}{B},5.0,Creature — Zombie Wizard,,4,4
Curse of Fool's Wisdom,B,B,{4}{B}{B},6.0,Enchantment — Aura Curse,"Enchant, Madness",,
Gift of Doom,B,B,{4}{B},5.0,Enchantment — Aura,"Enchant, Morph",,
"K'rrik, Son of Yawgmoth",B,B,{4}{B/P}{B/P}{B/P},7.0,Legendary Creature — Phyrexian Horror Minion,Lifelink,2,2
Mire in Misery,B,B,{1}{B},2.0,Sorcery,,,
Nightmare Unmaking,B,B,{3}{B}{B},5.0,Sorcery,,,
Thieving Amalgam,B,B,{5}{B}{B},7.0,Creature — Ape Snake,Manifest,6,7
Asylum Visitor,B,B,{1}{B},2.0,Creature — Vampire Wizard,Madness,3,1
Big Game Hunter,B,B,{1}{B}{B},3.0,Creature — Human Rebel Assassin,Madness,1,1
Boneyard Parley,B,B,{5}{B}{B},7.0,Sorcery,,,
Call to the Netherworld,B,B,{B},1.0,Sorcery,Madness,,
Dark Withering,B,B,{4}{B}{B},6.0,Instant,Madness,,
From Under the Floorboards,B,B,{3}{B}{B},5.0,Sorcery,Madness,,
Gorgon Recluse,B,B,{3}{B}{B},5.0,Creature — Gorgon,Madness,2,4
Grave Scrabbler,B,B,{3}{B},4.0,Creature — Zombie,Madness,2,2
Grim Haruspex,B,B,{2}{B},3.0,Creature — Human Wizard,Morph,3,2
Hedonist's Trove,B,B,{5}{B}{B},7.0,Enchantment,,,
Murderous Compulsion,B,B,{1}{B},2.0,Sorcery,Madness,,
Nightshade Assassin,B,B,{2}{B}{B},4.0,Creature — Human Assassin,"First strike, Madness",2,1
Silumgar Assassin,B,B,{1}{B},2.0,Creature — Human Assassin,Megamorph,2,1
Skinthinner,B,B,{1}{B},2.0,Creature — Zombie,Morph,2,1
The Eldest Reborn,B,B,{4}{B},5.0,Enchantment — Saga,,,
Memorial to Folly,B,,,0.0,Land,,,
"Nikara, Lair Scavenger",B,B,{2}{B},3.0,Legendary Creature — Human Cleric,"Menace, Partner, Partner with",2,2
Boneyard Mycodrax,B,B,{2}{B},3.0,Creature — Fungus,Scavenge,*,*
Daring Fiendbonder,B,B,{3}{B},4.0,Creature — Human Warlock,Haste,5,1
Deadly Rollick,B,B,{3}{B},4.0,Instant,,,
Dredge the Mire,B,B,{3}{B},4.0,Sorcery,,,
Mindleecher,B,B,{4}{B}{B},6.0,Creature — Nightmare,"Flying, Mutate",5,5
Netherborn Altar,B,B,{1}{B},2.0,Artifact,,,
Parasitic Impetus,B,B,{2}{B},3.0,Enchantment — Aura,"Enchant, Goad",,
Species Specialist,B,B,{2}{B}{B},4.0,Creature — Human Warrior,,2,3
Titan Hunter,B,B,{4}{B},5.0,Creature — Human Warrior,,4,5
Cairn Wanderer,B,B,{4}{B},5.0,Creature — Shapeshifter,Changeling,4,4
Ever After,B,B,{4}{B}{B},6.0,Sorcery,,,
Soulflayer,B,B,{4}{B}{B},6.0,Creature — Demon,Delve,4,4
Xathrid Necromancer,B,B,{2}{B},3.0,Creature — Human Wizard,,2,2
Author of Shadows,B,B,{4}{B},5.0,Creature — Shade Warlock,,3,3
Blight Mound,B,B,{2}{B},3.0,Enchantment,,,
Bold Plagiarist,B,B,{3}{B},4.0,Creature — Vampire Rogue,Flash,2,2
Cunning Rhetoric,B,B,{2}{B},3.0,Enchantment,,,
Essence Pulse,B,B,{3}{B},4.0,Sorcery,,,
Incarnation Technique,B,B,{4}{B},5.0,Sorcery,"Demonstrate, Mill",,
Keen Duelist,B,B,{1}{B},2.0,Creature — Human Wizard,,2,2
Marshland Bloodcaster,B,B,{4}{B},5.0,Creature — Vampire Warlock,Flying,3,5
Stinging Study,B,B,{4}{B},5.0,Instant,,,
"Tivash, Gloom Summoner",B,B,{4}{B},5.0,Legendary Creature — Human Warlock,Lifelink,4,4
Veinwitch Coven,B,B,{2}{B},3.0,Creature — Vampire Warlock,Menace,3,3
Bloodthirsty Aerialist,B,B,{1}{B}{B},3.0,Creature — Vampire Rogue,Flying,2,3
Epicure of Blood,B,B,{4}{B},5.0,Creature — Vampire,,4,4
Necropolis Regent,B,B,{3}{B}{B}{B},6.0,Creature — Vampire,Flying,6,5
Silversmote Ghoul,B,B,{2}{B},3.0,Creature — Zombie Vampire,,3,1
Suffer the Past,B,B,{X}{B},1.0,Instant,,,
Taste of Death,B,B,{4}{B}{B},6.0,Sorcery,Food,,
"Liliana, Heretical Healer // Liliana, Defiant Necromancer",B,B,{1}{B}{B},3.0,Legendary Creature — Human Cleric,"Lifelink, Transform",2,3
Ashen-Skin Zubera,B,B,{1}{B},2.0,Creature — Zubera Spirit,,1,2
Blood Speaker,B,B,{3}{B},4.0,Creature — Ogre Shaman,,3,2
Bloodthirsty Ogre,B,B,{2}{B},3.0,Creature — Ogre Warrior Shaman,,3,1
Cranial Extraction,B,B,{3}{B},4.0,Sorcery — Arcane,,,
Cruel Deceiver,B,B,{1}{B},2.0,Creature — Spirit,,2,1
Cursed Ronin,B,B,{3}{B},4.0,Creature — Human Samurai,Bushido,1,1
Dance of Shadows,B,B,{3}{B}{B},5.0,Sorcery — Arcane,,,
Deathcurse Ogre,B,B,{5}{B},6.0,Creature — Ogre Warrior,,3,3
Devouring Greed,B,B,{2}{B}{B},4.0,Sorcery — Arcane,,,
Gibbering Kami,B,B,{3}{B},4.0,Creature — Spirit,"Flying, Soulshift",2,2
Gutwrencher Oni,B,B,{3}{B}{B},5.0,Creature — Demon Spirit,Trample,5,4
He Who Hungers,B,B,{4}{B},5.0,Legendary Creature — Spirit,"Flying, Soulshift",3,2
Hideous Laughter,B,B,{2}{B}{B},4.0,Instant — Arcane,Splice,,
Honden of Night's Reach,B,B,{3}{B},4.0,Legendary Enchantment — Shrine,,,
"Horobi, Death's Wail",B,B,{2}{B}{B},4.0,Legendary Creature — Spirit,Flying,4,4
"Iname, Death Aspect",B,B,{4}{B}{B},6.0,Legendary Creature — Spirit,,4,4
Kami of Lunacy,B,B,{4}{B}{B},6.0,Creature — Spirit,"Flying, Soulshift",4,1
Kami of the Waning Moon,B,B,{2}{B},3.0,Creature — Spirit,Flying,1,1
"Kiku, Night's Flower",B,B,{B}{B},2.0,Legendary Creature — Human Assassin,,1,1
"Kokusho, the Evening Star",B,B,{4}{B}{B},6.0,Legendary Creature — Dragon Spirit,Flying,5,5
"Kuro, Pitlord",B,B,{6}{B}{B}{B},9.0,Legendary Creature — Demon Spirit,,9,9
Midnight Covenant,B,B,{1}{B},2.0,Enchantment — Aura,Enchant,,
Myojin of Night's Reach,B,B,{5}{B}{B}{B},8.0,Legendary Creature — Spirit,,5,2
Nezumi Bone-Reader,B,B,{1}{B},2.0,Creature — Rat Shaman,,1,1
Nezumi Graverobber // Nighteyes the Desecrator,B,B,{1}{B},2.0,Creature — Rat Rogue,,2,1
Nezumi Ronin,B,B,{2}{B},3.0,Creature — Rat Samurai,Bushido,3,1
Nezumi Shortfang // Stabwhisker the Odious,B,B,{1}{B},2.0,Creature — Rat Rogue,,1,1
Night Dealings,B,B,{2}{B}{B},4.0,Enchantment,,,
Night of Souls' Betrayal,B,B,{2}{B}{B},4.0,Legendary Enchantment,,,
Numai Outcast,B,B,{3}{B},4.0,Creature — Human Samurai,Bushido,1,1
Oni Possession,B,B,{2}{B},3.0,Enchantment — Aura,Enchant,,
Painwracker Oni,B,B,{3}{B}{B},5.0,Creature — Demon Spirit,Fear,5,4
Pull Under,B,B,{5}{B},6.0,Instant — Arcane,,,
Rag Dealer,B,B,{B},1.0,Creature — Human Rogue,,1,1
Ragged Veins,B,B,{1}{B},2.0,Enchantment — Aura,"Enchant, Flash",,
Rend Flesh,B,B,{2}{B},3.0,Instant — Arcane,,,
Rend Spirit,B,B,{2}{B},3.0,Instant,,,
Scuttling Death,B,B,{4}{B},5.0,Creature — Spirit,Soulshift,4,2
"Seizan, Perverter of Truth",B,B,{3}{B}{B},5.0,Legendary Creature — Demon Spirit,,6,5
Soulless Revival,B,B,{1}{B},2.0,Instant — Arcane,Splice,,
Struggle for Sanity,B,B,{2}{B}{B},4.0,Sorcery,,,
Swallowing Plague,B,B,{X}{B}{B},2.0,Sorcery — Arcane,,,
Thief of Hope,B,B,{2}{B},3.0,Creature — Spirit,Soulshift,2,2
Villainous Ogre,B,B,{2}{B},3.0,Creature — Ogre Warrior,,3,2
Waking Nightmare,B,B,{2}{B},3.0,Sorcery — Arcane,,,
Wicked Akuba,B,B,{B}{B},2.0,Creature — Spirit,,2,2
"Shizo, Death's Storehouse",B,,,0.0,Legendary Land,,,
Agent of the Iron Throne,B,B,{2}{B},3.0,Legendary Enchantment — Background,,,
Agent of the Shadow Thieves,B,B,{1}{B},2.0,Legendary Enchantment — Background,,,
Altar of Bhaal // Bone Offering,B,B,{1}{B},2.0,Artifact,,,
Ancient Brass Dragon,B,B,{5}{B}{B},7.0,Creature — Elder Dragon,Flying,7,6
Armor of Shadows,B,B,{B},1.0,Instant,,,
Arms of Hadar,B,B,{3}{B},4.0,Sorcery,,,
Astarion's Thirst,B,B,{3}{B},4.0,Instant,,,
Atrocious Experiment,B,B,{2}{B},3.0,Sorcery,Mill,,
Blood Money,B,B,{5}{B}{B},7.0,Sorcery,Treasure,,
Bonecaller Cleric,B,B,{1}{B},2.0,Creature — Human Cleric,,2,1
Call to the Void,B,B,{4}{B},5.0,Sorcery,,,
Chain Devil,B,B,{3}{B},4.0,Creature — Devil,Animate Chains,4,2
Cloudkill,B,B,{4}{B}{B},6.0,Sorcery,,,
Criminal Past,B,B,{2}{B},3.0,Legendary Enchantment — Background,,,
Cultist of the Absolute,B,B,{B},1.0,Legendary Enchantment — Background,,,
Elder Brain,B,B,{5}{B}{B},7.0,Creature — Horror,Menace,6,6
Eldritch Pact,B,B,{6}{B},7.0,Sorcery,,,
Ghastly Death Tyrant,B,B,{4}{B}{B},6.0,Creature — Beholder Skeleton,"Death Ray, Disintegration Ray",6,5
Ghost Lantern // Bind Spirit,B,B,{B},1.0,Artifact — Equipment,Equip,,
Gray Slaad // Entropic Decay,B,B,{2}{B},3.0,Creature — Frog Horror,,4,1
Guildsworn Prowler,B,B,{1}{B},2.0,Creature — Tiefling Rogue Assassin,Deathtouch,2,1
Hezrou // Demonic Stench,B,B,{5}{B}{B},7.0,Creature — Frog Demon,,6,6
Intellect Devourer,B,B,{3}{B},4.0,Creature — Horror,"Body Thief, Devour Intellect",2,4
Mold Folk,B,B,{1}{B},2.0,Creature — Fungus Warrior,"Lifelink, Mold Harvest",1,1
Myrkul's Edict,B,B,{1}{B},2.0,Sorcery,,,
Myrkul's Invoker,B,B,{2}{B},3.0,Creature — Cat Rogue,Psychic Blades,2,3
Nefarious Imp,B,B,{2}{B},3.0,Creature — Imp,"Flying, Scry",2,1
Nothic,B,B,{4}{B},5.0,Creature — Horror,Weird Insight,4,3
Pact Weapon,B,B,{3}{B},4.0,Artifact — Equipment,Equip,,
Passageway Seer,B,B,{3}{B},4.0,Creature — Tiefling Warlock,Lifelink,2,2
Ravenloft Adventurer,B,B,{3}{B},4.0,Creature — Human Rogue Assassin,,3,4
"Safana, Calimport Cutthroat",B,B,{2}{B},3.0,Legendary Creature — Human Rogue,"Choose a background, Menace, Treasure",3,2
"Sarevok, Deathbringer",B,B,{3}{B},4.0,Legendary Creature — Human Knight,Choose a background,3,4
Scion of Halaster,B,B,{1}{B},2.0,Legendary Enchantment — Background,,,
"Shadowheart, Dark Justiciar",B,B,{3}{B},4.0,Legendary Creature — Human Elf Cleric,Choose a background,3,4
Sigil of Myrkul,B,B,{2}{B},3.0,Enchantment,Mill,,
"Sivriss, Nightmare Speaker",B,B,{3}{B},4.0,Legendary Creature — Snake Cleric Warlock,"Choose a background, Mill",3,3
Stirge,B,B,{B},1.0,Creature — Insect Bat,"Blood Drain, Flying",1,1
Summon Undead,B,B,{4}{B},5.0,Sorcery,Mill,,
Topaz Dragon // Entropic Cloud,B,B,{4}{B}{B},6.0,Creature — Dragon,"Deathtouch, Flying",4,4
Underdark Explorer,B,B,{4}{B},5.0,Creature — Lizard Warrior,Menace,5,3
Vicious Battlerager,B,B,{3}{B},4.0,Creature — Dwarf Barbarian,Spiked Retribution,1,5
"Viconia, Drow Apostate",B,B,{2}{B},3.0,Legendary Creature — Elf Cleric,Choose a background,2,3
Vrock,B,B,{3}{B}{B},5.0,Creature — Bird Demon,"Flying, Toxic Spores",3,3
Zhentarim Bandit,B,B,{1}{B},2.0,Creature — Halfling Rogue,Treasure,2,1
Black Dragon Gate,B,,,0.0,Land — Gate,,,
Brainstealer Dragon,B,B,{5}{B}{B},7.0,Creature — Dragon Horror,Flying,6,6
"Burakos, Party Leader",B,B,{3}{B},4.0,Legendary Creature — Orc,"Choose a background, Treasure",2,4
From the Catacombs,B,B,{3}{B}{B},5.0,Sorcery,Escape,,
Haunted One,B,B,{2}{B},3.0,Legendary Enchantment — Background,,,
Solemn Doomguide,B,B,{3}{B}{B},5.0,Creature — Tiefling Cleric,Flying,4,5
Uchuulon,B,B,{3}{B},4.0,Creature — Crab Ooze Horror,Horrific Symbiosis,*,4
Bloodsoaked Champion,B,B,{B},1.0,Creature — Human Warrior,Raid,2,1
Calculating Lich,B,B,{4}{B}{B},6.0,Creature — Zombie Wizard,Menace,5,5
Changeling Outcast,B,B,{B},1.0,Creature — Shapeshifter,Changeling,1,1
Crippling Fear,B,B,{2}{B}{B},4.0,Sorcery,,,
Dark Hatchling,B,B,{4}{B}{B},6.0,Creature — Horror,Flying,3,3
Dauthi Horror,B,B,{1}{B},2.0,Creature — Dauthi Horror,Shadow,2,1
Dire Fleet Ravager,B,B,{3}{B}{B},5.0,Creature — Orc Pirate Wizard,"Deathtouch, Menace",4,4
Dross Harvester,B,B,{1}{B}{B},3.0,Creature — Horror,Protection,4,4
Dusk Mangler,B,B,{5}{B}{B},7.0,Creature — Horror,,5,4
Hunted Horror,B,B,{B}{B},2.0,Creature — Horror,Trample,7,7
Malakir Blood-Priest,B,B,{1}{B},2.0,Creature — Vampire Cleric,,2,1
Mardu Strike Leader,B,B,{2}{B},3.0,Creature — Human Warrior,Dash,3,2
Nighthawk Scavenger,B,B,{1}{B}{B},3.0,Creature — Vampire Rogue,"Deathtouch, Flying, Lifelink",1+*,3
Nihilith,B,B,{4}{B}{B},6.0,Creature — Horror,"Fear, Suspend",4,4
Plague Spitter,B,B,{2}{B},3.0,Creature — Phyrexian Horror,,2,2
Sewer Nemesis,B,B,{3}{B},4.0,Creature — Horror,Mill,*,*
Thwart the Grave,B,B,{4}{B}{B},6.0,Sorcery,,,
Castle Locthwain,B,,,0.0,Land,,,
Mastermind Plum,B,B,{2}{B},3.0,Legendary Creature — Human Wizard,Treasure,2,2
Lead Pipe,B,B,{B},1.0,Artifact — Clue Equipment,Equip,,
Basilica Screecher,B,B,{1}{B},2.0,Creature — Bat,"Extort, Flying",1,2
Blade Juggler,B,B,{4}{B},5.0,Creature — Human Rogue,Spectacle,3,2
Corpse Churn,B,B,{1}{B},2.0,Instant,Mill,,
Daggerclaw Imp,B,B,{2}{B},3.0,Creature — Imp,Flying,3,1
Deal Gone Bad,B,B,{3}{B},4.0,Instant,Mill,,
Gorging Vulture,B,B,{2}{B},3.0,Creature — Bird,"Flying, Mill",2,2
