name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Enshrined Memories,G,G,{X}{G},1.0,Sorcery,,,
Forked-Branch Garami,G,G,{3}{G}{G},5.0,Creature — Spirit,Soulshift,4,4
Genju of the Cedars,G,G,{G},1.0,Enchantment — Aura,Enchant,,
Gnarled Mass,G,G,{1}{G}{G},3.0,Creature — Spirit,,3,3
Harbinger of Spring,G,G,{4}{G},5.0,Creature — Spirit,"Protection, Soulshift",2,1
"Isao, Enlightened Bushi",G,G,{2}{G},3.0,Legendary Creature — Human Samurai,Bushido,2,1
Kodama of the Center Tree,G,G,{4}{G},5.0,Legendary Creature — Spirit,,*,*
Lifegift,G,G,{2}{G},3.0,Enchantment,,,
Lifespinner,G,G,{3}{G},4.0,Creature — Spirit,,3,3
Loam Dweller,G,G,{1}{G},2.0,Creature — Spirit,,2,2
Mark of Sakiko,G,G,{1}{G},2.0,Enchantment — Aura,Enchant,,
Matsu-Tribe Sniper,G,G,{1}{G},2.0,Creature — Snake Warrior Archer,,1,1
Nourishing Shoal,G,G,{X}{G}{G},2.0,Instant — Arcane,,,
Patron of the Orochi,G,G,{6}{G}{G},8.0,Legendary Creature — Spirit,Offering,7,7
Petalmane Baku,G,G,{1}{G},2.0,Creature — Spirit,,1,2
Roar of Jukai,G,G,{2}{G},3.0,Instant — Arcane,Splice,,
"Sakiko, Mother of Summer",G,G,{4}{G}{G},6.0,Legendary Creature — Snake Shaman,,3,3
Sakura-Tribe Springcaller,G,G,{3}{G},4.0,Creature — Snake Shaman,,2,4
Scaled Hulk,G,G,{5}{G},6.0,Creature — Spirit,,4,4
"Shizuko, Caller of Autumn",G,G,{1}{G}{G},3.0,Legendary Creature — Snake Shaman,,2,3
Sosuke's Summons,G,G,{2}{G},3.0,Sorcery,,,
Splinter,G,G,{2}{G}{G},4.0,Sorcery,,,
Traproot Kami,G,G,{G},1.0,Creature — Spirit,"Defender, Reach",0,*
Unchecked Growth,G,G,{2}{G},3.0,Instant — Arcane,,,
Uproot,G,G,{3}{G},4.0,Sorcery — Arcane,,,
Vital Surge,G,G,{1}{G},2.0,Instant — Arcane,Splice,,
Argothian Elder,G,G,{3}{G},4.0,Creature — Elf Druid,,2,2
Broken Fall,G,G,{2}{G},3.0,Enchantment,,,
Dirtcowl Wurm,G,G,{4}{G},5.0,Creature — Wurm,,3,4
Gorilla Warrior,G,G,{2}{G},3.0,Creature — Ape Warrior,,3,2
Plated Rootwalla,G,G,{4}{G},5.0,Creature — Lizard,,3,3
Skyshroud Elite,G,G,{G},1.0,Creature — Elf,,1,1
Spike Colony,G,G,{4}{G},5.0,Creature — Spike,,0,0
Spike Feeder,G,G,{1}{G}{G},3.0,Creature — Spike,,0,0
Spike Weaver,G,G,{2}{G}{G},4.0,Creature — Spike,,0,0
Spike Worker,G,G,{2}{G},3.0,Creature — Spike,,0,0
Symbiosis,G,G,{1}{G},2.0,Instant,,,
Trumpeting Armodon,G,G,{3}{G},4.0,Creature — Elephant,,3,3
Village Elder,G,G,{G},1.0,Creature — Human Druid,,1,1
Rootpath Purifier,G,G,{3}{G},4.0,Creature — Elf Druid,,3,4
"Titania, Nature's Force",G,G,{4}{G}{G},6.0,Legendary Creature — Elemental,Mill,6,6
Alloy Animist,G,G,{G},1.0,Creature — Human Druid,,1,1
Argothian Opportunist,G,G,{2}{G},3.0,Creature — Human Scout,,3,2
Argothian Sprite,G,G,{1}{G},2.0,Creature — Faerie,,2,2
Audacity,G,G,{G},1.0,Enchantment — Aura,Enchant,,
Awaken the Woods,G,G,{X}{G}{G},2.0,Sorcery,,,
Blanchwood Prowler,G,G,{1}{G},2.0,Creature — Elemental,Mill,1,1
Burrowing Razormaw,G,G,{2}{G},3.0,Creature — Beast,Mill,4,2
Bushwhack,G,G,{G},1.0,Sorcery,Fight,,
Citanul Stalwart,G,G,{G},1.0,Creature — Elf Druid Soldier,,1,1
Fade from History,G,G,{2}{G}{G},4.0,Sorcery,,,
Fallaji Excavation,G,G,{3}{G}{G},5.0,Sorcery,,,
Fauna Shaman,G,G,{1}{G},2.0,Creature — Elf Shaman,,2,2
Fog of War,G,G,{2}{G},3.0,Instant,,,
Gaea's Courser,G,G,{4}{G},5.0,Creature — Centaur Soldier,,4,5
Gaea's Gift,G,G,{1}{G},2.0,Instant,,,
Gnarlroot Pallbearer,G,G,{4}{G}{G},6.0,Creature — Treefolk Druid,Trample,5,5
"Gwenna, Eyes of Gaea",G,G,{2}{G},3.0,Legendary Creature — Elf Druid Scout,,2,3
Hoarding Recluse,G,G,{3}{G},4.0,Creature — Spider,"Deathtouch, Reach",2,3
Obstinate Baloth,G,G,{2}{G}{G},4.0,Creature — Beast,,4,4
Perimeter Patrol,G,G,{2}{G},3.0,Creature — Human Soldier,,3,3
Sarinth Steelseeker,G,G,{1}{G},2.0,Creature — Human Artificer Scout,,1,2
Shoot Down,G,G,{3}{G},4.0,Sorcery,,,
Tawnos's Tinkering,G,G,{3}{G},4.0,Instant,,,
Teething Wurmlet,G,G,{G},1.0,Creature — Wurm,,1,1
"Titania, Voice of Gaea // Titania, Gaea Incarnate",G,G,{1}{G}{G},3.0,Legendary Creature — Elemental,"Meld, Reach",3,4
Titania's Command,G,G,{4}{G}{G},6.0,Sorcery,,,
Tomakul Honor Guard,G,G,{1}{G},2.0,Creature — Human Soldier,Ward,3,1
Wasteful Harvest,G,G,{2}{G},3.0,Instant,Mill,,
Boulderbranch Golem,G,,{7},7.0,Artifact Creature — Golem,Prototype,6,5
Cradle Clearcutter,G,,{6},6.0,Artifact Creature — Golem,Prototype,3,6
A-Haywire Mite,G,,{1},1.0,Artifact Creature — Insect,,1,2
Iron-Craw Crusher,G,,{7},7.0,Artifact Creature — Wurm,Prototype,4,6
Mask of the Jadecrafter,G,,{2},2.0,Artifact,Unearth,,
Perennial Behemoth,G,,{5},5.0,Artifact Creature — Beast,Unearth,2,7
Rootwire Amalgam,G,,{5},5.0,Artifact Creature — Golem,Prototype,5,5
Rust Goliath,G,,{10},10.0,Artifact Creature — Construct,"Prototype, Reach, Trample",10,10
Simian Simulacrum,G,,{3},3.0,Artifact Creature — Ape,Unearth,2,1
"Argoth, Sanctum of Nature // Titania, Gaea Incarnate",G,,,0.0,Land,Mill,,
"Titania, Gaea Incarnate",G,G,,3.0,Legendary Creature — Elemental Avatar,"Haste, Reach, Trample, Vigilance",*,*
Woodcaller Automaton,G,,{10},10.0,Artifact Creature — Construct,Prototype,8,8
Crash of Rhinos,G,G,{6}{G}{G},8.0,Creature — Rhino,Trample,8,4
Crashing Boars,G,G,{3}{G}{G},5.0,Creature — Boar,,4,4
Plated Spider,G,G,{4}{G},5.0,Creature — Spider,Reach,4,4
Quirion Elves,G,G,{1}{G},2.0,Creature — Elf Druid,,1,1
Yavimaya Wurm,G,G,{4}{G}{G},6.0,Creature — Wurm,Trample,6,4
Baloth Woodcrasher,G,G,{4}{G}{G},6.0,Creature — Beast,Landfall,4,4
Bane of Progress,G,G,{4}{G}{G},6.0,Creature — Elemental,,2,2
Brooding Saurian,G,G,{2}{G}{G},4.0,Creature — Lizard,,4,4
Curse of Predation,G,G,{2}{G},3.0,Enchantment — Aura Curse,Enchant,,
Deadwood Treefolk,G,G,{5}{G},6.0,Creature — Treefolk,Vanishing,3,6
Elvish Skysweeper,G,G,{G},1.0,Creature — Elf Warrior,,1,1
Farhaven Elf,G,G,{2}{G},3.0,Creature — Elf Druid,,1,1
Foster,G,G,{2}{G}{G},4.0,Enchantment,,,
Grazing Gladehart,G,G,{2}{G},3.0,Creature — Antelope,Landfall,2,2
"Hua Tuo, Honored Physician",G,G,{1}{G}{G},3.0,Legendary Creature — Human,,1,2
Hunted Troll,G,G,{2}{G}{G},4.0,Creature — Troll Warrior,,8,4
Jade Mage,G,G,{1}{G},2.0,Creature — Human Shaman,,2,1
Kazandu Tuskcaller,G,G,{1}{G},2.0,Creature — Human Shaman,Level Up,1,1
Krosan Grip,G,G,{2}{G},3.0,Instant,Split second,,
Krosan Warchief,G,G,{2}{G},3.0,Creature — Beast,,2,2
Mold Shambler,G,G,{3}{G},4.0,Creature — Fungus Beast,Kicker,3,3
Naya Soulbeast,G,G,{6}{G}{G},8.0,Creature — Beast,Trample,0,0
Night Soil,G,G,{G}{G},2.0,Enchantment,,,
One Dozen Eyes,G,G,{5}{G},6.0,Sorcery,Entwine,,
Phantom Nantuko,G,G,{2}{G},3.0,Creature — Insect Spirit,Trample,0,0
Primal Vigor,G,G,{4}{G},5.0,Enchantment,,,
Ravenous Baloth,G,G,{2}{G}{G},4.0,Creature — Beast,,4,4
Reincarnation,G,G,{1}{G}{G},3.0,Instant,,,
Restore,G,G,{1}{G},2.0,Sorcery,,,
Slice in Twain,G,G,{2}{G}{G},4.0,Instant,,,
Spawning Grounds,G,G,{6}{G}{G},8.0,Enchantment — Aura,Enchant,,
Spoils of Victory,G,G,{2}{G},3.0,Sorcery,,,
Sprouting Vines,G,G,{2}{G},3.0,Instant,Storm,,
Walker of the Grove,G,G,{6}{G}{G},8.0,Creature — Elemental,Evoke,7,7
Vivid Grove,G,,,0.0,Land,,,
Creeperhulk,G,G,{3}{G}{G},5.0,Creature — Plant Elemental,Trample,5,5
"Freyalise, Llanowar's Fury",G,G,{3}{G}{G},5.0,Legendary Planeswalker — Freyalise,,,
Grave Sifter,G,G,{5}{G},6.0,Creature — Elemental Beast,,5,7
Lifeblood Hydra,G,G,{X}{G}{G}{G},3.0,Creature — Hydra,Trample,0,0
Siege Behemoth,G,G,{5}{G}{G},7.0,Creature — Beast,Hexproof,7,4
Song of the Dryads,G,G,{2}{G},3.0,Enchantment — Aura,Enchant,,
Sylvan Offering,G,G,{X}{G},1.0,Sorcery,,,
Thunderfoot Baloth,G,G,{4}{G}{G},6.0,Creature — Beast,"Lieutenant, Trample",5,5
"Titania, Protector of Argoth",G,G,{3}{G}{G},5.0,Legendary Creature — Elemental,,5,3
Wave of Vitriol,G,G,{5}{G}{G},7.0,Sorcery,,,
Wolfcaller's Howl,G,G,{3}{G},4.0,Enchantment,,,
Drove of Elves,G,G,{3}{G},4.0,Creature — Elf,Hexproof,*,*
Elvish Archdruid,G,G,{1}{G}{G},3.0,Creature — Elf Druid,,2,2
Elvish Mystic,G,G,{G},1.0,Creature — Elf Druid,,1,1
Essence Warden,G,G,{G},1.0,Creature — Elf Shaman,,1,1
"Ezuri, Renegade Leader",G,G,{1}{G}{G},3.0,Legendary Creature — Elf Warrior,,2,2
Fresh Meat,G,G,{3}{G},4.0,Instant,,,
Grim Flowering,G,G,{5}{G},6.0,Sorcery,,,
Hunting Triad,G,G,{3}{G},4.0,Kindred Sorcery — Elf,Reinforce,,
Immaculate Magistrate,G,G,{3}{G},4.0,Creature — Elf Shaman,,2,2
Imperious Perfect,G,G,{2}{G},3.0,Creature — Elf Warrior,,2,2
Joraga Warcaller,G,G,{G},1.0,Creature — Elf Warrior,Multikicker,1,1
Lys Alana Huntmaster,G,G,{2}{G}{G},4.0,Creature — Elf Warrior,,3,3
Masked Admirers,G,G,{2}{G}{G},4.0,Creature — Elf Shaman,,3,2
Overwhelming Stampede,G,G,{3}{G}{G},5.0,Sorcery,,,
Praetor's Counsel,G,G,{5}{G}{G}{G},8.0,Sorcery,,,
Priest of Titania,G,G,{1}{G},2.0,Creature — Elf Druid,,1,1
Primordial Sage,G,G,{4}{G}{G},6.0,Creature — Spirit,,4,5
Sylvan Ranger,G,G,{1}{G},2.0,Creature — Elf Scout Ranger,,1,1
Sylvan Safekeeper,G,G,{G},1.0,Creature — Human Wizard,,1,1
Thornweald Archer,G,G,{1}{G},2.0,Creature — Elf Archer,"Deathtouch, Reach",2,1
Timberwatch Elf,G,G,{2}{G},3.0,Creature — Elf,,1,2
Titania's Chosen,G,G,{2}{G},3.0,Creature — Elf Archer,,1,1
Wellwisher,G,G,{1}{G},2.0,Creature — Elf,,1,1
Whirlwind,G,G,{2}{G}{G},4.0,Sorcery,,,
Wolfbriar Elemental,G,G,{2}{G}{G},4.0,Creature — Elemental,Multikicker,4,4
Wren's Run Packmaster,G,G,{3}{G},4.0,Creature — Elf Warrior,Champion,5,5
Jungle Basin,G,,,0.0,Land,,,
Arachnogenesis,G,G,{2}{G},3.0,Instant,,,
Caller of the Pack,G,G,{5}{G}{G},7.0,Creature — Beast,"Myriad, Trample",8,6
Centaur Vinecrasher,G,G,{3}{G},4.0,Creature — Plant Centaur,Trample,1,1
Ezuri's Predation,G,G,{5}{G}{G}{G},8.0,Sorcery,Fight,,
Great Oak Guardian,G,G,{5}{G},6.0,Creature — Treefolk,"Flash, Reach",4,5
Pathbreaker Ibex,G,G,{4}{G}{G},6.0,Creature — Goat,,3,3
Skullwinder,G,G,{2}{G},3.0,Creature — Snake,Deathtouch,1,3
Verdant Confluence,G,G,{4}{G}{G},6.0,Sorcery,,,
Arbor Colossus,G,G,{2}{G}{G}{G},5.0,Creature — Giant,"Monstrosity, Reach",6,6
Caller of the Claw,G,G,{2}{G},3.0,Creature — Elf,Flash,2,2
Cloudthresher,G,G,{2}{G}{G}{G}{G},6.0,Creature — Elemental,"Evoke, Flash, Reach",7,7
Cobra Trap,G,G,{4}{G}{G},6.0,Instant — Trap,,,
Indrik Stomphowler,G,G,{4}{G},5.0,Creature — Beast,,4,4
Kessig Cagebreakers,G,G,{4}{G},5.0,Creature — Human Rogue,,3,4
Kodama's Reach,G,G,{2}{G},3.0,Sorcery — Arcane,,,
Loaming Shaman,G,G,{2}{G},3.0,Creature — Centaur Shaman,,3,2
Mulch,G,G,{1}{G},2.0,Sorcery,,,
Ohran Viper,G,G,{1}{G}{G},3.0,Snow Creature — Snake,,1,3
Primal Growth,G,G,{2}{G},3.0,Sorcery,Kicker,,
Stingerfling Spider,G,G,{4}{G},5.0,Creature — Spider,Reach,2,5
Tribute to the Wild,G,G,{1}{G},2.0,Instant,,,
Viridian Emissary,G,G,{1}{G},2.0,Creature — Phyrexian Elf Scout,,2,1
Viridian Zealot,G,G,{G}{G},2.0,Creature — Elf Warrior,,2,1
Wall of Blossoms,G,G,{1}{G},2.0,Creature — Plant Wall,Defender,0,4
Benefactor's Draught,G,G,{1}{G},2.0,Instant,,,
Evolutionary Escalation,G,G,{1}{G},2.0,Enchantment,,,
Primeval Protector,G,G,{10}{G},11.0,Creature — Avatar,,10,10
Seeds of Renewal,G,G,{6}{G},7.0,Sorcery,Undaunted,,
Stonehoof Chieftain,G,G,{7}{G},8.0,Creature — Centaur Warrior,"Indestructible, Trample",8,8
Burgeoning,G,G,{G},1.0,Enchantment,,,
Collective Voyage,G,G,{G},1.0,Sorcery,Join forces,,
Den Protector,G,G,{1}{G},2.0,Creature — Human Warrior,Megamorph,2,1
Far Wanderings,G,G,{2}{G},3.0,Sorcery,Threshold,,
Gamekeeper,G,G,{3}{G},4.0,Creature — Elf,,2,2
Lurking Predators,G,G,{4}{G}{G},6.0,Enchantment,,,
Oath of Druids,G,G,{1}{G},2.0,Enchantment,,,
Quirion Explorer,G,G,{1}{G},2.0,Creature — Elf Druid Scout,,1,1
Realm Seekers,G,G,{4}{G}{G},6.0,Creature — Elf Scout,,0,0
Scavenging Ooze,G,G,{1}{G},2.0,Creature — Ooze,,2,2
Solidarity of Heroes,G,G,{1}{G},2.0,Instant,Strive,,
Wild Beastmaster,G,G,{2}{G},3.0,Creature — Human Shaman,,1,1
Curse of Bounty,G,G,{1}{G},2.0,Enchantment — Aura Curse,Enchant,,
Hungry Lynx,G,G,{1}{G},2.0,Creature — Cat,,2,2
Qasali Slingers,G,G,{4}{G},5.0,Creature — Cat Warrior,Reach,3,5
Traverse the Outlands,G,G,{4}{G},5.0,Sorcery,,,
Elemental Bond,G,G,{2}{G},3.0,Enchantment,,,
Frontier Siege,G,G,{3}{G},4.0,Enchantment,Fight,,
Jedit Ojanen of Efrava,G,G,{3}{G}{G}{G},6.0,Legendary Creature — Cat Warrior,Forestwalk,5,5
Nissa's Pilgrimage,G,G,{2}{G},3.0,Sorcery,Spell mastery,,
Relic Crush,G,G,{4}{G},5.0,Instant,,,
Soul's Majesty,G,G,{4}{G},5.0,Sorcery,,,
Temur Sabertooth,G,G,{2}{G}{G},4.0,Creature — Cat,,4,3
Zendikar Resurgent,G,G,{5}{G}{G},7.0,Enchantment,,,
Crash of Rhino Beetles,G,G,{4}{G},5.0,Creature — Insect,Trample,5,5
Genesis Storm,G,G,{4}{G}{G},6.0,Sorcery,,,
Loyal Guardian,G,G,{4}{G},5.0,Creature — Rhino,"Lieutenant, Trample",4,4
Myth Unbound,G,G,{2}{G},3.0,Enchantment,,,
Nylea's Colossus,G,G,{6}{G},7.0,Enchantment Creature — Giant,Constellation,6,6
Ravenous Slime,G,G,{2}{G},3.0,Creature — Ooze,,1,1
Turntimber Sower,G,G,{2}{G},3.0,Creature — Elf Druid,,3,3
Whiptongue Hydra,G,G,{5}{G},6.0,Creature — Lizard Hydra,Reach,4,4
Aura Gnarlid,G,G,{2}{G},3.0,Creature — Beast,,2,2
Bear Umbra,G,G,{2}{G}{G},4.0,Enchantment — Aura,"Enchant, Umbra armor",,
Boon Satyr,G,G,{1}{G}{G},3.0,Enchantment Creature — Satyr,"Bestow, Flash",4,2
Borderland Explorer,G,G,{1}{G},2.0,Creature — Elf Scout,,3,1
"Budoka Gardener // Dokai, Weaver of Life",G,G,{1}{G},2.0,Creature — Human Monk,,2,1
Consign to Dust,G,G,{2}{G},3.0,Instant,Strive,,
Creeping Renaissance,G,G,{3}{G}{G},5.0,Sorcery,Flashback,,
Eidolon of Blossoms,G,G,{2}{G}{G},4.0,Enchantment Creature — Spirit,Constellation,2,2
Enchantress's Presence,G,G,{2}{G},3.0,Enchantment,,,
Explosive Vegetation,G,G,{3}{G},4.0,Sorcery,,,
Ground Seal,G,G,{1}{G},2.0,Enchantment,,,
Herald of the Pantheon,G,G,{1}{G},2.0,Creature — Centaur Shaman,,2,2
Hunting Wilds,G,G,{3}{G},4.0,Sorcery,Kicker,,
Hydra Omnivore,G,G,{4}{G}{G},6.0,Creature — Hydra,,8,8
Khalni Heart Expedition,G,G,{1}{G},2.0,Enchantment,Landfall,,
Kruphix's Insight,G,G,{2}{G},3.0,Sorcery,,,
Moldgraf Monstrosity,G,G,{4}{G}{G}{G},7.0,Creature — Insect,Trample,8,8
Scute Mob,G,G,{G},1.0,Creature — Insect,,1,1
Snake Umbra,G,G,{2}{G},3.0,Enchantment — Aura,"Enchant, Umbra armor",,
Vow of Wildness,G,G,{2}{G},3.0,Enchantment — Aura,Enchant,,
Yavimaya Elder,G,G,{1}{G}{G},3.0,Creature — Human Druid,,2,1
Apex Altisaur,G,G,{7}{G}{G},9.0,Creature — Dinosaur,"Enrage, Fight",10,10
Full Flowering,G,G,{X}{X}{G},1.0,Sorcery,Populate,,
Ohran Frostfang,G,G,{3}{G}{G},5.0,Snow Creature — Snake,,2,6
Road of Return,G,G,{G}{G},2.0,Sorcery,Entwine,,
Selesnya Eulogist,G,G,{2}{G},3.0,Creature — Centaur Druid,Populate,3,3
Voice of Many,G,G,{2}{G}{G},4.0,Creature — Elf Druid,,3,3
Deathmist Raptor,G,G,{1}{G}{G},3.0,Creature — Dinosaur Beast,"Deathtouch, Megamorph",3,3
Druid's Deliverance,G,G,{1}{G},2.0,Instant,Populate,,
"Garruk, Primal Hunter",G,G,{2}{G}{G}{G},5.0,Legendary Planeswalker — Garruk,,,
Giant Adephage,G,G,{5}{G}{G},7.0,Creature — Insect,Trample,7,7
Hooded Hydra,G,G,{X}{G}{G},2.0,Creature — Snake Hydra,Morph,0,0
Momentous Fall,G,G,{2}{G}{G},4.0,Instant,,,
Nantuko Vigilante,G,G,{3}{G},4.0,Creature — Insect Druid Mutant,Morph,3,2
Soul of Zendikar,G,G,{4}{G}{G},6.0,Creature — Avatar,Reach,6,6
Trail of Mystery,G,G,{1}{G},2.0,Enchantment,,,
"Cazur, Ruthless Stalker",G,G,{3}{G},4.0,Legendary Creature — Human Warrior,"Partner, Partner with",3,3
Capricopian,G,G,{X}{G},1.0,Creature — Goat Hydra,,0,0
Curious Herd,G,G,{3}{G},4.0,Instant,,,
Glademuse,G,G,{2}{G},3.0,Creature — Beast,,2,4
Obscuring Haze,G,G,{2}{G},3.0,Instant,,,
Predatory Impetus,G,G,{4}{G},5.0,Enchantment — Aura,"Enchant, Goad",,
Ravenous Gigantotherium,G,G,{5}{G}{G},7.0,Creature — Beast,Devour,3,3
Sawtusk Demolisher,G,G,{4}{G}{G},6.0,Creature — Beast,"Mutate, Trample",6,6
Selective Adaptation,G,G,{4}{G}{G},6.0,Sorcery,,,
Slippery Bogbonder,G,G,{3}{G},4.0,Creature — Human Druid,"Flash, Hexproof",3,3
Animist's Awakening,G,G,{X}{G},1.0,Sorcery,Spell mastery,,
Beast Whisperer,G,G,{2}{G}{G},4.0,Creature — Elf Druid,,2,3
Evolution Charm,G,G,{1}{G},2.0,Instant,,,
Genesis Hydra,G,G,{X}{G}{G},2.0,Creature — Plant Hydra,,0,0
Heroes' Bane,G,G,{3}{G}{G},5.0,Creature — Hydra,,0,0
Hungering Hydra,G,G,{X}{G},1.0,Creature — Hydra,,0,0
Hunter's Insight,G,G,{2}{G},3.0,Instant,,,
Hunting Pack,G,G,{5}{G}{G},7.0,Instant,Storm,,
Predator Ooze,G,G,{G}{G}{G},3.0,Creature — Ooze,Indestructible,1,1
Strength of the Tajuru,G,G,{X}{G}{G},2.0,Instant,Multikicker,,
Vastwood Hydra,G,G,{X}{G}{G},2.0,Creature — Hydra,,0,0
Vorapede,G,G,{2}{G}{G}{G},5.0,Creature — Insect,"Trample, Undying, Vigilance",5,4
Wilderness Reclamation,G,G,{3}{G},4.0,Enchantment,,,
Blossoming Bogbeast,G,G,{4}{G},5.0,Creature — Beast,,3,3
Ezzaroot Channeler,G,G,{5}{G},6.0,Creature — Treefolk Druid,Reach,4,6
Fractal Harness,G,G,{X}{2}{G},3.0,Artifact — Equipment,Equip,,
Guardian Augmenter,G,G,{2}{G},3.0,Creature — Troll Wizard,Flash,2,2
Healing Technique,G,G,{3}{G},4.0,Sorcery,Demonstrate,,
Paradox Zone,G,G,{4}{G},5.0,Enchantment,,,
Pest Infestation,G,G,{X}{X}{G},1.0,Sorcery,,,
"Ruxa, Patient Professor",G,G,{2}{G}{G},4.0,Legendary Creature — Bear Druid,,4,4
Sequence Engine,G,G,{2}{G},3.0,Artifact,,,
Sproutback Trudge,G,G,{7}{G}{G},9.0,Creature — Fungus Beast,Trample,9,7
Trudge Garden,G,G,{2}{G},3.0,Enchantment,,,
"Yedora, Grave Gardener",G,G,{4}{G},5.0,Legendary Creature — Treefolk Druid,,5,5
Ageless Entity,G,G,{3}{G}{G},5.0,Creature — Elemental,,4,4
"Arashi, the Sky Asunder",G,G,{3}{G}{G},5.0,Legendary Creature — Spirit,Channel,5,5
Hornet Nest,G,G,{2}{G},3.0,Creature — Insect,Defender,0,2
Hydra Broodmaster,G,G,{4}{G}{G},6.0,Creature — Hydra,Monstrosity,7,7
Incubation Druid,G,G,{1}{G},2.0,Creature — Elf Druid,Adapt,0,2
Nissa's Expedition,G,G,{4}{G},5.0,Sorcery,Convoke,,
Verdant Sun's Avatar,G,G,{5}{G}{G},7.0,Creature — Dinosaur Avatar,,5,5
Gingerbread Cabin,G,,,0.0,Land — Forest,Food,,
Sapseep Forest,G,,,0.0,Land — Forest,,,
"Omnath, Locus of Mana",G,G,{2}{G},3.0,Legendary Creature — Elemental,,1,1
Burr Grafter,G,G,{3}{G},4.0,Creature — Spirit,Soulshift,2,2
Dosan the Falling Leaf,G,G,{1}{G}{G},3.0,Legendary Creature — Human Monk,,2,2
Dripping-Tongue Zubera,G,G,{1}{G},2.0,Creature — Zubera Spirit,,1,2
Feast of Worms,G,G,{3}{G}{G},5.0,Sorcery — Arcane,,,
Feral Deceiver,G,G,{3}{G},4.0,Creature — Spirit,,3,2
Gale Force,G,G,{4}{G},5.0,Sorcery,,,
Glimpse of Nature,G,G,{G},1.0,Sorcery,,,
Hana Kami,G,G,{G},1.0,Creature — Spirit,,1,1
Honden of Life's Web,G,G,{4}{G},5.0,Legendary Enchantment — Shrine,,,
Humble Budoka,G,G,{1}{G},2.0,Creature — Human Monk,Shroud,2,2
"Iname, Life Aspect",G,G,{4}{G}{G},6.0,Legendary Creature — Spirit,,4,4
Joyous Respite,G,G,{3}{G},4.0,Sorcery — Arcane,,,
"Jugan, the Rising Star",G,G,{3}{G}{G}{G},6.0,Legendary Creature — Dragon Spirit,Flying,5,5
Jukai Messenger,G,G,{G},1.0,Creature — Human Monk,Forestwalk,1,1
Kami of the Hunt,G,G,{2}{G},3.0,Creature — Spirit,,2,2
Kashi-Tribe Reaver,G,G,{3}{G},4.0,Creature — Snake Warrior,,3,2
Kashi-Tribe Warriors,G,G,{3}{G}{G},5.0,Creature — Snake Warrior,,2,4
Kodama of the North Tree,G,G,{2}{G}{G}{G},5.0,Legendary Creature — Spirit,"Shroud, Trample",6,4
Kodama of the South Tree,G,G,{2}{G}{G},4.0,Legendary Creature — Spirit,,4,4
Kodama's Might,G,G,{G},1.0,Instant — Arcane,Splice,,
Matsu-Tribe Decoy,G,G,{2}{G},3.0,Creature — Snake Warrior,,1,3
Moss Kami,G,G,{5}{G},6.0,Creature — Spirit,Trample,5,5
Myojin of Life's Web,G,G,{6}{G}{G}{G},9.0,Legendary Creature — Spirit,,8,8
Nature's Will,G,G,{2}{G}{G},4.0,Enchantment,,,
Orbweaver Kumo,G,G,{4}{G}{G},6.0,Creature — Spirit,Reach,3,4
"Orochi Eggwatcher // Shidako, Broodmistress",G,G,{2}{G},3.0,Creature — Snake Shaman,,1,1
Orochi Leafcaller,G,G,{G},1.0,Creature — Snake Shaman,,1,1
Orochi Ranger,G,G,{1}{G},2.0,Creature — Snake Warrior Ranger,,2,1
Orochi Sustainer,G,G,{1}{G},2.0,Creature — Snake Shaman,,1,2
Rootrunner,G,G,{2}{G}{G},4.0,Creature — Spirit,Soulshift,3,3
"Sachi, Daughter of Seshiro",G,G,{2}{G}{G},4.0,Legendary Creature — Snake Shaman,,1,3
Serpent Skin,G,G,{2}{G},3.0,Enchantment — Aura,"Enchant, Flash",,
Seshiro the Anointed,G,G,{4}{G}{G},6.0,Legendary Creature — Snake Monk,,3,4
"Shisato, Whispering Hunter",G,G,{3}{G},4.0,Legendary Creature — Snake Warrior,,2,2
Soilshaper,G,G,{1}{G},2.0,Creature — Spirit,,1,1
"Sosuke, Son of Seshiro",G,G,{2}{G}{G},4.0,Legendary Creature — Snake Warrior,,3,4
Strength of Cedars,G,G,{4}{G},5.0,Instant — Arcane,,,
Thousand-legged Kami,G,G,{6}{G}{G},8.0,Creature — Spirit,Soulshift,6,6
Time of Need,G,G,{1}{G},2.0,Sorcery,,,
Venerable Kumo,G,G,{4}{G},5.0,Creature — Spirit,"Reach, Soulshift",2,3
Vine Kami,G,G,{6}{G},7.0,Creature — Spirit,"Menace, Soulshift",4,4
Wear Away,G,G,{G}{G},2.0,Instant — Arcane,Splice,,
"Okina, Temple to the Grandfathers",G,,,0.0,Legendary Land,,,
Acolyte of Bahamut,G,G,{1}{G},2.0,Legendary Enchantment — Background,,,
Ambitious Dragonborn,G,G,{3}{G},4.0,Creature — Dragon Barbarian,,0,0
Ancient Bronze Dragon,G,G,{5}{G}{G},7.0,Creature — Elder Dragon,Flying,7,7
Avenging Hunter,G,G,{4}{G},5.0,Creature — Dragon Ranger,Trample,5,4
Band Together,G,G,{2}{G},3.0,Instant,,,
Barroom Brawl,G,G,{1}{G},2.0,Sorcery,Fight,,
Carefree Swinemaster,G,G,{2}{G},3.0,Creature — Gnome Ranger,,1,4
Circle of the Land Druid,G,G,{1}{G},2.0,Creature — Gnome Druid,"Mill, Natural Recovery",1,1
