name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Baral and Kari Zev,"R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Human,"First strike, Menace",2,4
"Invasion of Kaladesh // Aetherwing, Golden-Scale Flagship","R, U","R, U",{U}{R},2.0,Battle — Siege,"Flying, Transform",,
Joyful Stormsculptor,"R, U","R, U",{3}{U}{R},5.0,Creature — Human Shaman,,2,3
Cryptic Pursuit,"R, U","R, U",{2}{U}{R},4.0,Enchantment,Manifest,,
Enthusiastic Mechanaut,"R, U","R, U",{U}{R},2.0,Artifact Creature — Goblin Artificer,Flying,2,2
Stormchaser Mage,"R, U","R, U",{U}{R},2.0,Creature — Human Wizard,"Flying, Haste, Prowess",1,3
Serum-Core Chimera,"R, U","R, U",{2}{U}{R},4.0,Creature — Phyrexian Chimera,Flying,2,4
"Stella Lee, Wild Card","R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Human Rogue,,2,4
"Eris, Roar of the Storm","R, U","R, U",{8}{U}{R},10.0,Legendary Creature — Elemental Warlock,"Flying, Prowess",4,4
"Kaza, Roil Chaser","R, U","R, U",{U}{R},2.0,Legendary Creature — Human Wizard,"Flying, Haste",1,2
"Breeches, the Blastmaker","R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Goblin Pirate,Menace,3,3
"Kraum, Violent Cacophony","R, U","R, U",{2}{U}{R},4.0,Legendary Creature — Zombie Horror,Flying,2,3
"Lilah, Undefeated Slickshot","R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Human Rogue,"Plot, Prowess",3,3
"Malcolm, the Eyes","R, U","R, U",{U}{R},2.0,Legendary Creature — Siren Pirate,"Flying, Haste, Investigate",2,2
Slick Sequence,"R, U","R, U",{U}{R},2.0,Instant,,,
Eroded Canyon,"R, U",,,0.0,Land — Desert,,,
"Inzerva, Master of Insights","R, U","R, U",{1}{2/U}{2/R},5.0,Legendary Planeswalker — Inzerva,Scry,,
Electrosiphon,"R, U","R, U",{U}{U}{R},3.0,Instant,,,
"Red Death, Shipwrecker","R, U","R, U",{U}{R},2.0,Legendary Creature — Crab Mutant,"Alluring Eyes, Goad",1,3
"Shaun, Father of Synths","R, U","R, U",{3}{U}{R},5.0,Legendary Creature — Human Scientist,,3,4
Vault 112: Sadistic Simulation,"R, U","R, U",{2}{U}{R},4.0,Enchantment — Saga,,,
Frenetic Sliver,"R, U","R, U",{1}{U}{R},3.0,Creature — Sliver,,2,2
Geistblast,"R, U",R,{2}{R},3.0,Instant,,,
Invade the City,"R, U","R, U",{1}{U}{R},3.0,Sorcery,Amass,,
"Ral, Storm Conduit","R, U","R, U",{2}{U}{R},4.0,Legendary Planeswalker — Ral,Scry,,
"Rootha, Mercurial Artist","R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Orc Shaman,,1,4
Riverglide Pathway // Lavaglide Pathway,"R, U",,,0.0,Land,,,
Protean Raider,"R, U","R, U",{1}{U}{R},3.0,Creature — Shapeshifter Pirate,Raid,2,2
Storm the Vault // Vault of Catlacan,"R, U","R, U",{2}{U}{R},4.0,Legendary Enchantment,"Transform, Treasure",,
"Dalakos, Crafter of Wonders","R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Merfolk Artificer,,2,4
Culmination of Studies,"R, U","R, U",{X}{U}{R},2.0,Sorcery,Treasure,,
Elemental Expressionist,"R, U","R, U",{U/R}{U/R}{U/R}{U/R},4.0,Creature — Orc Wizard,Magecraft,4,4
Torrent Sculptor // Flamethrower Sonata,"R, U",U,{2}{U}{U},4.0,Creature — Merfolk Wizard,Ward,2,2
"Uvilda, Dean of Perfection // Nassari, Dean of Expression","R, U",U,{2}{U},3.0,Legendary Creature — Djinn Wizard,,2,2
Magma Opus,"R, U","R, U",{6}{U}{R},8.0,Instant,Treasure,,
"Rowan, Scholar of Sparks // Will, Scholar of Frost","R, U",R,{2}{R},3.0,Legendary Planeswalker — Rowan,,,
Galazeth Prismari,"R, U","R, U",{2}{U}{R},4.0,Legendary Creature — Elder Dragon,"Flying, Treasure",3,4
Fevered Visions,"R, U","R, U",{1}{U}{R},3.0,Enchantment,,,
Role Reversal,"R, U","R, U",{U}{U}{R},3.0,Sorcery,,,
The Apprentice's Folly,"R, U","R, U",{2}{U}{R},4.0,Enchantment — Saga,,,
Scalding Viper // Steam Clean,"R, U",R,{1}{R},2.0,Creature — Elemental Snake,,2,1
Restless Spire,"R, U",,,0.0,Land,Scry,,
"Ian Malcolm, Chaotician","R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Human Scientist,,2,2
Storm Fleet Sprinter,"R, U","R, U",{1}{U}{R},3.0,Creature — Human Pirate,Haste,2,2
Pursuit of Flight,"R, U",R,{1}{R},2.0,Enchantment — Aura,Enchant,,
Chemister's Trick,"R, U","R, U",{U}{R},2.0,Instant,Overload,,
Essence Backlash,"R, U","R, U",{2}{U}{R},4.0,Instant,,,
Izzet Staticaster,"R, U","R, U",{1}{U}{R},3.0,Creature — Human Wizard,"Flash, Haste",0,3
Thoughtflare,"R, U","R, U",{3}{U}{R},5.0,Instant,,,
Blistercoil Weird,"R, U","R, U",{U/R},1.0,Creature — Weird,,1,1
Nivmagus Elemental,"R, U","R, U",{U/R},1.0,Creature — Elemental,,1,2
Izzet Keyrune,"R, U",,{3},3.0,Artifact,,,
"Bjorna, Nightfall Alchemist","R, U","R, U",{U}{R},2.0,Legendary Creature — Human,"Friends forever, Goad",1,3
Stitch in Time // Stitch in Time,"R, U","R, U",{1}{U}{R},3.0,Sorcery,,,
"Edgin, Larcenous Lutenist","R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Human Bard,Goad,3,3
The Fifteenth Doctor,"R, U","R, U",{2}{U}{R},4.0,Legendary Creature — Time Lord Doctor,Mill,3,3
"Iron Man, Titan of Innovation","R, U","R, U",{3}{U}{R},5.0,Legendary Artifact Creature — Human Hero,"Flying, Genius Industrialist, Haste, Treasure",4,4
"A-Rowan, Scholar of Sparks // A-Will, Scholar of Frost","R, U",R,{2}{R},3.0,Legendary Planeswalker — Rowan,,,
Creative Outburst,"R, U","R, U",{3}{U}{U}{R}{R},7.0,Instant,Treasure,,
Elemental Masterpiece,"R, U","R, U",{5}{U}{R},7.0,Sorcery,Treasure,,
Elemental Summoning,"R, U","R, U",{3}{U/R}{U/R},5.0,Sorcery — Lesson,,,
Maelstrom Muse,"R, U","R, U",{1}{U}{U/R}{R},4.0,Creature — Djinn Wizard,Flying,2,4
A-Maelstrom Muse,"R, U","R, U",{U}{U/R}{R},4.0,Creature — Djinn Wizard,Flying,2,4
Oggyar Battle-Seer,"R, U","R, U",{3}{U}{R},5.0,Creature — Ogre Shaman,"Haste, Scry",3,4
Practical Research,"R, U","R, U",{3}{U}{R},5.0,Instant,,,
Prismari Apprentice,"R, U","R, U",{U}{R},2.0,Creature — Human Shaman,Magecraft,2,2
Prismari Pledgemage,"R, U","R, U",{U/R}{U/R},2.0,Creature — Orc Wizard,"Defender, Magecraft",3,3
Spectacle Mage,"R, U","R, U",{1}{U}{R},3.0,Creature — Bird Shaman,Flying,2,2
Mischievous Chimera,"R, U","R, U",{U}{R},2.0,Enchantment Creature — Chimera,"Flying, Scry",2,2
Crackling Triton,"R, U",U,{2}{U},3.0,Creature — Merfolk Wizard,,2,3
Dracoplasm,"R, U","R, U",{U}{R},2.0,Creature — Shapeshifter,Flying,0,0
Caldera Lake,"R, U",,,0.0,Land,,,
Stormcloud Djinn,"R, U",U,{4}{U},5.0,Creature — Djinn,Flying,3,3
Alexander Clamilton,"R, U",U,{2}{U},3.0,Legendary Creature — Clamfolk Advisor Rebel,"Fight, Scry",0,4
Myra the Magnificent,"R, U","R, U",{2}{U}{R},4.0,Legendary Creature — Human Performer,Open an Attraction,2,4
"Roxi, Publicist to the Stars","R, U","R, U",{2}{U}{R},4.0,Legendary Creature — Human Employee,Flying,*,4
Firestorm Hellkite,"R, U","R, U",{4}{U}{R},6.0,Creature — Dragon,"Cumulative upkeep, Flying, Trample",6,6
Ral's Outburst,"R, U","R, U",{2}{U}{R},4.0,Instant,,,
The Tenth Doctor,"R, U","R, U",{3}{U}{R},5.0,Legendary Creature — Time Lord Doctor,"Allons-y!, Time Travel, Timey-Wimey",3,5
Frost Fair Lure Fish,"R, U","R, U",{5}{U}{R},7.0,Creature — Fish,"Foretell, Treasure",7,7
Heaven Sent,"R, U","R, U",{U}{R},2.0,Enchantment — Saga,Investigate,,
"Idris, Soul of the TARDIS","R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Human Incarnation,"Imprint, Vanishing",3,3
Jenny Flint,"R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Human Detective,"First strike, Partner, Partner with, Training",2,2
The Ninth Doctor,"R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Time Lord Doctor,"Haste, Into the TARDIS",2,4
River Song,"R, U","R, U",{1}{U}{R},3.0,Legendary Creature — Human Time Lord Rogue,"Meet in Reverse, Spoilers",2,2
Run for Your Life,"R, U","R, U",{U}{R},2.0,Instant,Escape,,
Truth or Consequences,"R, U","R, U",{2}{U}{R},4.0,Sorcery,Secret council,,
The Twelfth Doctor,"R, U","R, U",{3}{U}{R},5.0,Legendary Creature — Time Lord Doctor,,4,4
"Johann, Apprentice Sorcerer","R, U","R, U",{2}{U}{R},4.0,Legendary Creature — Human Wizard,,2,5
Frolicking Familiar // Blow Off Steam,"R, U",U,{2}{U},3.0,Creature — Otter Wizard,Flying,2,2
Marauding Looter,"R, U","R, U",{2}{U}{R},4.0,Creature — Human Pirate,Raid,4,3
"Indris, the Hydrostatic Surge","R, U","R, U",{4}{U}{R},6.0,Legendary Creature — Otter Incarnation,Conjure,5,5
Yotian Courier,"R, U","R, U",{U}{R},2.0,Creature — Human Artificer,"Flying, Seek",2,2
Spellchain Scatter,"R, U",R,{R},1.0,Instant,"Conjure, Kicker",,
Enduring Friendship,"R, U","R, U",{U}{R},2.0,Enchantment Creature — Otter Glimmer,,2,1
Mangled Soulrager,"R, U","R, U",{1}{U}{R},3.0,Creature — Spirit,"Cycling, Flying",1,4
Brazen Boarding,"R, U","R, U",{2}{U}{R},4.0,Sorcery,Conjure,,
Izzet Polarizer,"R, U","R, U",{U}{R},2.0,Creature — Lizard Wizard,Conjure,2,1
Quicksilver Lapidary,"R, U","R, U",{U}{R},2.0,Creature — Phyrexian Artificer,Conjure,1,1
Sapphire Collector,"R, U",R,{2}{R},3.0,Creature — Human Mercenary,"Conjure, Prowess",3,3
Accident-Prone Apprentice // Amphibian Accident,"R, U",R,{1}{R},2.0,Creature — Otter Wizard,,1,1
Umara Mystic,"R, U","R, U",{1}{U}{R},3.0,Creature — Merfolk Wizard,Flying,1,3
A-Umara Mystic,"R, U","R, U",{1}{U}{R},3.0,Creature — Merfolk Wizard,"Flying, Haste",1,3
