name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Charmbreaker Devils,R,R,{5}{R},6.0,Creature — Devil,,4,4
Crater Hellion,R,R,{4}{R}{R},6.0,Creature — Hellion Beast,Echo,6,6
Curse of Chaos,R,R,{2}{R},3.0,Enchantment — Aura Curse,Enchant,,
Fissure Vent,R,R,{3}{R}{R},5.0,Sorcery,,,
From the Ashes,R,R,{3}{R},4.0,Sorcery,,,
Furnace Celebration,R,R,{1}{R}{R},3.0,Enchantment,,,
Goblin Bombardment,R,R,{1}{R},2.0,Enchantment,,,
Goblin Sharpshooter,R,R,{2}{R},3.0,Creature — Goblin,,1,1
Guttersnipe,R,R,{2}{R},3.0,Creature — Goblin Shaman,,2,2
Incendiary Command,R,R,{3}{R}{R},5.0,Sorcery,,,
Magus of the Arena,R,R,{4}{R}{R},6.0,Creature — Human Wizard,Fight,5,5
Mass Mutiny,R,R,{3}{R}{R},5.0,Sorcery,,,
Molten Disaster,R,R,{X}{R}{R},2.0,Sorcery,Kicker,,
Rough // Tumble,R,R,{1}{R},8.0,Sorcery,,,
Slice and Dice,R,R,{4}{R}{R},6.0,Sorcery,Cycling,,
Spitebellows,R,R,{5}{R},6.0,Creature — Elemental,Evoke,6,1
Stalking Vengeance,R,R,{5}{R}{R},7.0,Creature — Avatar,Haste,5,5
Street Spasm,R,R,{X}{R},1.0,Instant,Overload,,
Sudden Demise,R,R,{X}{R},1.0,Sorcery,,,
Tempt with Vengeance,R,R,{X}{R},1.0,Sorcery,Tempting offer,,
Terra Ravager,R,R,{2}{R}{R},4.0,Creature — Elemental Beast,,0,4
Tooth and Claw,R,R,{3}{R},4.0,Enchantment,,,
War Cadence,R,R,{2}{R},3.0,Enchantment,,,
Widespread Panic,R,R,{2}{R},3.0,Enchantment,,,
Wild Ricochet,R,R,{2}{R}{R},4.0,Instant,,,
Witch Hunt,R,R,{4}{R},5.0,Enchantment,,,
Kher Keep,R,,,0.0,Legendary Land,,,
Vivid Crag,R,,,0.0,Land,,,
Bitter Feud,R,R,{4}{R},5.0,Enchantment,,,
"Daretti, Scrap Savant",R,R,{3}{R},4.0,Legendary Planeswalker — Daretti,,,
Feldon of the Third Path,R,R,{1}{R}{R},3.0,Legendary Creature — Human Artificer,,2,3
Impact Resonance,R,R,{1}{R},2.0,Instant,,,
Incite Rebellion,R,R,{4}{R}{R},6.0,Sorcery,,,
Scrap Mastery,R,R,{3}{R}{R},5.0,Sorcery,,,
Tyrant's Familiar,R,R,{5}{R}{R},7.0,Creature — Dragon,"Flying, Haste, Lieutenant",5,5
Volcanic Offering,R,R,{4}{R},5.0,Instant,,,
Warmonger Hellkite,R,R,{4}{R}{R},6.0,Creature — Dragon,Flying,5,5
Flamekin Village,R,,,0.0,Land,,,
Beetleback Chief,R,R,{2}{R}{R},4.0,Creature — Goblin Warrior,,2,2
Flametongue Kavu,R,R,{3}{R},4.0,Creature — Kavu,,4,2
Goblin Welder,R,R,{R},1.0,Creature — Goblin Artificer,,1,1
Ingot Chewer,R,R,{4}{R},5.0,Creature — Elemental,Evoke,3,3
Whipflare,R,R,{1}{R},2.0,Sorcery,,,
Word of Seizing,R,R,{3}{R}{R},5.0,Instant,Split second,,
Panic Spellbomb,R,,{1},1.0,Artifact,,,
Dormant Volcano,R,,,0.0,Land,,,
Awaken the Sky Tyrant,R,R,{3}{R},4.0,Enchantment,,,
Fiery Confluence,R,R,{2}{R}{R},4.0,Sorcery,,,
Meteor Blast,R,R,{X}{R}{R}{R},3.0,Sorcery,,,
Mizzix's Mastery,R,R,{3}{R},4.0,Sorcery,Overload,,
Rite of the Raging Storm,R,R,{3}{R}{R},5.0,Enchantment,,,
Warchief Giant,R,R,{3}{R}{R},5.0,Creature — Giant Warrior,"Haste, Myriad",5,3
Act of Aggression,R,R,{3}{R/P}{R/P},5.0,Instant,,,
Borderland Behemoth,R,R,{5}{R}{R},7.0,Creature — Giant Warrior,Trample,4,4
Comet Storm,R,R,{X}{R}{R},2.0,Instant,Multikicker,,
Curse of the Nightly Hunt,R,R,{2}{R},3.0,Enchantment — Aura Curse,Enchant,,
Disaster Radius,R,R,{5}{R}{R},7.0,Sorcery,,,
Dragon Mage,R,R,{5}{R}{R},7.0,Creature — Dragon Wizard,Flying,5,5
Hamletback Goliath,R,R,{6}{R},7.0,Creature — Giant Warrior,,6,6
Hammerfist Giant,R,R,{4}{R}{R},6.0,Creature — Giant Warrior,,5,4
Hostility,R,R,{3}{R}{R}{R},6.0,Creature — Elemental Incarnation,Haste,6,6
Hunted Dragon,R,R,{3}{R}{R},5.0,Creature — Dragon,"Flying, Haste",6,6
Mizzium Mortars,R,R,{1}{R},2.0,Sorcery,Overload,,
Stinkdrinker Daredevil,R,R,{2}{R},3.0,Creature — Goblin Rogue,,1,3
Stoneshock Giant,R,R,{3}{R}{R},5.0,Creature — Giant,Monstrosity,5,4
Sunrise Sovereign,R,R,{5}{R},6.0,Creature — Giant Warrior,,5,5
Thundercloud Shaman,R,R,{3}{R}{R},5.0,Creature — Giant Shaman,,4,4
Urza's Rage,R,R,{2}{R},3.0,Instant,Kicker,,
Charging Cinderhorn,R,R,{3}{R},4.0,Creature — Elemental Ox,Haste,4,2
Divergent Transformations,R,R,{6}{R},7.0,Instant,Undaunted,,
Frenzied Fugue,R,R,{3}{R},4.0,Enchantment — Aura,Enchant,,
Goblin Spymaster,R,R,{2}{R},3.0,Creature — Goblin Rogue,First strike,2,1
Runehorn Hellkite,R,R,{5}{R},6.0,Creature — Dragon,Flying,5,5
Breath of Fury,R,R,{2}{R}{R},4.0,Enchantment — Aura,Enchant,,
Grab the Reins,R,R,{3}{R},4.0,Instant,Entwine,,
Hellkite Tyrant,R,R,{4}{R}{R},6.0,Creature — Dragon,"Flying, Trample",6,5
"Kazuul, Tyrant of the Cliffs",R,R,{3}{R}{R},5.0,Legendary Creature — Ogre Warrior,,5,4
Volcanic Vision,R,R,{5}{R}{R},7.0,Sorcery,,,
Wheel of Fate,R,R,,0.0,Sorcery,Suspend,,
Bloodsworn Steward,R,R,{2}{R}{R},4.0,Creature — Vampire Knight,Flying,4,4
Crimson Honor Guard,R,R,{3}{R}{R},5.0,Creature — Vampire Knight,Trample,4,5
Curse of Opulence,R,R,{R},1.0,Enchantment — Aura Curse,Enchant,,
Kindred Charge,R,R,{4}{R}{R},6.0,Sorcery,,,
Shifting Shadow,R,R,{2}{R},3.0,Enchantment — Aura,Enchant,,
Territorial Hellkite,R,R,{2}{R}{R},4.0,Creature — Dragon,"Flying, Haste",6,5
Dragon Tempest,R,R,{1}{R},2.0,Enchantment,,,
Rakish Heir,R,R,{2}{R},3.0,Creature — Vampire,,2,2
Utvara Hellkite,R,R,{6}{R}{R},8.0,Creature — Dragon,Flying,6,6
Emissary of Grudges,R,R,{5}{R},6.0,Creature — Efreet,"Flying, Haste",6,5
Enchanter's Bane,R,R,{1}{R},2.0,Enchantment,,,
Fury Storm,R,R,{2}{R}{R},4.0,Instant,,,
Nesting Dragon,R,R,{3}{R}{R},5.0,Creature — Dragon,"Flying, Landfall",5,4
Reality Scramble,R,R,{2}{R}{R},4.0,Sorcery,Retrace,,
Saheeli's Directive,R,R,{X}{R}{R}{R},3.0,Sorcery,Improvise,,
Treasure Nabber,R,R,{2}{R},3.0,Creature — Goblin Rogue,,3,2
"Varchild, Betrayer of Kjeldor",R,R,{2}{R},3.0,Legendary Creature — Human Knight,,3,3
Anje's Ravager,R,R,{2}{R},3.0,Creature — Vampire Berserker,Madness,3,3
Ghired's Belligerence,R,R,{X}{R}{R},2.0,Sorcery,Populate,,
Hate Mirage,R,R,{3}{R},4.0,Sorcery,,,
Skyfire Phoenix,R,R,{2}{R}{R},4.0,Creature — Phoenix,"Flying, Haste",3,3
Tectonic Hellion,R,R,{5}{R}{R},7.0,Creature — Hellion,Haste,8,5
Wildfire Devils,R,R,{3}{R},4.0,Creature — Devil,,4,2
Alchemist's Greeting,R,R,{4}{R},5.0,Sorcery,Madness,,
Avacyn's Judgment,R,R,{1}{R},2.0,Sorcery,Madness,,
Burning Vengeance,R,R,{2}{R},3.0,Enchantment,,,
Devil's Play,R,R,{X}{R},1.0,Sorcery,Flashback,,
Fiery Temper,R,R,{1}{R}{R},3.0,Instant,Madness,,
Flamerush Rider,R,R,{4}{R},5.0,Creature — Human Warrior,Dash,3,3
Flayer of the Hatebound,R,R,{5}{R},6.0,Creature — Devil,Undying,4,2
Increasing Vengeance,R,R,{R}{R},2.0,Instant,Flashback,,
Malevolent Whispers,R,R,{3}{R},4.0,Sorcery,Madness,,
Rolling Temblor,R,R,{2}{R},3.0,Sorcery,Flashback,,
Stromkirk Occultist,R,R,{2}{R},3.0,Creature — Vampire Horror,"Madness, Trample",3,2
Violent Eruption,R,R,{1}{R}{R}{R},4.0,Instant,Madness,,
"Brallin, Skyshark Rider",R,R,{3}{R},4.0,Legendary Creature — Human Shaman,"Partner, Partner with",3,3
Agitator Ant,R,R,{2}{R},3.0,Creature — Insect,Goad,2,2
Deflecting Swat,R,R,{2}{R},3.0,Instant,,,
Fireflux Squad,R,R,{3}{R},4.0,Creature — Human Soldier,Haste,4,3
Frontier Warmonger,R,R,{3}{R},4.0,Creature — Human Warrior,,4,4
Lavabrink Floodgates,R,R,{3}{R},4.0,Artifact,,,
Molten Echoes,R,R,{2}{R}{R},4.0,Enchantment,,,
Spellpyre Phoenix,R,R,{3}{R}{R},5.0,Creature — Phoenix,Flying,4,2
Surly Badgersaur,R,R,{3}{R},4.0,Creature — Badger Dinosaur,"Fight, Treasure",3,3
Captivating Crew,R,R,{3}{R},4.0,Creature — Human Pirate,,4,3
"Chandra, Flamecaller",R,R,{4}{R}{R},6.0,Legendary Planeswalker — Chandra,,,
Goblin Dark-Dwellers,R,R,{3}{R}{R},5.0,Creature — Goblin,Menace,4,4
Lightning Rift,R,R,{1}{R},2.0,Enchantment,,,
Shared Animosity,R,R,{2}{R},3.0,Enchantment,,,
Tectonic Reformation,R,R,{1}{R},2.0,Enchantment,Cycling,,
Titan of Eternal Fire,R,R,{5}{R},6.0,Creature — Giant,,5,6
Battlemage's Bracers,R,R,{2}{R},3.0,Artifact — Equipment,Equip,,
Creative Technique,R,R,{4}{R},5.0,Sorcery,Demonstrate,,
Fiery Encore,R,R,{4}{R},5.0,Sorcery,Storm,,
Inferno Project,R,R,{6}{R},7.0,Creature — Elemental,Trample,0,0
"Laelia, the Blade Reforged",R,R,{2}{R},3.0,Legendary Creature — Spirit Warrior,Haste,2,2
Radiant Performer,R,R,{3}{R}{R},5.0,Creature — Human Wizard,Flash,2,2
"Rionya, Fire Dancer",R,R,{3}{R}{R},5.0,Legendary Creature — Human Wizard,,3,4
Rousing Refrain,R,R,{3}{R}{R},5.0,Sorcery,Suspend,,
Ruin Grinder,R,R,{5}{R},6.0,Artifact Creature — Construct,"Cycling, Menace, Mountaincycling",7,4
Surge to Victory,R,R,{4}{R}{R},6.0,Sorcery,,,
Brass's Bounty,R,R,{6}{R},7.0,Sorcery,Treasure,,
Combustible Gearhulk,R,R,{4}{R}{R},6.0,Artifact Creature — Construct,"First strike, Mill",6,6
Erratic Cyclops,R,R,{3}{R},4.0,Creature — Cyclops Shaman,Trample,0,8
Jaya Ballard,R,R,{2}{R}{R}{R},5.0,Legendary Planeswalker — Jaya,,,
Pia Nalaar,R,R,{2}{R},3.0,Legendary Creature — Human Artificer,,2,2
Quicksmith Genius,R,R,{2}{R},3.0,Creature — Human Artificer,,3,2
Pyromancer's Goggles,R,,{5},5.0,Legendary Artifact,,,
Akki Avalanchers,R,R,{R},1.0,Creature — Goblin Warrior,,1,1
Akki Coalflinger,R,R,{1}{R}{R},3.0,Creature — Goblin Shaman,First strike,2,2
"Akki Lavarunner // Tok-Tok, Volcano Born",R,R,{3}{R},4.0,Creature — Goblin Warrior,Haste,1,1
Akki Rockspeaker,R,R,{1}{R},2.0,Creature — Goblin Shaman,,1,1
Akki Underminer,R,R,{3}{R},4.0,Creature — Goblin Rogue Shaman,,1,1
Battle-Mad Ronin,R,R,{1}{R},2.0,Creature — Human Samurai,Bushido,1,1
"Ben-Ben, Akki Hermit",R,R,{2}{R}{R},4.0,Legendary Creature — Goblin Shaman,,1,1
Blind with Anger,R,R,{3}{R},4.0,Instant — Arcane,,,
Brothers Yamazaki,R,R,{2}{R},3.0,Legendary Creature — Human Samurai,Bushido,2,1
Brutal Deceiver,R,R,{2}{R},3.0,Creature — Spirit,,2,2
Crushing Pain,R,R,{1}{R},2.0,Instant — Arcane,,,
Desperate Ritual,R,R,{1}{R},2.0,Instant — Arcane,Splice,,
Devouring Rage,R,R,{4}{R},5.0,Instant — Arcane,,,
Earthshaker,R,R,{4}{R}{R},6.0,Creature — Spirit,,4,5
Ember-Fist Zubera,R,R,{1}{R},2.0,Creature — Zubera Spirit,,1,2
Frostwielder,R,R,{2}{R}{R},4.0,Creature — Human Shaman,,1,2
Glacial Ray,R,R,{1}{R},2.0,Instant — Arcane,Splice,,
Hanabi Blast,R,R,{1}{R}{R},3.0,Instant,,,
Hearth Kami,R,R,{1}{R},2.0,Creature — Spirit,,2,1
Honden of Infinite Rage,R,R,{2}{R},3.0,Legendary Enchantment — Shrine,,,
Initiate of Blood // Goka the Unjust,R,R,{3}{R},4.0,Creature — Ogre Shaman,,2,2
Kami of Fire's Roar,R,R,{3}{R},4.0,Creature — Spirit,,2,3
"Kiki-Jiki, Mirror Breaker",R,R,{2}{R}{R}{R},5.0,Legendary Creature — Goblin Shaman,Haste,2,2
"Kumano, Master Yamabushi",R,R,{3}{R}{R},5.0,Legendary Creature — Human Shaman,,4,4
Kumano's Pupils,R,R,{4}{R},5.0,Creature — Human Shaman,,3,3
Lava Spike,R,R,{R},1.0,Sorcery — Arcane,,,
Mana Seism,R,R,{1}{R},2.0,Sorcery,,,
Mindblaze,R,R,{5}{R},6.0,Sorcery,,,
Myojin of Infinite Rage,R,R,{7}{R}{R}{R},10.0,Legendary Creature — Spirit,,7,4
Ore Gorger,R,R,{3}{R}{R},5.0,Creature — Spirit,,3,1
Pain Kami,R,R,{2}{R},3.0,Creature — Spirit,,2,2
Ronin Houndmaster,R,R,{2}{R},3.0,Creature — Human Samurai,"Bushido, Haste",2,2
Shimatsu the Bloodcloaked,R,R,{3}{R},4.0,Legendary Creature — Demon Spirit,,0,0
Sideswipe,R,R,{1}{R},2.0,Instant,,,
Sokenzan Bruiser,R,R,{4}{R},5.0,Creature — Ogre Warrior,Mountainwalk,3,3
Soul of Magma,R,R,{3}{R}{R},5.0,Creature — Spirit,,2,2
Strange Inversion,R,R,{2}{R},3.0,Instant — Arcane,Splice,,
Through the Breach,R,R,{4}{R},5.0,Instant — Arcane,Splice,,
Tide of War,R,R,{4}{R}{R},6.0,Enchantment,,,
Unearthly Blizzard,R,R,{2}{R},3.0,Sorcery — Arcane,,,
Unnatural Speed,R,R,{R},1.0,Instant — Arcane,,,
Yamabushi's Flame,R,R,{2}{R},3.0,Instant,,,
Yamabushi's Storm,R,R,{1}{R},2.0,Sorcery,,,
Zo-Zu the Punisher,R,R,{1}{R}{R},3.0,Legendary Creature — Goblin Warrior,,2,2
"Shinka, the Bloodsoaked Keep",R,,,0.0,Legendary Land,,,
Amber Gristle O'Maul,R,R,{3}{R},4.0,Legendary Creature — Dwarf Cleric,"Choose a background, Haste",3,3
Amethyst Dragon // Explosive Crystal,R,R,{4}{R}{R},6.0,Creature — Dragon,"Flying, Haste",4,4
Ancient Copper Dragon,R,R,{4}{R}{R},6.0,Creature — Elder Dragon,"Flying, Treasure",6,5
Balor,R,R,{3}{R}{R},5.0,Creature — Demon,Flying,5,5
Bhaal's Invoker,R,R,{2}{R},3.0,Creature — Dragon Shaman,Scorching Ray,4,2
Bloodboil Sorcerer,R,R,{3}{R},4.0,Creature — Human Shaman,"Crown of Madness, Goad",3,3
Breath Weapon,R,R,{2}{R},3.0,Instant,,,
Carnelian Orb of Dragonkind,R,R,{2}{R},3.0,Artifact,,,
Caves of Chaos Adventurer,R,R,{3}{R},4.0,Creature — Human Barbarian,Trample,5,3
Coronation of Chaos,R,R,{2}{R},3.0,Sorcery,Goad,,
Descent into Avernus,R,R,{2}{R},3.0,Enchantment,Treasure,,
Dragon Cultist,R,R,{4}{R},5.0,Legendary Enchantment — Background,,,
Earth Tremor,R,R,{3}{R},4.0,Instant,,,
Elturel Survivors,R,R,{3}{R},4.0,Creature — Tiefling Peasant,"Myriad, Trample",0,4
Fang Dragon // Forktail Sweep,R,R,{5}{R}{R},7.0,Creature — Dragon,Flying,6,3
Firbolg Flutist,R,R,{4}{R}{R},6.0,Creature — Giant Bard,Enthralling Performance,4,4
"Ganax, Astral Hunter",R,R,{4}{R},5.0,Legendary Creature — Dragon,"Choose a background, Flying, Treasure",3,4
Genasi Enforcers,R,R,{1}{R},2.0,Creature — Elemental Shaman,Myriad,1,3
Gnoll War Band,R,R,{5}{R},6.0,Creature — Gnoll,"Menace, Myriad",5,5
Guild Artisan,R,R,{1}{R},2.0,Legendary Enchantment — Background,Treasure,,
"Gut, True Soul Zealot",R,R,{2}{R},3.0,Legendary Creature — Goblin Shaman,Choose a background,2,2
Ingenious Artillerist,R,R,{2}{R},3.0,Creature — Human Artificer,,3,1
Inspired Tinkering,R,R,{4}{R},5.0,Sorcery,Treasure,,
Insufferable Balladeer,R,R,{1}{R},2.0,Creature — Dwarf Bard,"Goad, Vicious Mockery",2,1
Javelin of Lightning,R,R,{1}{R},2.0,Artifact — Equipment,"Equip, Flash",,
"Karlach, Fury of Avernus",R,R,{4}{R},5.0,Legendary Creature — Tiefling Barbarian,Choose a background,5,4
"Livaan, Cultist of Tiamat",R,R,{2}{R},3.0,Legendary Creature — Dragon Shaman,Choose a background,1,3
Nemesis Phoenix,R,R,{3}{R}{R},5.0,Creature — Phoenix,Flying,4,2
Pack Attack,R,R,{2}{R},3.0,Instant,,,
Patron of the Arts,R,R,{2}{R},3.0,Creature — Dragon Noble,Treasure,3,1
Popular Entertainer,R,R,{1}{R},2.0,Legendary Enchantment — Background,Goad,,
Reckless Barbarian,R,R,{1}{R},2.0,Creature — Dragon Barbarian,,2,2
Stirring Bard,R,R,{3}{R},4.0,Creature — Dragon Bard,"Defender, Mantle of Inspiration",0,4
Storm King's Thunder,R,R,{X}{R}{R}{R},3.0,Instant,,,
Street Urchin,R,R,{1}{R},2.0,Legendary Enchantment — Background,,,
Swashbuckler Extraordinaire,R,R,{2}{R},3.0,Creature — Dragon Rogue Warrior,Treasure,2,2
Taunting Kobold,R,R,{R},1.0,Creature — Kobold,"Goad, Haste",0,1
Tavern Brawler,R,R,{2}{R},3.0,Legendary Enchantment — Background,,,
Thunderwave,R,R,{2}{R}{R},4.0,Sorcery,,,
Tiamat's Fanatics,R,R,{4}{R},5.0,Creature — Dragon Warrior,"Haste, Myriad",4,3
Two-Handed Axe // Sweeping Cleave,R,R,{2}{R},3.0,Artifact — Equipment,Equip,,
Wand of Wonder,R,R,{3}{R},4.0,Artifact,,,
Warehouse Thief,R,R,{3}{R},4.0,Creature — Tiefling Rogue,,4,2
Wild Magic Surge,R,R,{R}{R},2.0,Instant,,,
Wrathful Red Dragon,R,R,{3}{R}{R},5.0,Creature — Dragon,Flying,5,5
"Wyll, Blade of Frontiers",R,R,{1}{R},2.0,Legendary Creature — Human Warlock,Choose a background,1,1
Wyll's Reversal,R,R,{2}{R},3.0,Instant,,,
Young Red Dragon // Bathe in Gold,R,R,{3}{R},4.0,Creature — Dragon,Flying,3,2
You've Been Caught Stealing,R,R,{1}{R},2.0,Sorcery,"Bribe the Guards, Threaten the Merchant, Treasure",,
Cliffgate,R,,,0.0,Land — Gate,,,
"Baeloth Barrityl, Entertainer",R,R,{4}{R},5.0,Legendary Creature — Elf Shaman,"Choose a background, Goad, Treasure",2,5
Bothersome Quasit,R,R,{2}{R},3.0,Creature — Demon,"Goad, Menace",3,2
Death Kiss,R,R,{5}{R},6.0,Creature — Beholder,"Goad, Monstrosity",5,5
Delayed Blast Fireball,R,R,{1}{R}{R},3.0,Instant,Foretell,,
Loot Dispute,R,R,{3}{R},4.0,Enchantment,"Loud Ruckus, Treasure",,
Nalfeshnee,R,R,{5}{R},6.0,Creature — Beast Demon,Flying,4,6
Passionate Archaeologist,R,R,{1}{R},2.0,Legendary Enchantment — Background,,,
Spectacular Showdown,R,R,{1}{R},2.0,Sorcery,"Goad, Overload",,
The Akroan War,R,R,{3}{R},4.0,Enchantment — Saga,,,
Aurora Phoenix,R,R,{4}{R}{R},6.0,Creature — Phoenix,"Cascade, Flying",5,3
Avatar of Slaughter,R,R,{6}{R}{R},8.0,Creature — Avatar,,8,8
Bonecrusher Giant // Stomp,R,R,{2}{R},3.0,Creature — Giant,,4,3
Brash Taunter,R,R,{4}{R},5.0,Creature — Goblin,"Fight, Indestructible",1,1
Demon Bolt,R,R,{2}{R},3.0,Instant,Foretell,,
"Drakuseth, Maw of Flames",R,R,{4}{R}{R}{R},7.0,Legendary Creature — Dragon,Flying,7,7
Embereth Shieldbreaker // Battle Display,R,R,{1}{R},2.0,Creature — Human Knight,,2,1
Geode Rager,R,R,{4}{R}{R},6.0,Creature — Elemental,"First strike, Goad, Landfall",4,3
Jeska's Will,R,R,{2}{R},3.0,Sorcery,,,
Thunder Dragon,R,R,{5}{R}{R},7.0,Creature — Dragon,Flying,5,5
Urabrask the Hidden,R,R,{3}{R}{R},5.0,Legendary Creature — Phyrexian Praetor,,4,4
Volcanic Torrent,R,R,{4}{R},5.0,Sorcery,Cascade,,
Castle Embereth,R,,,0.0,Land,,,
Headliner Scarlett,R,R,{3}{R},4.0,Legendary Creature — Human Warlock,Haste,3,3
Knife,R,R,{R},1.0,Artifact — Clue Equipment,Equip,,
Chainwhip Cyclops,R,R,{4}{R},5.0,Creature — Cyclops Warrior,,4,4
Coordinated Assault,R,R,{R},1.0,Instant,,,
Cosmotronic Wave,R,R,{3}{R},4.0,Sorcery,,,
Dagger Caster,R,R,{3}{R},4.0,Creature — Lizard Rogue,,2,3
Deputized Protester,R,R,{2}{R},3.0,Creature — Human Warrior,"Melee, Menace",2,1
Direct Current,R,R,{1}{R}{R},3.0,Sorcery,Jump-start,,
Fire Urchin,R,R,{1}{R},2.0,Creature — Elemental,Trample,1,3
Firefist Striker,R,R,{1}{R},2.0,Creature — Human Soldier,Battalion,2,1
Goblin Wizardry,R,R,{3}{R},4.0,Instant,,,
Havoc Jester,R,R,{4}{R},5.0,Creature — Devil,,5,5
Krenko's Command,R,R,{1}{R},2.0,Sorcery,,,
Ornery Goblin,R,R,{1}{R},2.0,Creature — Goblin Warrior,,2,1
Ripscale Predator,R,R,{4}{R}{R},6.0,Creature — Dinosaur,Menace,6,5
Spellgorger Weird,R,R,{2}{R},3.0,Creature — Weird,,2,2
Stormblood Berserker,R,R,{1}{R},2.0,Creature — Human Berserker,"Bloodthirst, Menace",1,1
Turret Ogre,R,R,{3}{R},4.0,Creature — Ogre Warrior,Reach,4,3
Utvara Scalper,R,R,{1}{R},2.0,Creature — Goblin Scout,Flying,1,2
Wojek Bodyguard,R,R,{2}{R},3.0,Creature — Human Soldier,Mentor,3,3
"Diaochan, Artful Beauty",R,R,{3}{R},4.0,Legendary Creature — Human Advisor,,1,1
Cleansing Beam,R,R,{4}{R},5.0,Instant,Radiance,,
Death by Dragons,R,R,{4}{R}{R},6.0,Sorcery,,,
Mana-Charged Dragon,R,R,{4}{R}{R},6.0,Creature — Dragon,"Flying, Join forces, Trample",5,5
Oni of Wild Places,R,R,{5}{R},6.0,Creature — Demon Spirit,Haste,6,5
Pyrohemia,R,R,{2}{R}{R},4.0,Enchantment,,,
Stranglehold,R,R,{3}{R},4.0,Enchantment,,,
Sulfurous Blast,R,R,{2}{R}{R},4.0,Instant,,,
Vow of Lightning,R,R,{2}{R},3.0,Enchantment — Aura,Enchant,,
Bombardment,R,R,{R},1.0,Sorcery,,,
High Troller,R,R,{3}{R},4.0,Creature — Troll Shaman,,4,1
Impatient Iguana,R,R,{1}{R},2.0,Creature — Lizard Wizard,Haste,2,1
Lazier Goblin,R,R,{R},1.0,Creature — Goblin,,2,1
Lightning Colt,R,R,{3}{R}{R},5.0,Instant Creature — Horse,,3,3
Mana Abundance,R,R,{2}{R},3.0,World Enchantment,,,
Planequake,R,R,{X}{R},1.0,Sorcery,,,
Problematic Volcano,R,R,{1}{R}{R},3.0,World Enchantment,,,
Queue of Beetles,R,R,{3}{R},4.0,Creature — Insect,Haste,3,3
Seasoned Weaponsmith,R,R,{2}{R},3.0,Creature — Bird Warrior,,5,2
Siege Elemental,R,R,{4}{R}{R},6.0,Creature — Elemental,Trample,6,6
Throat Wolf,R,R,{1}{R}{R},3.0,Summon Wolf,,3,1
Tibalt the Chaotic,R,R,{1}{R}{R},3.0,Legendary Planeswalker — Tibalt,,,
Transcantation,R,R,{1}{R},2.0,Instant,,,
Trial and Error,R,R,{R}{R},2.0,Elemental Instant — Fire,,,
Geometric Weird,R,R,{R},1.0,Creature — Weird,,1,1
Whammy Burn,R,R,{R},1.0,Instant,,,
Avatar of Fury,R,R,{6}{R}{R},8.0,Creature — Avatar,Flying,6,6
Faultgrinder,R,R,{6}{R},7.0,Creature — Elemental,"Evoke, Trample",4,4
Goblin Cadets,R,R,{R},1.0,Creature — Goblin,,2,1
Insurrection,R,R,{5}{R}{R}{R},8.0,Sorcery,,,
Lash Out,R,R,{1}{R},2.0,Instant,Clash,,
Punishing Fire,R,R,{1}{R},2.0,Instant,,,
Rapacious One,R,R,{5}{R},6.0,Creature — Eldrazi Drone,Trample,5,4
Ruination,R,R,{3}{R},4.0,Sorcery,,,
"Anax, Hardened in the Forge",R,R,{1}{R}{R},3.0,Legendary Enchantment Creature — Demigod,,*,3
Ashling the Pilgrim,R,R,{1}{R},2.0,Legendary Creature — Elemental Shaman,,1,1
Balefire Dragon,R,R,{5}{R}{R},7.0,Creature — Dragon,Flying,6,6
Blood Aspirant,R,R,{1}{R},2.0,Creature — Satyr Berserker,,1,1
Captain Ripley Vance,R,R,{2}{R},3.0,Legendary Creature — Human Pirate,,3,2
Champion of the Flame,R,R,{1}{R},2.0,Creature — Human Warrior,Trample,1,1
Crimson Fleet Commodore,R,R,{3}{R},4.0,Creature — Ogre Pirate,Trample,5,2
Cyclops Electromancer,R,R,{4}{R},5.0,Creature — Cyclops Wizard,,4,2
Dwarven Hammer,R,R,{2}{R},3.0,Artifact — Equipment,Equip,,
Fists of Flame,R,R,{1}{R},2.0,Instant,,,
Furious Rise,R,R,{2}{R},3.0,Enchantment,,,
Gargadon,R,R,{5}{R}{R},7.0,Creature — Beast,"Suspend, Trample",7,5
"Grenzo, Havoc Raiser",R,R,{R}{R},2.0,Legendary Creature — Goblin Rogue,Goad,2,2
Hoarding Dragon,R,R,{3}{R}{R},5.0,Creature — Dragon,Flying,4,4
Impulsive Pilferer,R,R,{R},1.0,Creature — Goblin Pirate,"Encore, Treasure",1,1
"Krenko, Mob Boss",R,R,{2}{R}{R},4.0,Legendary Creature — Goblin Warrior,,3,3
Makeshift Munitions,R,R,{1}{R},2.0,Enchantment,,,
Meteoric Mace,R,R,{4}{R}{R},6.0,Artifact — Equipment,"Cascade, Equip",,
"Purphoros, God of the Forge",R,R,{3}{R},4.0,Legendary Enchantment Creature — God,Indestructible,6,5
Rakka Mar,R,R,{2}{R}{R},4.0,Legendary Creature — Human Shaman,Haste,2,2
Ravaging Blaze,R,R,{X}{R}{R},2.0,Instant,Spell mastery,,
Rorix Bladewing,R,R,{3}{R}{R}{R},6.0,Legendary Creature — Dragon,"Flying, Haste",6,5
Savage Beating,R,R,{3}{R}{R},5.0,Instant,Entwine,,
Scourge of the Throne,R,R,{4}{R}{R},6.0,Creature — Dragon,"Dethrone, Flying",5,5
