name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Wake the Dragon,"B, R","B, R",{4}{B}{R},6.0,Sorcery,"Flashback, Menace",,
"Witch-king, Sky Scourge","B, R","B, R",{5}{B}{R},7.0,Legendary Creature — Wraith Noble,"Flying, Undying",5,5
Mordor on the March,"B, R","B, R",{3}{B}{R},5.0,Sorcery,Storm,,
"The Balrog, Durin's Bane","B, R","B, R",{5}{B}{R},7.0,Legendary Creature — Avatar Demon,Haste,7,5
"Mauhúr, Uruk-hai Captain","B, R","B, R",{B}{R},2.0,Legendary Creature — Orc Soldier,Menace,2,2
"Shagrat, Loot Bearer","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Orc Soldier,Amass,4,4
Uglúk of the White Hand,"B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Orc Soldier,,3,3
Mount Doom,"B, R",,,0.0,Legendary Land,,,
"Sauron, the Lidless Eye","B, R","B, R",{3}{B}{R},5.0,Legendary Creature — Avatar Horror,,4,4
"The Balrog, Flame of Udûn","B, R","B, R",{3}{B}{R},5.0,Legendary Creature — Avatar Demon,Trample,7,7
Crimson Muckwader,"B, R",R,{1}{R},2.0,Creature — Lizard,,2,1
Nightfire Giant,"B, R",B,{4}{B},5.0,Creature — Zombie Giant,,4,3
Brawl-Bash Ogre,"B, R","B, R",{2}{B}{R},4.0,Creature — Ogre Warrior,Menace,3,3
Ogre Siegebreaker,"B, R","B, R",{2}{B}{R},4.0,Creature — Ogre Berserker,,4,3
Dire Fleet Warmonger,"B, R","B, R",{1}{B}{R},3.0,Creature — Orc Pirate,,3,3
Exterminator Magmarch,"B, R","B, R",{2}{B}{R},4.0,Artifact Creature — Phyrexian Construct,,5,3
"Ob Nixilis, Captive Kingpin","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Demon,"Flying, Trample",4,3
Madlands,"B, R",,,0.0,Land,Madness,,
Lightning Skelemental,"B, R","B, R",{B}{R}{R},3.0,Creature — Elemental Skeleton,"Haste, Trample",6,1
Asmoranomardicadaistinaculdacar,"B, R","B, R",,0.0,Legendary Creature — Human Wizard,,3,3
Cranial Ram,"B, R","B, R",{B}{R},2.0,Artifact — Equipment,"Equip, Living weapon",,
Imskir Iron-Eater,"B, R","B, R",{6}{B}{R},8.0,Legendary Creature — Demon,Affinity,5,5
Pyretic Rebirth,"B, R","B, R",{2}{B}{R},4.0,Instant,,,
Bloodsoaked Insight // Sanguine Morass,"B, R","B, R",{5}{B/R}{B/R},7.0,Sorcery,,,
Delirium,"B, R","B, R",{1}{B}{R},3.0,Instant,,,
Discordant Spirit,"B, R","B, R",{2}{B}{R},4.0,Creature — Spirit,,2,2
Kaervek's Purge,"B, R","B, R",{X}{B}{R},2.0,Sorcery,,,
Phyrexian Purge,"B, R","B, R",{2}{B}{R},4.0,Sorcery,,,
Shauku's Minion,"B, R","B, R",{1}{B}{R},3.0,Creature — Human Minion,,2,2
Blood Spatter Analysis,"B, R","B, R",{B}{R},2.0,Enchantment,Mill,,
Deadly Complication,"B, R","B, R",{1}{B}{R},3.0,Sorcery,,,
"Judith, Carnage Connoisseur","B, R","B, R",{3}{B}{R},5.0,Legendary Creature — Human Shaman,,3,4
"Rakdos, Patron of Chaos","B, R","B, R",{4}{B}{R},6.0,Legendary Creature — Demon,"Flying, Trample",6,6
Rune-Brand Juggler,"B, R","B, R",{B}{R},2.0,Creature — Human Shaman,,2,2
Shady Informant,"B, R","B, R",{3}{B}{R},5.0,Creature — Ogre Rogue,Disguise,4,2
Raucous Theater,"B, R",,,0.0,Land — Swamp Mountain,Surveil,,
Ashenmoor Gouger,"B, R","B, R",{B/R}{B/R}{B/R},3.0,Creature — Elemental Warrior,,4,4
Demigod of Revenge,"B, R","B, R",{B/R}{B/R}{B/R}{B/R}{B/R},5.0,Creature — Spirit Avatar,"Flying, Haste",5,4
"Ayara, Widow of the Realm // Ayara, Furnace Queen","B, R",B,{1}{B}{B},3.0,Legendary Creature — Elf Noble,Transform,3,3
Pyretic Prankster // Glistening Goremonger,"B, R",R,{1}{R},2.0,Creature — Devil,Transform,2,1
Invasion of Azgol // Ashen Reaper,"B, R","B, R",{B}{R},2.0,Battle — Siege,Transform,,
Rankle and Torbran,"B, R","B, R",{1}{B}{B}{R}{R},5.0,Legendary Creature — Faerie Dwarf,"First strike, Flying, Haste, Treasure",3,4
Stormclaw Rager,"B, R","B, R",{1}{B}{R},3.0,Creature — Ogre Warrior,,2,2
"Kroxa, Titan of Death's Hunger","B, R","B, R",{B}{R},2.0,Legendary Creature — Elder Giant,Escape,6,6
"Syrix, Carrier of the Flame","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Phoenix,"Flying, Haste",3,3
"Hidetsugu, Devouring Chaos","B, R",B,{3}{B},4.0,Legendary Creature — Ogre Demon,Scry,4,4
Hidetsugu Consumes All // Vessel of the All-Consuming,"B, R","B, R",{1}{B}{R},3.0,Enchantment — Saga,Transform,,
Sarcatog,"B, R","B, R",{1}{B}{R},3.0,Creature — Atog,,1,2
Shadowblood Egg,"B, R",,{1},1.0,Artifact,,,
Flayer Drone,"B, R",,{1}{B}{R},3.0,Creature — Eldrazi Drone,"Devoid, First strike",3,1
Charforger,"B, R","B, R",{1}{B}{R},3.0,Creature — Phyrexian Beast,,2,3
"Kethek, Crucible Goliath","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Phyrexian Beast,,4,4
Graywater's Fixer,"B, R","B, R",{2}{B}{R},4.0,Creature — Lizard Mercenary,,4,4
Akul the Unrepentant,"B, R","B, R",{B}{B}{R}{R},4.0,Legendary Creature — Scorpion Dragon Rogue,"Flying, Trample",5,5
At Knifepoint,"B, R","B, R",{1}{B}{R},3.0,Enchantment,,,
Laughing Jasper Flint,"B, R","B, R",{1}{B}{R},3.0,Legendary Creature — Lizard Rogue,,4,3
Rakdos Joins Up,"B, R","B, R",{3}{B}{R},5.0,Legendary Enchantment,,,
"Rakdos, the Muscle","B, R","B, R",{2}{B}{B}{R},5.0,Legendary Creature — Demon Mercenary,"Flying, Trample",6,5
"Vial Smasher, Gleeful Grenadier","B, R","B, R",{B}{R},2.0,Legendary Creature — Goblin Mercenary,,3,2
Jagged Barrens,"B, R",,,0.0,Land — Desert,,,
"Strefan, Maurer Progenitor","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Vampire Noble,Flying,3,2
The Cinematic Phoenix,"B, R","B, R",{3}{B}{R},5.0,Legendary Creature — Phoenix,"Flying, Haste, Protection",4,4
Boomer Scrapper,"B, R","B, R",{1}{B}{R},3.0,Creature — Human Soldier,,1,1
"Kellogg, Dangerous Mind","B, R","B, R",{1}{B}{R},3.0,Legendary Creature — Human Mercenary,"First strike, Haste, Treasure",3,2
"Legate Lanius, Caesar's Ace","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Human Soldier,Decimate,2,2
The Nipton Lottery,"B, R","B, R",{2}{B}{R},4.0,Sorcery,,,
"Angrath, the Flame-Chained","B, R","B, R",{3}{B}{R},5.0,Legendary Planeswalker — Angrath,,,
Volcano Imp,"B, R",B,{3}{B},4.0,Creature — Imp,Flying,2,2
Keldon Twilight,"B, R","B, R",{1}{B}{R},3.0,Enchantment,,,
Lava Zombie,"B, R","B, R",{1}{B}{R},3.0,Creature — Zombie,,4,3
Razing Snidd,"B, R","B, R",{4}{B}{R},6.0,Creature — Beast,,3,3
Pardic Collaborator,"B, R",R,{3}{R},4.0,Creature — Human Barbarian,First strike,2,2
Army Ants,"B, R","B, R",{1}{B}{R},3.0,Creature — Insect,,1,1
Olivia's Bloodsworn,"B, R",B,{1}{B},2.0,Creature — Vampire Soldier,Flying,2,1
Sedge Sliver,"B, R",R,{2}{R},3.0,Creature — Sliver,,2,2
Kulrath Knight,"B, R","B, R",{3}{B/R}{B/R},5.0,Creature — Elemental Knight,"Flying, Wither",3,3
Sarkhan the Mad,"B, R","B, R",{3}{B}{R},5.0,Legendary Planeswalker — Sarkhan,,,
"Angrath, Captain of Chaos","B, R","B, R",{2}{B/R}{B/R},4.0,Legendary Planeswalker — Angrath,Amass,,
Ghostflame Sliver,"B, R","B, R",{B}{R},2.0,Creature — Sliver,,2,2
"Olivia, Mobilized for War","B, R","B, R",{1}{B}{R},3.0,Legendary Creature — Vampire Knight,Flying,3,3
Cryptborn Horror,"B, R","B, R",{1}{B/R}{B/R},3.0,Creature — Horror,Trample,0,0
Rakdos Firewheeler,"B, R","B, R",{B}{B}{R}{R},4.0,Creature — Human Rogue,,4,3
Allure of the Unknown,"B, R","B, R",{3}{B}{R},5.0,Sorcery,,,
"Zagras, Thief of Heartbeats","B, R","B, R",{4}{B}{R},6.0,Legendary Creature — Vampire Rogue,"Deathtouch, Flying, Haste",4,4
"Ob Nixilis, the Adversary","B, R","B, R",{1}{B}{R},3.0,Legendary Planeswalker — Nixilis,Casualty,,
Corpse Explosion,"B, R","B, R",{1}{B}{R},3.0,Sorcery,,,
Rix Maadi Reveler,"B, R",R,{1}{R},2.0,Creature — Human Shaman,Spectacle,2,2
Bedeck // Bedazzle,"B, R","B, R",{B/R}{B/R},8.0,Instant,,,
Lavaclaw Reaches,"B, R",,,0.0,Land,,,
Dreadhorde Butcher,"B, R","B, R",{B}{R},2.0,Creature — Zombie Warrior,Haste,1,1
Widespread Brutality,"B, R","B, R",{1}{B}{R}{R},4.0,Sorcery,Amass,,
"Rowan, Scion of War","B, R","B, R",{1}{B}{R},3.0,Legendary Creature — Human Wizard,Menace,4,2
Decadent Dragon // Expensive Taste,"B, R",R,{2}{R}{R},4.0,Creature — Dragon,"Flying, Trample, Treasure",4,4
Dire Fleet Neckbreaker,"B, R","B, R",{2}{B}{R},4.0,Creature — Orc Pirate,,3,2
"Angrath, Minotaur Pirate","B, R","B, R",{4}{B}{R},6.0,Legendary Planeswalker — Angrath,,,
Angrath's Fury,"B, R","B, R",{3}{B}{R},5.0,Sorcery,,,
Captive Audience,"B, R","B, R",{5}{B}{R},7.0,Enchantment,,,
Cult Guildmage,"B, R","B, R",{B}{R},2.0,Creature — Human Shaman,,2,2
Get the Point,"B, R","B, R",{3}{B}{R},5.0,Instant,Scry,,
Hackrobat,"B, R","B, R",{1}{B}{R},3.0,Creature — Human Rogue,Spectacle,2,3
Macabre Mockery,"B, R","B, R",{2}{B}{R},4.0,Instant,,,
Rafter Demon,"B, R","B, R",{2}{B}{R},4.0,Creature — Demon,Spectacle,4,2
Rakdos Roustabout,"B, R","B, R",{1}{B}{R},3.0,Creature — Ogre Warrior,,3,2
Carnival // Carnage,"B, R","B, R",{B/R},5.0,Instant,,,
Deviant Glee,"B, R",B,{B},1.0,Enchantment — Aura,Enchant,,
Havoc Festival,"B, R","B, R",{4}{B}{R},6.0,Enchantment,,,
Hellhole Flailer,"B, R","B, R",{1}{B}{R},3.0,Creature — Ogre Warrior,Unleash,3,2
Rakdos Ragemutt,"B, R","B, R",{3}{B}{R},5.0,Creature — Elemental Dog,"Haste, Lifelink",3,3
Rakdos Ringleader,"B, R","B, R",{4}{B}{R},6.0,Creature — Skeleton Warrior,First strike,3,1
Rix Maadi Guildmage,"B, R","B, R",{B}{R},2.0,Creature — Human Shaman,,2,2
Skull Rend,"B, R","B, R",{3}{B}{R},5.0,Sorcery,,,
Spawn of Rix Maadi,"B, R","B, R",{3}{B}{R},5.0,Creature — Horror,Unleash,5,3
Blistering Dieflyn,"B, R",R,{3}{R},4.0,Creature — Imp,Flying,0,1
Cultbrand Cinder,"B, R","B, R",{4}{B/R},5.0,Creature — Elemental Shaman,,3,3
Din of the Fireherd,"B, R","B, R",{5}{B/R}{B/R}{B/R},8.0,Sorcery,,,
Emberstrike Duo,"B, R","B, R",{1}{B/R},2.0,Creature — Elemental Warrior Shaman,,1,1
Fists of the Demigod,"B, R","B, R",{1}{B/R},2.0,Enchantment — Aura,Enchant,,
Grief Tyrant,"B, R","B, R",{5}{B/R},6.0,Creature — Horror,,8,8
Manaforge Cinder,"B, R","B, R",{B/R},1.0,Creature — Elemental Shaman,,1,1
Poison the Well,"B, R","B, R",{2}{B/R}{B/R},4.0,Sorcery,,,
Scar,"B, R","B, R",{B/R},1.0,Instant,,,
Sootstoke Kindler,"B, R","B, R",{1}{B/R},2.0,Creature — Elemental Shaman,Haste,1,1
Sootwalkers,"B, R","B, R",{2}{B/R}{B/R},4.0,Creature — Elemental Rogue,,3,3
Spiteflame Witch,"B, R","B, R",{1}{B/R},2.0,Creature — Elemental Shaman,,2,1
Traitor's Roar,"B, R","B, R",{4}{B/R},5.0,Sorcery,Conspire,,
Tyrannize,"B, R","B, R",{3}{B/R}{B/R},5.0,Sorcery,,,
"Discord, Lord of Disharmony","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Chimera,Flying,3,5
"Kardur, Doomscourge // Kardur, Doomscourge","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Demon Berserker,,4,3
Body Dropper,"B, R","B, R",{B}{R},2.0,Creature — Devil Warrior,,2,2
Fatal Grudge,"B, R","B, R",{B}{R},2.0,Sorcery,,,
Forge Boss,"B, R","B, R",{2}{B}{R},4.0,Creature — Human Warrior,,3,4
A-Forge Boss,"B, R","B, R",{2}{B}{R},4.0,Creature — Human Warrior,,4,4
Tramway Station,"B, R",,,0.0,Land,,,
Slaughter-Priest of Mogis,"B, R","B, R",{B}{R},2.0,Creature — Minotaur Shaman,,2,2
Deathbellow Raider,"B, R",R,{1}{R},2.0,Creature — Minotaur Berserker,,2,3
Kragma Warcaller,"B, R","B, R",{3}{B}{R},5.0,Creature — Minotaur Warrior,,2,3
"Tymaret, the Murder King","B, R","B, R",{B}{R},2.0,Legendary Creature — Zombie Warrior,,2,2
Underworld Cerberus,"B, R","B, R",{3}{B}{R},5.0,Creature — Dog,,6,6
Possessed Barbarian,"B, R",R,{2}{R}{R},4.0,Creature — Human Barbarian Horror,"First strike, Threshold",3,3
The Big Idea,"B, R",R,{4}{R}{R},6.0,Legendary Creature — Brainiac Villain,,4,4
Baron Von Count,"B, R","B, R",{1}{B}{R},3.0,Legendary Creature — Human Villain,,3,3
"Grusilda, Monster Masher","B, R","B, R",{3}{B}{R},5.0,Legendary Creature — Zombie Villain,,4,4
Mary O'Kill,"B, R","B, R",{5}{B/R},6.0,Legendary Creature — Human Villain,,5,5
Magar of the Magic Strings,"B, R","B, R",{1}{B}{R},3.0,Legendary Creature — Minotaur Performer,,3,3
"Monoxa, Midway Manager","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Vampire Employee,,3,3
Rare-B-Gone,"B, R","B, R",{2}{B}{R},4.0,Sorcery,,,
Corrosion,"B, R","B, R",{1}{B}{R},3.0,Enchantment,Cumulative upkeep,,
Sinister Waltz,"B, R","B, R",{3}{B}{R},5.0,Sorcery,,,
Angrath's Rampage,"B, R","B, R",{B}{R},2.0,Sorcery,,,
"The Beast, Deathless Prince","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Demon,,6,6
The Dalek Emperor,"B, R","B, R",{5}{B}{R},7.0,Legendary Artifact Creature — Dalek,Affinity,6,6
"The Master, Gallifrey's End","B, R","B, R",{2}{B}{R},4.0,Legendary Creature — Time Lord Rogue,Make Them Pay,4,3
"The Master, Multiplied","B, R","B, R",{4}{B}{R},6.0,Legendary Creature — Time Lord Rogue,Myriad,4,3
Sycorax Commander,"B, R","B, R",{2}{B}{R},4.0,Creature — Alien Soldier,"First strike, Haste, Sanctified Rules of Combat",4,2
"Totentanz, Swarm Piper","B, R","B, R",{1}{B}{R},3.0,Legendary Creature — Human Warlock Bard,,2,3
Callous Sell-Sword // Burn Together,"B, R",B,{1}{B},2.0,Creature — Human Soldier,,2,2
Dire Fleet Captain,"B, R","B, R",{B}{R},2.0,Creature — Orc Pirate,,2,2
Dazzling Flameweaver,"B, R","B, R",{2}{B}{R},4.0,Creature — Lizard Warlock,"Conjure, Menace, Ward",4,4
Marshland Hordemaster,"B, R","B, R",{1}{B}{R},3.0,Creature — Lizard Warlock,,2,4
"Crucias, Titan of the Waves","B, R","B, R",{1}{B}{R},3.0,Legendary Creature — Human Pirate,"Seek, Treasure",3,1
Great Desert Hellion,"B, R","B, R",{1}{B}{R},3.0,Creature — Hellion,"Intensity, Menace",5,5
Darigaaz's Whelp,"B, R",B,{1}{B},2.0,Creature — Dragon,"Flying, Kicker, Seek",2,1
Gilded Ambusher,"B, R","B, R",{1}{B}{R},3.0,Enchantment Creature — Lizard Glimmer,,4,2
Polterheist,"B, R","B, R",{1}{B}{R},3.0,Creature — Spirit,Ward,3,1
Juggle the Performance,"B, R","B, R",{1}{B}{R},3.0,Sorcery,Conjure,,
"Grenzo, Crooked Jailer","B, R","B, R",{4}{B}{R},6.0,Legendary Creature — Goblin Rogue,,6,4
Intruder's Inquisition,"B, R","B, R",{B}{R},2.0,Sorcery,,,
Bank Job,"B, R","B, R",{1}{B}{R},3.0,Enchantment,Treasure,,
Riveteers Provocateur,"B, R","B, R",{B}{R},2.0,Creature — Lizard Warrior,"Blitz, Menace",3,1
Outfitted Jouster,"B, R","B, R",{2}{B}{R},4.0,Creature — Human Knight,Conjure,2,2
Ravager's Mace,"B, R","B, R",{1}{B}{R},3.0,Artifact — Equipment,Equip,,
