name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Thundersong Trumpeter,"R, W","R, W",{R}{W},2.0,Creature — Human Soldier,,2,1
Wildfire Awakener,"R, W","R, W",{X}{1}{R}{W},3.0,Creature — Human Wizard,Convoke,3,2
Sun-Blessed Guardian // Furnace-Blessed Conqueror,"R, W",W,{1}{W},2.0,Creature — Human Cleric,Transform,2,2
Harried Artisan // Phyrexian Skyflayer,"R, W",R,{2}{R},3.0,Creature — Human Artificer,"Haste, Transform",2,3
Djeru and Hazoret,"R, W","R, W",{2}{R}{R}{W},5.0,Legendary Creature — Human God,,5,4
Invasion of Kylem // Valor's Reach Tag Team,"R, W","R, W",{2}{R}{W},4.0,Battle — Siege,Transform,,
Mirror-Shield Hoplite,"R, W","R, W",{R}{W},2.0,Creature — Human Soldier,Vigilance,2,2
"Quintorius, Loremaster","R, W","R, W",{3}{R}{W},5.0,Legendary Creature — Elephant Cleric,Vigilance,3,5
Prosperous Partnership,"R, W","R, W",{1}{R}{W},3.0,Enchantment,Treasure,,
Asari Captain,"R, W","R, W",{3}{R}{W},5.0,Creature — Human Samurai,Haste,4,3
A-Asari Captain,"R, W","R, W",{1}{R}{W},3.0,Creature — Human Samurai,"Haste, Trample",2,1
Eiganjo Uprising,"R, W","R, W",{X}{R}{W},2.0,Sorcery,,,
"Raiyuu, Storm's Edge","R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Human Samurai,First strike,3,3
"A-Raiyuu, Storm's Edge","R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Human Samurai,First strike,4,4
"Risona, Asari Commander","R, W","R, W",{1}{R}{W},3.0,Legendary Creature — Human Samurai,Haste,3,3
"Neyali, Suns' Vanguard","R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Human Rebel,,3,3
"Otharri, Suns' Glory","R, W","R, W",{3}{R}{W},5.0,Legendary Creature — Phoenix,"Flying, Haste, Lifelink",3,3
Rip Apart,"R, W","R, W",{R}{W},2.0,Sorcery,,,
Bladehold War-Whip,"R, W","R, W",{1}{R}{W},3.0,Artifact — Equipment,"Equip, For Mirrodin!",,
"Jor Kadeen, First Goldwarden","R, W","R, W",{R}{W},2.0,Legendary Creature — Human Rebel,Trample,2,2
"Nahiri, the Unforgiving","R, W","R, W",{1}{R}{R/W/P}{W},4.0,Legendary Planeswalker — Nahiri,Compleated,,
Iroas's Champion,"R, W","R, W",{1}{R}{W},3.0,Creature — Human Soldier,Double strike,2,2
Thrilling Discovery,"R, W","R, W",{R}{W},2.0,Sorcery,,,
High Noon,"R, W",W,{1}{W},2.0,Enchantment,,,
"Bruse Tarl, Roving Rancher","R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Human Warrior,,4,3
"Ertha Jo, Frontier Mentor","R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Kor Advisor,,2,4
Form a Posse,"R, W","R, W",{X}{R}{W},2.0,Sorcery,,,
"Taii Wakeen, Perfect Shot","R, W","R, W",{R}{W},2.0,Legendary Creature — Human Mercenary,,2,3
Abraded Bluffs,"R, W",,,0.0,Land — Desert,,,
"Optimus Prime, Inspiring Leader","R, W","R, W",{3}{R}{W},5.0,Legendary Artifact Creature — Autobot,,4,5
Armory Paladin,"R, W","R, W",{1}{R}{W},3.0,Creature — Human Knight,Trample,3,3
"Cass, Hand of Vengeance","R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Human Ranger,Vigilance,4,3
"Craig Boone, Novac Guard","R, W","R, W",{1}{R}{W},3.0,Legendary Creature — Human Soldier,"Lifelink, One for My Baby, Reach",3,3
"Desdemona, Freedom's Edge","R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Human Rogue,Vigilance,3,4
Inventory Management,"R, W","R, W",{R}{W},2.0,Instant,Split second,,
"Moira Brown, Guide Author","R, W","R, W",{1}{R}{W},3.0,Legendary Creature — Human Citizen,,2,3
Paladin Elizabeth Taggerdy,"R, W","R, W",{1}{R}{W},3.0,Legendary Creature — Human Knight,Battalion,3,2
Sentinel Sarah Lyons,"R, W","R, W",{3}{R}{W},5.0,Legendary Creature — Human Knight,"Battalion, Haste",4,4
"Three Dog, Galaxy News DJ","R, W","R, W",{1}{R}{W},3.0,Legendary Creature — Human Bard,,1,5
Cautery Sliver,"R, W","R, W",{R}{W},2.0,Creature — Sliver,,2,2
"Mila, Crafty Companion // Lukka, Wayward Bonder","R, W",W,{1}{W}{W},3.0,Legendary Creature — Fox,,2,3
"Plargg, Dean of Chaos // Augusta, Dean of Order","R, W",R,{1}{R},2.0,Legendary Creature — Orc Shaman,,2,2
"Quintorius, Field Historian","R, W","R, W",{3}{R}{W},5.0,Legendary Creature — Elephant Cleric,,2,4
Needleverge Pathway // Pillarverge Pathway,"R, W",,,0.0,Land,,,
"Path of Mettle // Metzali, Tower of Triumph","R, W","R, W",{R}{W},2.0,Legendary Enchantment,Transform,,
"Nahiri, Storm of Stone","R, W","R, W",{2}{R/W}{R/W},4.0,Legendary Planeswalker — Nahiri,,,
Haktos the Unscarred,"R, W","R, W",{R}{R}{W}{W},4.0,Legendary Creature — Human Warrior,,6,1
"Nahiri, Heir of the Ancients","R, W","R, W",{2}{R}{W},4.0,Legendary Planeswalker — Nahiri,,,
Venerable Warsinger,"R, W","R, W",{1}{R}{W},3.0,Creature — Spirit Cleric,"Trample, Vigilance",3,3
Blade Historian,"R, W","R, W",{R/W}{R/W}{R/W}{R/W},4.0,Creature — Human Cleric,,2,3
Radiant Scrollwielder,"R, W","R, W",{2}{R}{W},4.0,Creature — Dwarf Cleric,,2,4
Lorehold Command,"R, W","R, W",{3}{R}{W},5.0,Instant,,,
Flamescroll Celebrant // Revel in Silence,"R, W",R,{1}{R},2.0,Creature — Human Shaman,,2,1
Hofri Ghostforge,"R, W","R, W",{3}{R}{W},5.0,Legendary Creature — Dwarf Cleric,,4,5
Velomachus Lorehold,"R, W","R, W",{5}{R}{W},7.0,Legendary Creature — Elder Dragon,"Flying, Haste, Vigilance",5,5
"Archangel Avacyn // Avacyn, the Purifier","R, W",W,{3}{W}{W},5.0,Legendary Creature — Angel,"Flash, Flying, Transform, Vigilance",4,4
"Feather, the Redeemed","R, W","R, W",{R}{W}{W},3.0,Legendary Creature — Angel,Flying,3,4
Solar Blaze,"R, W","R, W",{2}{R}{W},4.0,Sorcery,,,
Heartflame Duelist // Heartflame Slash,"R, W",W,{1}{W},2.0,Creature — Human Knight,,3,1
"Kellan, the Fae-Blooded // Birthright Boon","R, W",R,{2}{R},3.0,Legendary Creature — Human Faerie,Double strike,2,2
Restless Bivouac,"R, W",,,0.0,Land,,,
"Huatli, Warrior Poet","R, W","R, W",{3}{R}{W},5.0,Legendary Planeswalker — Huatli,,,
Boros Fury-Shield,"R, W",W,{2}{W},3.0,Instant,,,
Screeching Griffin,"R, W",W,{3}{W},4.0,Creature — Griffin,Flying,2,2
Flash Conscription,"R, W",R,{5}{R},6.0,Instant,,,
Ordruun Commando,"R, W",R,{3}{R},4.0,Creature — Minotaur Soldier,,4,1
Rally the Righteous,"R, W","R, W",{1}{R}{W},3.0,Instant,Radiance,,
Razia's Purification,"R, W","R, W",{4}{R}{W},6.0,Sorcery,,,
Sunhome Enforcer,"R, W","R, W",{2}{R}{W},4.0,Creature — Giant Soldier,,2,4
Boros Recruit,"R, W","R, W",{R/W},1.0,Creature — Goblin Soldier,First strike,1,1
Swooping Pteranodon,"R, W","R, W",{3}{R}{W},5.0,Creature — Dinosaur,"Flying, Haste",3,3
Relentless Raptor,"R, W","R, W",{R}{W},2.0,Creature — Dinosaur,Vigilance,3,3
Town Gossipmonger // Incited Rabble,"R, W",W,{W},1.0,Creature — Human,Transform,1,1
"Sophina, Spearsage Deserter","R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Human Soldier,"Friends forever, Investigate, Menace",4,4
"Vikya, Scorching Stalwart","R, W",W,{2}{W},3.0,Legendary Creature — Human Warrior,Training,2,4
Aisha of Sparks and Smoke,"R, W",R,{1}{R}{R},3.0,Legendary Creature — Human Warrior,Prowess,4,2
Pinkie Pie,"R, W","R, W",{R}{W},2.0,Legendary Creature — Pony,"Everypony's Invited, Treasure",2,2
Nahiri's Machinations,"R, W",W,{1}{W},2.0,Enchantment,,,
Lorehold Apprentice,"R, W","R, W",{R}{W},2.0,Creature — Human Cleric,Magecraft,2,2
Lorehold Excavation,"R, W","R, W",{R}{W},2.0,Enchantment,Mill,,
Lorehold Pledgemage,"R, W","R, W",{1}{R/W}{R/W},3.0,Creature — Kor Shaman,"First strike, Magecraft",2,2
Make Your Mark,"R, W","R, W",{R/W},1.0,Instant,,,
Relic Sloth,"R, W","R, W",{3}{R}{W},5.0,Creature — Sloth Beast,"Menace, Vigilance",4,4
Returned Pastcaller,"R, W","R, W",{3}{R}{R/W}{W},6.0,Creature — Spirit Cleric,Flying,4,2
Spirit Summoning,"R, W","R, W",{1}{R/W}{R/W},3.0,Sorcery — Lesson,,,
Stonebound Mentor,"R, W","R, W",{1}{R}{W},3.0,Creature — Spirit Advisor,Scry,3,3
Lorehold Campus,"R, W",,,0.0,Land,Scry,,
Hero of the Nyxborn,"R, W","R, W",{1}{R}{W},3.0,Enchantment Creature — Human Soldier,,2,2
Priest of Iroas,"R, W",R,{R},1.0,Creature — Human Cleric,,1,1
Soltari Guerrillas,"R, W","R, W",{2}{R}{W},4.0,Creature — Soltari Soldier,Shadow,3,2
Scabland,"R, W",,,0.0,Land,,,
"Stet, Draconic Proofreader","R, W",R,{4}{R}{R},6.0,Legendary Creature — Dragon Bureaucrat,Flying,4,4
Captain Rex Nebula,"R, W","R, W",{1}{R}{W},3.0,Legendary Creature — Human Pilot Employee,,2,2
"Pietra, Crafter of Clowns","R, W","R, W",{1}{R}{W},3.0,Legendary Creature — Human Clown Artificer,Haste,3,2
Suleiman's Legacy,"R, W","R, W",{R}{W},2.0,Enchantment,,,
Heartwarming Redemption,"R, W","R, W",{2}{R}{W},4.0,Instant,,,
The Day of the Doctor,"R, W","R, W",{3}{R}{W},5.0,Enchantment — Saga,,,
Dinosaurs on a Spaceship,"R, W","R, W",{4}{R}{W},6.0,Creature — Dinosaur,"Suspend, Trample, Vigilance",7,7
Gallifrey Falls // No More,"R, W",R,{4}{R}{R},9.0,Instant,Fuse,,
"Jenny, Generated Anomaly","R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Time Lord Soldier,"Double strike, Explore",2,3
Judoon Enforcers,"R, W","R, W",{5}{R}{W},7.0,Creature — Alien Rhino Soldier,"Suspend, Trample",8,8
The War Doctor,"R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Time Lord Doctor,,3,5
"Ash, Party Crasher","R, W","R, W",{R}{W},2.0,Legendary Creature — Human Peasant,"Celebration, Haste",2,2
Imodane's Recruiter // Train Troops,"R, W",R,{2}{R},3.0,Creature — Human Knight,,2,2
Sky Terror,"R, W","R, W",{R}{W},2.0,Creature — Dinosaur,"Flying, Menace",2,2
"Huatli, Dinosaur Knight","R, W","R, W",{4}{R}{W},6.0,Legendary Planeswalker — Huatli,,,
Sun-Blessed Mount,"R, W","R, W",{3}{R}{W},5.0,Creature — Dinosaur,,4,4
Recruit Instructor,"R, W","R, W",{R}{W},2.0,Creature — Mouse Warrior,Valiant,1,1
Protean War Engine,"R, W","R, W",{R}{W},2.0,Artifact — Vehicle,Crew,0,4
"Tiana, Angelic Mechanic","R, W","R, W",{1}{R}{W},3.0,Legendary Creature — Angel Artificer,Flying,3,2
Valiant Emberkin,"R, W","R, W",{1}{R}{W},3.0,Enchantment Creature — Mouse Glimmer,Haste,1,1
Scalesoul Gnome,"R, W","R, W",{3}{R}{W},5.0,Artifact Creature — Gnome,"Conjure, Discover, Haste, Trample",3,5
"Tajic, Legion's Valor","R, W","R, W",{2}{R}{W},4.0,Legendary Creature — Human Soldier,"Conjure, Haste, Indestructible",1,1
Imperial Blademaster,"R, W","R, W",{1}{R}{W},3.0,Creature — Human Samurai,Double strike,2,3
Bladehold Cleaver,"R, W","R, W",{2}{R}{W},4.0,Artifact — Equipment,"Equip, For Mirrodin!",,
Ruby Collector,"R, W",W,{W},1.0,Creature — Human Detective,Conjure,1,1
Jewel Mine Overseer,"R, W","R, W",{1}{R}{W},3.0,Creature — Human Noble,Conjure,3,3
Kargan Warleader,"R, W","R, W",{1}{R}{W},3.0,Creature — Human Warrior,,3,3
A-Kargan Warleader,"R, W","R, W",{1}{R}{W},3.0,Creature — Human Warrior,Ward,3,3
"A-Nahiri, Heir of the Ancients","R, W","R, W",{2}{R}{W},4.0,Legendary Planeswalker — Nahiri,,,
