name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Promise of Loyalty,W,W,{4}{W},5.0,Sorcery,,,
Riot Control,W,W,{2}{W},3.0,Instant,,,
Secret Rendezvous,W,W,{1}{W}{W},3.0,Sorcery,,,
Selfless Spirit,W,W,{1}{W},2.0,Creature — Spirit Cleric,Flying,2,1
Skyclave Apparition,W,W,{1}{W}{W},3.0,Creature — Kor Spirit,,2,2
Spirited Companion,W,W,{1}{W},2.0,Enchantment Creature — Dog,,1,1
Storm of Souls,W,W,{4}{W}{W},6.0,Sorcery,,,
Sunscorch Regent,W,W,{3}{W}{W},5.0,Creature — Dragon,Flying,4,3
Tenuous Truce,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Castle Ardenvale,W,,,0.0,Land,,,
Acolyte's Reward,W,W,{1}{W},2.0,Instant,,,
Akroan Skyguard,W,W,{1}{W},2.0,Creature — Human Soldier,"Flying, Heroic",1,1
Archetype of Courage,W,W,{1}{W}{W},3.0,Enchantment Creature — Human Soldier,,2,2
"Brimaz, King of Oreskos",W,W,{1}{W}{W},3.0,Legendary Creature — Cat Soldier,Vigilance,3,4
Dawn to Dusk,W,W,{2}{W}{W},4.0,Sorcery,,,
Eidolon of Countless Battles,W,W,{1}{W}{W},3.0,Enchantment Creature — Spirit,Bestow,0,0
Elite Skirmisher,W,W,{2}{W},3.0,Creature — Human Soldier,Heroic,3,1
Ephara's Radiance,W,W,{W},1.0,Enchantment — Aura,Enchant,,
Excoriate,W,W,{3}{W},4.0,Sorcery,,,
Fated Retribution,W,W,{4}{W}{W}{W},7.0,Instant,Scry,,
Ghostblade Eidolon,W,W,{2}{W},3.0,Enchantment Creature — Spirit,"Bestow, Double strike",1,1
Glimpse the Sun God,W,W,{X}{W},1.0,Instant,Scry,,
God-Favored General,W,W,{1}{W},2.0,Creature — Human Soldier,Inspired,1,1
Great Hart,W,W,{3}{W},4.0,Creature — Elk,,2,4
Griffin Dreamfinder,W,W,{3}{W}{W},5.0,Creature — Griffin,Flying,1,4
Hero of Iroas,W,W,{1}{W},2.0,Creature — Human Soldier,Heroic,2,2
Hold at Bay,W,W,{1}{W},2.0,Instant,,,
Mortal's Ardor,W,W,{W},1.0,Instant,,,
Nyxborn Shieldmate,W,W,{W},1.0,Enchantment Creature — Human Soldier,Bestow,1,2
Oreskos Sun Guide,W,W,{1}{W},2.0,Creature — Cat Monk,Inspired,2,2
Ornitharch,W,W,{3}{W}{W},5.0,Creature — Archon,"Flying, Tribute",3,3
Plea for Guidance,W,W,{5}{W},6.0,Sorcery,,,
Silent Sentinel,W,W,{5}{W}{W},7.0,Creature — Archon,Flying,4,6
Spirit of the Labyrinth,W,W,{1}{W},2.0,Enchantment Creature — Spirit,,3,1
Sunbond,W,W,{3}{W},4.0,Enchantment — Aura,Enchant,,
Vanguard of Brimaz,W,W,{W}{W},2.0,Creature — Cat Soldier,"Heroic, Vigilance",2,2
Day of Destiny,W,W,{3}{W},4.0,Legendary Enchantment,,,
Empty-Shrine Kannushi,W,W,{W},1.0,Creature — Human Cleric,,1,1
"Faithful Squire // Kaiso, Memory of Loyalty",W,W,{1}{W}{W},3.0,Creature — Human Soldier,,2,2
Final Judgment,W,W,{4}{W}{W},6.0,Sorcery,,,
Genju of the Fields,W,W,{W},1.0,Enchantment — Aura,Enchant,,
"Hokori, Dust Drinker",W,W,{2}{W}{W},4.0,Legendary Creature — Spirit,,2,2
Hundred-Talon Strike,W,W,{W},1.0,Instant — Arcane,Splice,,
Indebted Samurai,W,W,{3}{W},4.0,Creature — Human Samurai,Bushido,2,3
Kami of False Hope,W,W,{W},1.0,Creature — Spirit,,1,1
Kami of Tattered Shoji,W,W,{4}{W},5.0,Creature — Spirit,,2,5
Kami of the Honored Dead,W,W,{5}{W}{W},7.0,Creature — Spirit,"Flying, Soulshift",3,5
"Kentaro, the Smiling Cat",W,W,{1}{W},2.0,Legendary Creature — Human Samurai,Bushido,2,1
Kitsune Palliator,W,W,{2}{W},3.0,Creature — Fox Cleric,,0,2
Moonlit Strider,W,W,{3}{W},4.0,Creature — Spirit,Soulshift,1,4
"Opal-Eye, Konda's Yojimbo",W,W,{1}{W}{W},3.0,Legendary Creature — Fox Samurai,"Bushido, Defender",1,4
"Oyobi, Who Split the Heavens",W,W,{6}{W},7.0,Legendary Creature — Spirit,Flying,3,6
Patron of the Kitsune,W,W,{4}{W}{W},6.0,Legendary Creature — Spirit,Offering,5,6
Scour,W,W,{2}{W}{W},4.0,Instant,,,
Shining Shoal,W,W,{X}{W}{W},2.0,Instant — Arcane,,,
Silverstorm Samurai,W,W,{4}{W}{W},6.0,Creature — Fox Samurai,"Bushido, Flash",3,3
Split-Tail Miko,W,W,{1}{W},2.0,Creature — Fox Cleric,,1,1
Takeno's Cavalry,W,W,{3}{W},4.0,Creature — Human Samurai Archer,Bushido,1,1
Tallowisp,W,W,{1}{W},2.0,Creature — Spirit,,1,3
Terashi's Grasp,W,W,{2}{W},3.0,Sorcery — Arcane,,,
Terashi's Verdict,W,W,{1}{W},2.0,Instant — Arcane,,,
Ward of Piety,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Waxmane Baku,W,W,{2}{W},3.0,Creature — Spirit,,2,2
"Yomiji, Who Bars the Way",W,W,{5}{W}{W},7.0,Legendary Creature — Spirit,,4,4
"Prowl, Stoic Strategist // Prowl, Pursuit Vehicle",W,W,{3}{W},4.0,Legendary Artifact Creature — Robot,"Convert, More Than Meets the Eye",3,3
"Ratchet, Field Medic // Ratchet, Rescue Racer",W,W,{2}{W},3.0,Legendary Artifact Creature — Robot,"Convert, Lifelink, More Than Meets the Eye",2,4
Advance Scout,W,W,{1}{W},2.0,Creature — Human Soldier Scout,First strike,1,1
Catastrophe,W,W,{4}{W}{W},6.0,Sorcery,,,
Sanctum Custodian,W,W,{2}{W},3.0,Creature — Human Cleric,,1,2
Soltari Foot Soldier,W,W,{W},1.0,Creature — Soltari Soldier,Shadow,1,1
Songstitcher,W,W,{W},1.0,Creature — Human Cleric,,1,1
Sun Clasp,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
"Sanwell, Avenger Ace",W,W,{1}{W},2.0,Legendary Creature — Human Pilot,,3,1
Scholar of New Horizons,W,W,{1}{W},2.0,Creature — Human Scout,,1,1
Kayla's Music Box,W,,{2},2.0,Legendary Artifact,,,
Thopter Shop,W,,{3},3.0,Artifact,,,
Disciple of Caelus Nin,W,W,{4}{W},5.0,Creature — Human Wizard,,3,4
Bronze Guardian,W,W,{4}{W},5.0,Artifact Creature — Golem,"Double strike, Ward",*,5
Digsite Engineer,W,W,{2}{W},3.0,Creature — Dwarf Artificer,,3,3
Indomitable Archangel,W,W,{2}{W}{W},4.0,Creature — Angel,"Flying, Metalcraft",4,4
"Losheel, Clockwork Scholar",W,W,{2}{W},3.0,Legendary Creature — Elephant Artificer,,2,4
Phyrexian Rebirth,W,W,{4}{W}{W},6.0,Sorcery,,,
"Teshar, Ancestor's Apostle",W,W,{3}{W},4.0,Legendary Creature — Bird Cleric,Flying,2,2
Unbreakable Formation,W,W,{2}{W},3.0,Instant,Addendum,,
Urza's Ruinous Blast,W,W,{4}{W},5.0,Legendary Sorcery,,,
Ancient Den,W,,,0.0,Artifact Land,,,
Aeronaut Cavalry,W,W,{4}{W},5.0,Creature — Human Soldier,Flying,3,4
Airlift Chaplain,W,W,{2}{W},3.0,Creature — Human Cleric,"Flying, Mill",1,1
Ambush Paratrooper,W,W,{1}{W},2.0,Creature — Human Soldier,"Flash, Flying",1,2
Calamity's Wake,W,W,{1}{W},2.0,Instant,,,
Deadly Riposte,W,W,{1}{W},2.0,Instant,,,
Great Desert Prospector,W,W,{4}{W},5.0,Creature — Human Artificer,,3,2
In the Trenches,W,W,{1}{W}{W},3.0,Enchantment,,,
Kayla's Command,W,W,{1}{W}{W},3.0,Sorcery,Scry,,
Kayla's Reconstruction,W,W,{X}{W}{W}{W},3.0,Sorcery,,,
Lay Down Arms,W,W,{W},1.0,Sorcery,,,
"Loran, Disciple of History",W,W,{3}{W},4.0,Legendary Creature — Human Artificer,,3,3
Loran's Escape,W,W,{W},1.0,Instant,Scry,,
Mass Production,W,W,{5}{W},6.0,Sorcery,,,
Meticulous Excavation,W,W,{W},1.0,Enchantment,,,
Military Discipline,W,W,{W},1.0,Enchantment — Aura,"Enchant, Flash",,
"Myrel, Shield of Argive",W,W,{3}{W},4.0,Legendary Creature — Human Soldier,,3,4
Phalanx Vanguard,W,W,{1}{W},2.0,Creature — Human Soldier,Vigilance,2,2
Powerstone Engineer,W,W,{1}{W},2.0,Creature — Human Artificer,,2,1
Prison Sentence,W,W,{2}{W},3.0,Enchantment — Aura,"Enchant, Scry",,
Recommission,W,W,{1}{W},2.0,Sorcery,,,
Recruitment Officer,W,W,{W},1.0,Creature — Human Soldier,,2,1
Repair and Recharge,W,W,{3}{W}{W},5.0,Sorcery,,,
Siege Veteran,W,W,{2}{W},3.0,Creature — Human Soldier,,2,2
Soul Partition,W,W,{1}{W},2.0,Instant,,,
Static Net,W,W,{3}{W},4.0,Enchantment,,,
Survivor of Korlis,W,W,{W},1.0,Creature — Human Soldier,"First strike, Scry",1,1
Thopter Architect,W,W,{3}{W},4.0,Creature — Human Artificer,,2,3
Tocasia's Welcome,W,W,{2}{W},3.0,Enchantment,,,
Union of the Third Path,W,W,{2}{W},3.0,Instant,,,
Warlord's Elite,W,W,{2}{W},3.0,Creature — Human Soldier,,4,4
Yotian Medic,W,W,{2}{W},3.0,Creature — Human Cleric Soldier,Lifelink,1,4
Autonomous Assembler,W,,{5},5.0,Artifact Creature — Assembly-Worker,"Prototype, Vigilance",4,5
Combat Thresher,W,,{7},7.0,Artifact Creature — Construct,"Double strike, Prototype",3,3
Platoon Dispenser,W,,{5},5.0,Artifact Creature — Construct,Unearth,4,6
Scrapwork Cohort,W,,{4},4.0,Artifact Creature — Soldier,Unearth,3,1
Steel Seraph,W,,{6},6.0,Artifact Creature — Angel,"Flying, Prototype, Vigilance",5,4
Tocasia's Onulet,W,,{5},5.0,Artifact Creature — Construct,Unearth,4,4
Urza's Sylex,W,,{3},3.0,Legendary Artifact,,,
Veteran's Powerblade,W,,{3},3.0,Artifact — Equipment,Equip,,
Yotian Frontliner,W,,{1},1.0,Artifact Creature — Soldier,Unearth,1,1
Rescue Retriever,W,W,{3}{W}{W},5.0,Creature — Dog Soldier,Flash,3,3
Act of Authority,W,W,{1}{W}{W},3.0,Enchantment,,,
Ajani's Pridemate,W,W,{1}{W},2.0,Creature — Cat Soldier,,2,2
Curse of the Forsaken,W,W,{2}{W},3.0,Enchantment — Aura Curse,Enchant,,
Darksteel Mutation,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Flickerform,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Kirtar's Wrath,W,W,{4}{W}{W},6.0,Sorcery,Threshold,,
Mirror Entity,W,W,{2}{W},3.0,Creature — Shapeshifter,Changeling,1,1
Mystic Barrier,W,W,{4}{W},5.0,Enchantment,,,
Razor Hippogriff,W,W,{3}{W}{W},5.0,Creature — Hippogriff,Flying,3,3
Serene Master,W,W,{1}{W},2.0,Creature — Human Monk,,0,2
Serra Avatar,W,W,{4}{W}{W}{W},7.0,Creature — Avatar,,*,*
Stonecloaker,W,W,{2}{W},3.0,Creature — Gargoyle,"Flash, Flying",3,2
Survival Cache,W,W,{2}{W},3.0,Sorcery,Rebound,,
Tempt with Glory,W,W,{5}{W},6.0,Sorcery,Tempting offer,,
Unexpectedly Absent,W,W,{X}{W}{W},2.0,Instant,,,
Wall of Reverence,W,W,{3}{W},4.0,Creature — Spirit Wall,"Defender, Flying",1,6
New Benalia,W,,,0.0,Land,Scry,,
Angel of the Dire Hour,W,W,{5}{W}{W},7.0,Creature — Angel,"Flash, Flying",5,4
Angelic Field Marshal,W,W,{2}{W}{W},4.0,Creature — Angel,"Flying, Lieutenant",3,3
Benevolent Offering,W,W,{3}{W},4.0,Instant,,,
Comeuppance,W,W,{3}{W},4.0,Instant,,,
Containment Priest,W,W,{1}{W},2.0,Creature — Human Cleric,Flash,2,2
Hallowed Spiritkeeper,W,W,{1}{W}{W},3.0,Creature — Avatar,Vigilance,3,2
"Nahiri, the Lithomancer",W,W,{3}{W}{W},5.0,Legendary Planeswalker — Nahiri,,,
Adarkar Valkyrie,W,W,{4}{W}{W},6.0,Snow Creature — Angel,"Flying, Vigilance",4,5
Afterlife,W,W,{2}{W},3.0,Instant,,,
Armistice,W,W,{2}{W},3.0,Enchantment,,,
Brave the Elements,W,W,{W},1.0,Instant,,,
Celestial Crusader,W,W,{2}{W}{W},4.0,Creature — Spirit,"Flash, Flying, Split second",2,2
Geist-Honored Monk,W,W,{3}{W}{W},5.0,Creature — Human Monk,Vigilance,*,*
Kor Sanctifiers,W,W,{2}{W},3.0,Creature — Kor Cleric,Kicker,2,3
Marshal's Anthem,W,W,{2}{W}{W},4.0,Enchantment,Multikicker,,
Midnight Haunting,W,W,{2}{W},3.0,Instant,,,
Nomads' Assembly,W,W,{4}{W}{W},6.0,Sorcery,Rebound,,
Oblation,W,W,{2}{W},3.0,Instant,,,
Requiem Angel,W,W,{5}{W},6.0,Creature — Angel,Flying,5,5
Return to Dust,W,W,{2}{W}{W},4.0,Instant,,,
Spectral Procession,W,W,{2/W}{2/W}{2/W},6.0,Sorcery,,,
True Conviction,W,W,{3}{W}{W}{W},6.0,Enchantment,,,
Twilight Shepherd,W,W,{3}{W}{W}{W},6.0,Creature — Angel,"Flying, Persist, Vigilance",5,5
White Sun's Zenith,W,W,{X}{W}{W}{W},3.0,Instant,,,
Wing Shards,W,W,{1}{W}{W},3.0,Instant,Storm,,
"Emeria, the Sky Ruin",W,,,0.0,Land,,,
Karoo,W,,,0.0,Land,,,
Dawnbreak Reclaimer,W,W,{4}{W}{W},6.0,Creature — Angel,Flying,5,5
Grasp of Fate,W,W,{1}{W}{W},3.0,Enchantment,,,
Herald of the Host,W,W,{3}{W}{W},5.0,Creature — Angel,"Flying, Myriad, Vigilance",4,4
Kalemne's Captain,W,W,{3}{W}{W},5.0,Creature — Giant Soldier,"Monstrosity, Vigilance",5,5
Righteous Confluence,W,W,{3}{W}{W},5.0,Sorcery,,,
Shielded by Faith,W,W,{1}{W}{W},3.0,Enchantment — Aura,Enchant,,
Ajani's Chosen,W,W,{2}{W}{W},4.0,Creature — Cat Soldier,,3,3
Angel of Serenity,W,W,{4}{W}{W}{W},7.0,Creature — Angel,Flying,5,6
Arbiter of Knollridge,W,W,{6}{W},7.0,Creature — Giant Wizard,Vigilance,5,5
Cage of Hands,W,W,{2}{W},3.0,Enchantment — Aura,Enchant,,
Celestial Ancient,W,W,{3}{W}{W},5.0,Creature — Elemental,Flying,3,3
Celestial Archon,W,W,{3}{W}{W},5.0,Enchantment Creature — Archon,"Bestow, First strike, Flying",4,4
Dawnglare Invoker,W,W,{2}{W},3.0,Creature — Kor Wizard,Flying,2,1
Dictate of Heliod,W,W,{3}{W}{W},5.0,Enchantment,Flash,,
Faith's Fetters,W,W,{3}{W},4.0,Enchantment — Aura,Enchant,,
"Jareth, Leonine Titan",W,W,{3}{W}{W}{W},6.0,Legendary Creature — Cat Giant,,4,7
Karmic Justice,W,W,{2}{W},3.0,Enchantment,,,
Mesa Enchantress,W,W,{1}{W}{W},3.0,Creature — Human Druid,,0,2
Monk Idealist,W,W,{2}{W},3.0,Creature — Human Monk Cleric,,2,2
Seal of Cleansing,W,W,{1}{W},2.0,Enchantment,,,
Sigil of the Empty Throne,W,W,{3}{W}{W},5.0,Enchantment,,,
Victory's Herald,W,W,{3}{W}{W}{W},6.0,Creature — Angel,Flying,4,4
Vow of Duty,W,W,{2}{W},3.0,Enchantment — Aura,Enchant,,
Vivid Meadow,W,,,0.0,Land,,,
Duelist's Heritage,W,W,{2}{W},3.0,Enchantment,,,
Orzhov Advokist,W,W,{2}{W},3.0,Creature — Human Advisor,,1,4
Selfless Squire,W,W,{3}{W},4.0,Creature — Human Soldier,Flash,1,1
Sublime Exhalation,W,W,{6}{W},7.0,Sorcery,Undaunted,,
Blazing Archon,W,W,{6}{W}{W}{W},9.0,Creature — Archon,Flying,5,6
Blind Obedience,W,W,{1}{W},2.0,Enchantment,Extort,,
Brave the Sands,W,W,{1}{W},2.0,Enchantment,,,
Citadel Siege,W,W,{2}{W}{W},4.0,Enchantment,,,
Custodi Soulbinders,W,W,{3}{W},4.0,Creature — Human Cleric,,0,0
Elite Scaleguard,W,W,{4}{W},5.0,Creature — Human Soldier,Bolster,2,3
Ghostly Prison,W,W,{2}{W},3.0,Enchantment,,,
Hushwing Gryff,W,W,{2}{W},3.0,Creature — Hippogriff,"Flash, Flying",2,1
Reverse the Sands,W,W,{6}{W}{W},8.0,Sorcery,,,
Sphere of Safety,W,W,{4}{W},5.0,Enchantment,,,
Wave of Reckoning,W,W,{4}{W},5.0,Sorcery,,,
Windbrisk Heights,W,,,0.0,Land,Hideaway,,
Alms Collector,W,W,{3}{W},4.0,Creature — Cat Cleric,Flash,3,4
"Balan, Wandering Knight",W,W,{2}{W}{W},4.0,Legendary Creature — Cat Knight,First strike,3,3
Curse of Vitality,W,W,{2}{W},3.0,Enchantment — Aura Curse,Enchant,,
Fortunate Few,W,W,{3}{W}{W},5.0,Sorcery,,,
Kindred Boon,W,W,{2}{W}{W},4.0,Enchantment,,,
Scalelord Reckoner,W,W,{3}{W}{W},5.0,Creature — Dragon,Flying,4,4
Stalking Leonin,W,W,{2}{W},3.0,Creature — Cat Archer,,3,3
Divine Reckoning,W,W,{2}{W}{W},4.0,Sorcery,Flashback,,
Leonin Relic-Warder,W,W,{W}{W},2.0,Creature — Cat Cleric,,2,2
Leonin Shikari,W,W,{1}{W},2.0,Creature — Cat Soldier,,2,2
Orator of Ojutai,W,W,{1}{W},2.0,Creature — Bird Monk,"Defender, Flying",0,4
Rout,W,W,{3}{W}{W},5.0,Sorcery,,,
Seht's Tiger,W,W,{2}{W}{W},4.0,Creature — Cat,Flash,3,3
Spirit of the Hearth,W,W,{4}{W}{W},6.0,Creature — Cat Spirit,Flying,4,5
Sunspear Shikari,W,W,{1}{W},2.0,Creature — Cat Soldier,,2,2
Taj-Nar Swordsmith,W,W,{3}{W},4.0,Creature — Cat Soldier,,2,3
Kabira Crossroads,W,,,0.0,Land,,,
Boreas Charger,W,W,{2}{W},3.0,Creature — Pegasus,Flying,2,1
Empyrial Storm,W,W,{4}{W}{W},6.0,Sorcery,,,
Heavenly Blademaster,W,W,{5}{W},6.0,Creature — Angel,"Double strike, Flying",3,6
Loyal Unicorn,W,W,{3}{W},4.0,Creature — Unicorn,"Lieutenant, Vigilance",3,4
Magus of the Balance,W,W,{1}{W},2.0,Creature — Human Wizard,,2,2
Lightform,W,W,{1}{W}{W},3.0,Enchantment,Manifest,,
Sage's Reverie,W,W,{3}{W},4.0,Enchantment — Aura,Enchant,,
Soul Snare,W,W,{W},1.0,Enchantment,,,
Unquestioned Authority,W,W,{2}{W},3.0,Enchantment — Aura,Enchant,,
Cliffside Rescuer,W,W,{1}{W},2.0,Creature — Kor Soldier,Vigilance,2,2
Commander's Insignia,W,W,{2}{W}{W},4.0,Enchantment,,,
Doomed Artisan,W,W,{2}{W},3.0,Creature — Human Artificer,,1,1
Mandate of Peace,W,W,{1}{W},2.0,Instant,,,
Sevinne's Reclamation,W,W,{2}{W},3.0,Sorcery,Flashback,,
Song of the Worldsoul,W,W,{4}{W}{W},6.0,Enchantment,Populate,,
Thalia's Geistcaller,W,W,{2}{W},3.0,Creature — Human Cleric,Lifelink,3,1
Increasing Devotion,W,W,{3}{W}{W},5.0,Sorcery,Flashback,,
Intangible Virtue,W,W,{1}{W},2.0,Enchantment,,,
Prismatic Strands,W,W,{2}{W},3.0,Instant,Flashback,,
Pristine Angel,W,W,{4}{W}{W},6.0,Creature — Angel,Flying,4,4
Purify the Grave,W,W,{W},1.0,Instant,Flashback,,
Ray of Distortion,W,W,{3}{W},4.0,Instant,Flashback,,
Roc Egg,W,W,{2}{W},3.0,Creature — Bird Egg,Defender,0,3
Rootborn Defenses,W,W,{2}{W},3.0,Instant,Populate,,
Storm Herd,W,W,{8}{W}{W},10.0,Sorcery,,,
Trostani's Judgment,W,W,{5}{W},6.0,Instant,Populate,,
Wingmate Roc,W,W,{3}{W}{W},5.0,Creature — Bird,"Flying, Raid",3,4
"Zetalpa, Primal Dawn",W,W,{6}{W}{W},8.0,Legendary Creature — Elder Dinosaur,"Double strike, Flying, Indestructible, Trample, Vigilance",4,8
"Trynn, Champion of Freedom",W,W,{3}{W},4.0,Legendary Creature — Human Soldier,"Partner, Partner with",3,3
Avenging Huntbonder,W,W,{3}{W}{W},5.0,Creature — Human Warrior,Double strike,3,3
Call the Coppercoats,W,W,{2}{W},3.0,Instant,Strive,,
Cartographer's Hawk,W,W,{1}{W},2.0,Creature — Bird,Flying,2,1
Dismantling Wave,W,W,{2}{W},3.0,Sorcery,Cycling,,
Flawless Maneuver,W,W,{2}{W},3.0,Instant,,,
Herald of the Forgotten,W,W,{6}{W}{W},8.0,Creature — Cat Beast,Flying,6,6
Verge Rangers,W,W,{2}{W},3.0,Creature — Human Scout Ranger,First strike,3,3
Vitality Hunter,W,W,{3}{W},4.0,Creature — Nightmare,"Lifelink, Monstrosity",3,4
Aerial Responder,W,W,{1}{W}{W},3.0,Creature — Dwarf Soldier,"Flying, Lifelink, Vigilance",2,3
Astral Drift,W,W,{2}{W},3.0,Enchantment,Cycling,,
Banisher Priest,W,W,{1}{W}{W},3.0,Creature — Human Cleric,,2,2
Bounty Agent,W,W,{1}{W},2.0,Creature — Human Soldier,Vigilance,2,2
Cavalry Pegasus,W,W,{1}{W},2.0,Creature — Pegasus,Flying,1,1
Citywide Bust,W,W,{1}{W}{W},3.0,Sorcery,,,
Cleansing Nova,W,W,{3}{W}{W},5.0,Sorcery,,,
Dearly Departed,W,W,{4}{W}{W},6.0,Creature — Spirit,Flying,5,5
Descend upon the Sinful,W,W,{4}{W}{W},6.0,Sorcery,Delirium,,
Frontline Medic,W,W,{2}{W},3.0,Creature — Human Cleric,Battalion,3,3
Magus of the Disk,W,W,{2}{W}{W},4.0,Creature — Human Wizard,,2,4
"Odric, Lunarch Marshal",W,W,{3}{W},4.0,Legendary Creature — Human Soldier,,3,3
"Odric, Master Tactician",W,W,{2}{W}{W},4.0,Legendary Creature — Human Soldier,First strike,3,4
Spirit Cairn,W,W,{2}{W},3.0,Enchantment,,,
Thalia's Lieutenant,W,W,{1}{W},2.0,Creature — Human Soldier,,1,1
Thraben Doomsayer,W,W,{1}{W}{W},3.0,Creature — Human Cleric,Fateful hour,2,2
Archaeomancer's Map,W,W,{2}{W},3.0,Artifact,,,
Combat Calligrapher,W,W,{3}{W},4.0,Creature — Bird Cleric,Flying,3,3
Excavation Technique,W,W,{3}{W},4.0,Sorcery,"Demonstrate, Treasure",,
Guardian Archon,W,W,{4}{W}{W},6.0,Creature — Archon,Flying,5,5
Monologue Tax,W,W,{2}{W},3.0,Enchantment,Treasure,,
"Nils, Discipline Enforcer",W,W,{2}{W},3.0,Legendary Creature — Human Cleric,,2,2
Scholarship Sponsor,W,W,{3}{W},4.0,Creature — Human Advisor,,3,3
Dispatch,W,W,{W},1.0,Instant,Metalcraft,,
"Gideon, Champion of Justice",W,W,{2}{W}{W},4.0,Legendary Planeswalker — Gideon,,,
Hunted Lammasu,W,W,{2}{W}{W},4.0,Creature — Lammasu,Flying,5,5
Tragic Arrogance,W,W,{3}{W}{W},5.0,Sorcery,,,
Blessed Breath,W,W,{W},1.0,Instant — Arcane,Splice,,
Bushi Tenderfoot // Kenzo the Hardhearted,W,W,{W},1.0,Creature — Human Soldier,,1,1
Call to Glory,W,W,{1}{W},2.0,Instant,,,
Candles' Glow,W,W,{1}{W},2.0,Instant — Arcane,Splice,,
Cleanfall,W,W,{2}{W},3.0,Sorcery — Arcane,,,
Devoted Retainer,W,W,{W},1.0,Creature — Human Samurai,Bushido,1,1
Eight-and-a-Half-Tails,W,W,{W}{W},2.0,Legendary Creature — Fox Cleric,,2,2
Ethereal Haze,W,W,{W},1.0,Instant — Arcane,,,
Harsh Deceiver,W,W,{3}{W},4.0,Creature — Spirit,,1,4
"Hikari, Twilight Guardian",W,W,{3}{W}{W},5.0,Legendary Creature — Spirit,Flying,4,4
Hold the Line,W,W,{1}{W}{W},3.0,Instant,,,
Honden of Cleansing Fire,W,W,{3}{W},4.0,Legendary Enchantment — Shrine,,,
Horizon Seed,W,W,{4}{W},5.0,Creature — Spirit,,2,1
Hundred-Talon Kami,W,W,{4}{W},5.0,Creature — Spirit,"Flying, Soulshift",2,3
Indomitable Will,W,W,{1}{W},2.0,Enchantment — Aura,"Enchant, Flash",,
Innocence Kami,W,W,{3}{W}{W},5.0,Creature — Spirit,,2,3
"Isamaru, Hound of Konda",W,W,{W},1.0,Legendary Creature — Dog,,2,2
Kabuto Moth,W,W,{2}{W},3.0,Creature — Spirit,Flying,1,2
Kami of Ancient Law,W,W,{1}{W},2.0,Creature — Spirit,,2,2
Kami of the Painted Road,W,W,{4}{W},5.0,Creature — Spirit,,3,3
Kami of the Palace Fields,W,W,{5}{W},6.0,Creature — Spirit,"First strike, Flying, Soulshift",3,2
Kitsune Blademaster,W,W,{2}{W},3.0,Creature — Fox Samurai,"Bushido, First strike",2,2
Kitsune Diviner,W,W,{W},1.0,Creature — Fox Cleric,,0,1
Kitsune Healer,W,W,{3}{W},4.0,Creature — Fox Cleric,,2,2
"Kitsune Mystic // Autumn-Tail, Kitsune Sage",W,W,{3}{W},4.0,Creature — Fox Wizard,,2,3
Kitsune Riftwalker,W,W,{1}{W}{W},3.0,Creature — Fox Wizard,Protection,2,1
"Konda, Lord of Eiganjo",W,W,{5}{W}{W},7.0,Legendary Creature — Human Samurai,"Bushido, Indestructible, Vigilance",3,3
Konda's Hatamoto,W,W,{1}{W},2.0,Creature — Human Samurai,Bushido,1,2
Lantern Kami,W,W,{W},1.0,Creature — Spirit,Flying,1,1
Masako the Humorless,W,W,{2}{W},3.0,Legendary Creature — Human Advisor,Flash,2,1
Mothrider Samurai,W,W,{3}{W},4.0,Creature — Human Samurai,"Bushido, Flying",2,2
Myojin of Cleansing Fire,W,W,{5}{W}{W}{W},8.0,Legendary Creature — Spirit,,4,6
"Nagao, Bound by Honor",W,W,{3}{W},4.0,Legendary Creature — Human Samurai,Bushido,3,3
Otherworldly Journey,W,W,{1}{W},2.0,Instant — Arcane,,,
Pious Kitsune,W,W,{2}{W},3.0,Creature — Fox Cleric,,1,2
Quiet Purity,W,W,{W},1.0,Instant — Arcane,,,
Reciprocate,W,W,{W},1.0,Instant,,,
Samurai Enforcers,W,W,{4}{W}{W},6.0,Creature — Human Samurai,Bushido,4,4
Samurai of the Pale Curtain,W,W,{W}{W},2.0,Creature — Fox Samurai,Bushido,2,2
Sensei Golden-Tail,W,W,{1}{W},2.0,Legendary Creature — Fox Samurai,Bushido,2,1
Silent-Chant Zubera,W,W,{1}{W},2.0,Creature — Zubera Spirit,,1,2
"Takeno, Samurai General",W,W,{5}{W},6.0,Legendary Creature — Human Samurai,Bushido,3,3
Terashi's Cry,W,W,{3}{W},4.0,Sorcery — Arcane,,,
Vassal's Duty,W,W,{3}{W},4.0,Enchantment,,,
Vigilance,W,W,{W},1.0,Enchantment — Aura,Enchant,,
"Yosei, the Morning Star",W,W,{4}{W}{W},6.0,Legendary Creature — Dragon Spirit,Flying,5,5
Eiganjo Castle,W,,,0.0,Legendary Land,,,
"Abdel Adrian, Gorion's Ward",W,W,{4}{W},5.0,Legendary Creature — Human Warrior,Choose a background,4,4
Ancient Gold Dragon,W,W,{5}{W}{W},7.0,Creature — Elder Dragon,Flying,7,10
