name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Riven Turnbull,"B, U","B, U",{5}{U}{B},7.0,Legendary Creature — Human Advisor,,5,7
Ur-Drago,"B, U","B, U",{3}{U}{U}{B}{B},7.0,Legendary Creature — Elemental,First strike,4,4
Secluded Glen,"B, U",,,0.0,Land,,,
"Gríma, Saruman's Footman","B, U","B, U",{2}{U}{B},4.0,Legendary Creature — Human Advisor,,1,4
Lord of the Nazgûl,"B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Wraith Noble,Flying,4,3
The Mouth of Sauron,"B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Human Advisor,"Amass, Mill",3,4
Ringsight,"B, U","B, U",{1}{U}{B},3.0,Sorcery,,,
Sauron's Ransom,"B, U","B, U",{1}{U}{B},3.0,Instant,,,
"Sharkey, Tyrant of the Shire","B, U","B, U",{2}{U}{B},4.0,Legendary Creature — Avatar Rogue,,2,4
Harbor Bandit,"B, U",B,{2}{B},3.0,Creature — Human Rogue,,2,2
Jorubai Murk Lurker,"B, U",U,{2}{U},3.0,Creature — Leech,,1,3
Tomebound Lich,"B, U","B, U",{1}{U}{B},3.0,Creature — Zombie Wizard,"Deathtouch, Lifelink",1,3
"Rusko, Clockmaker","B, U","B, U",{2}{U}{B},4.0,Legendary Creature — Human Artificer,Conjure,3,3
"Glimpse, the Unthinkable","B, U","B, U",{2}{U}{B},4.0,Legendary Creature — Illusion Rogue,Shroud,4,5
Stone Drake,"B, U","B, U",{3}{U}{B},5.0,Creature — Drake,Flying,4,4
"Tezzeret, Agent of Bolas","B, U","B, U",{2}{U}{B},4.0,Legendary Planeswalker — Tezzeret,,,
Twisted Reflection,"B, U",U,{1}{U},2.0,Instant,Entwine,,
Fallen Shinobi,"B, U","B, U",{3}{U}{B},5.0,Creature — Zombie Ninja,Ninjutsu,5,4
Dihada's Ploy,"B, U","B, U",{1}{U}{B},3.0,Instant,Jump-start,,
Master of Death,"B, U","B, U",{1}{U}{B},3.0,Creature — Zombie Wizard,Surveil,3,1
Horrid Shadowspinner,"B, U","B, U",{1}{U}{B},3.0,Creature — Horror,Lifelink,2,3
Psychic Frog,"B, U","B, U",{U}{B},2.0,Creature — Frog,,1,2
Sneaky Snacker,"B, U","B, U",{U}{B},2.0,Creature — Faerie Rogue,Flying,2,1
Waterlogged Teachings // Inundated Archive,"B, U","B, U",{3}{U/B},4.0,Instant,,,
"Wilhelt, the Rotcleaver","B, U","B, U",{2}{U}{B},4.0,Legendary Creature — Zombie Warrior,,3,3
"Eloise, Nephalia Sleuth","B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Human Rogue,"Investigate, Surveil",4,4
Gleaming Overseer,"B, U","B, U",{1}{U}{B},3.0,Creature — Zombie Wizard,Amass,1,4
Benthic Djinn,"B, U","B, U",{2}{U}{B},4.0,Creature — Djinn,"Islandwalk, Landwalk",5,3
Haunting Apparition,"B, U","B, U",{1}{U}{B},3.0,Creature — Spirit,Flying,1+*,2
Sealed Fate,"B, U","B, U",{X}{U}{B},2.0,Sorcery,,,
Spatial Binding,"B, U","B, U",{U}{B},2.0,Enchantment,,,
Unfulfilled Desires,"B, U","B, U",{1}{U}{B},3.0,Enchantment,,,
"Mirko, Obsessive Theorist","B, U","B, U",{1}{U}{B},3.0,Legendary Creature — Vampire Detective,"Flying, Vigilance",1,3
"Marvo, Deep Operative","B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Octopus Rogue,Clash,1,8
Counterpoint,"B, U","B, U",{3}{U}{B},5.0,Instant,,,
Coerced to Kill,"B, U","B, U",{3}{U}{B},5.0,Enchantment — Aura,Enchant,,
Curious Cadaver,"B, U","B, U",{2}{U}{B},4.0,Creature — Zombie Detective,Flying,3,1
Drag the Canal,"B, U","B, U",{U}{B},2.0,Instant,"Investigate, Surveil",,
"Etrata, Deadly Fugitive","B, U","B, U",{1}{U}{B},3.0,Legendary Creature — Vampire Assassin,"Cloak, Deathtouch",1,4
Faerie Snoop,"B, U","B, U",{1}{U}{B},3.0,Creature — Faerie Detective,"Disguise, Flying",1,4
"Lazav, Wearer of Faces","B, U","B, U",{U}{B},2.0,Legendary Creature — Shapeshifter Detective,Investigate,2,3
Undercity Sewers,"B, U",,,0.0,Land — Island Swamp,Surveil,,
"Oona, Queen of the Fae","B, U","B, U",{3}{U/B}{U/B}{U/B},6.0,Legendary Creature — Faerie Wizard,Flying,5,5
"Rona, Herald of Invasion // Rona, Tolarian Obliterator","B, U",U,{1}{U},2.0,Legendary Creature — Human Wizard,Transform,1,3
Aetherblade Agent // Gitaxian Mindstinger,"B, U",B,{1}{B},2.0,Creature — Human Rogue,"Deathtouch, Transform",1,1
Halo Forager,"B, U","B, U",{1}{U}{B},3.0,Creature — Faerie Rogue,Flying,3,1
Hidetsugu and Kairi,"B, U","B, U",{2}{U}{U}{B},5.0,Legendary Creature — Ogre Demon Dragon,Flying,5,4
Invasion of Amonkhet // Lazotep Convert,"B, U","B, U",{1}{U}{B},3.0,Battle — Siege,"Mill, Transform",,
"Atris, Oracle of Half-Truths","B, U","B, U",{2}{U}{B},4.0,Legendary Creature — Human Advisor,Menace,3,2
"Oskar, Rubbish Reclaimer","B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Human Wizard,,3,3
Inkfathom Witch,"B, U","B, U",{1}{U/B},2.0,Creature — Merfolk Wizard,Fear,1,1
Kaito Shizuki,"B, U","B, U",{1}{U}{B},3.0,Legendary Planeswalker — Kaito,,,
"Kotose, the Silent Spider","B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Human Ninja,,4,4
Satoru Umezawa,"B, U","B, U",{1}{U}{B},3.0,Legendary Creature — Human Ninja,,2,4
A-Satoru Umezawa,"B, U","B, U",{1}{U}{B},3.0,Legendary Creature — Human Ninja,,3,4
Silver-Fur Master,"B, U","B, U",{U}{B},2.0,Creature — Rat Ninja,Ninjutsu,2,2
A-Silver-Fur Master,"B, U","B, U",{U}{B},2.0,Creature — Rat Ninja,Ninjutsu,2,2
Psychatog,"B, U","B, U",{1}{U}{B},3.0,Creature — Atog,,1,2
Darkwater Egg,"B, U",,{1},1.0,Artifact,,,
Mindmelter,"B, U",,{1}{U}{B},3.0,Creature — Eldrazi Drone,Devoid,2,2
"Kaito, Dancing Shadow","B, U","B, U",{2}{U}{B},4.0,Legendary Planeswalker — Kaito,,,
"Venser, Corpse Puppet","B, U","B, U",{U}{B},2.0,Legendary Creature — Phyrexian Zombie Wizard,"Lifelink, Proliferate, Toxic",1,3
Voidwing Hybrid,"B, U","B, U",{U}{B},2.0,Creature — Phyrexian Bat,"Flying, Proliferate, Toxic",2,1
Darkslick Shores,"B, U",,,0.0,Land,,,
Possessed Skaab,"B, U","B, U",{3}{U}{B},5.0,Creature — Zombie,,3,2
Intimidation Campaign,"B, U","B, U",{1}{U}{B},3.0,Enchantment,,,
"Lazav, Familiar Stranger","B, U","B, U",{1}{U}{B},3.0,Legendary Creature — Shapeshifter,,1,4
"Satoru, the Infiltrator","B, U","B, U",{U}{B},2.0,Legendary Creature — Human Ninja Rogue,Menace,2,3
Soured Springs,"B, U",,,0.0,Land — Desert,,,
Tyrant's Scorn,"B, U","B, U",{U}{B},2.0,Instant,,,
Dimir Infiltrator,"B, U","B, U",{U}{B},2.0,Creature — Spirit,Transmute,1,3
"Byode, Inverse Sun","B, U","B, U",{2}{U}{B},4.0,Legendary Universewalker — Byode,Mill,,
"Ashiok, Nightmare Weaver","B, U","B, U",{1}{U}{B},3.0,Legendary Planeswalker — Ashiok,,,
Contaminated Drink,"B, U","B, U",{X}{U}{B},2.0,Instant,,,
Nightkin Ambusher,"B, U","B, U",{2}{U}{B},4.0,Creature — Mutant Warrior,Ward,4,4
"Raul, Trouble Shooter","B, U","B, U",{1}{U}{B},3.0,Legendary Creature — Zombie Mutant Rogue,Mill,1,4
Dralnu's Pet,"B, U",U,{1}{U}{U},3.0,Creature — Shapeshifter,Kicker,2,2
Cavern Harpy,"B, U","B, U",{U}{B},2.0,Creature — Harpy Beast,Flying,2,1
Doomsday Specter,"B, U","B, U",{2}{U}{B},4.0,Creature — Specter,Flying,2,3
Malicious Advice,"B, U","B, U",{X}{U}{B},2.0,Instant,,,
Marsh Crocodile,"B, U","B, U",{2}{U}{B},4.0,Creature — Crocodile,,4,4
Urza's Guilt,"B, U","B, U",{2}{U}{B},4.0,Sorcery,,,
"Sygg, River Cutthroat","B, U","B, U",{U/B}{U/B},2.0,Legendary Creature — Merfolk Rogue,,1,3
Ghastlord of Fugue,"B, U","B, U",{U/B}{U/B}{U/B}{U/B}{U/B},5.0,Creature — Spirit Avatar,,4,4
Inkfathom Infiltrator,"B, U","B, U",{U/B}{U/B},2.0,Creature — Merfolk Rogue,,2,1
Clutch of the Undercity,"B, U","B, U",{1}{U}{U}{B},4.0,Instant,Transmute,,
Clearwater Pathway // Murkwater Pathway,"B, U",,,0.0,Land,,,
"Duskmantle, House of Shadow","B, U",,,0.0,Land,Mill,,
Rootwater Depths,"B, U",,,0.0,Land,,,
Elusive Tormentor // Insidious Mist,"B, U",B,{2}{B}{B},4.0,Creature — Vampire Wizard,Transform,4,4
"Ashiok, Dream Render","B, U","B, U",{1}{U/B}{U/B},3.0,Legendary Planeswalker — Ashiok,Mill,,
"Ashiok, Nightmare Muse","B, U","B, U",{3}{U}{B},5.0,Legendary Planeswalker — Ashiok,,,
"Zareth San, the Trickster","B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Merfolk Rogue,Flash,4,4
"Anowon, the Ruin Thief","B, U","B, U",{2}{U}{B},4.0,Legendary Creature — Vampire Rogue,Mill,2,4
Aven Heartstabber,"B, U","B, U",{U}{B},2.0,Creature — Bird Assassin,"Flying, Mill",1,1
Enter the God-Eternals,"B, U","B, U",{2}{U}{U}{B},5.0,Sorcery,"Amass, Mill",,
Soul Diviner,"B, U","B, U",{U}{B},2.0,Creature — Zombie Wizard,,2,3
Likeness Looter,"B, U","B, U",{U}{B},2.0,Creature — Faerie Shapeshifter,Flying,1,1
"Talion, the Kindly Lord","B, U","B, U",{2}{U}{B},4.0,Legendary Creature — Faerie Noble,Flying,3,4
Cruel Somnophage // Can't Wake Up,"B, U",B,{1}{B},2.0,Creature — Nightmare,,*,*
Induce Paranoia,"B, U",U,{2}{U}{U},4.0,Instant,Mill,,
Tattered Drake,"B, U",U,{4}{U},5.0,Creature — Zombie Drake,Flying,2,2
Consult the Necrosages,"B, U","B, U",{1}{U}{B},3.0,Sorcery,,,
Mindleech Mass,"B, U","B, U",{5}{U}{B}{B},8.0,Creature — Horror,Trample,6,6
Perplex,"B, U","B, U",{1}{U}{B},3.0,Instant,Transmute,,
Psychic Drain,"B, U","B, U",{X}{U}{B},2.0,Sorcery,Mill,,
Twisted Justice,"B, U","B, U",{4}{U}{B},6.0,Sorcery,,,
Lurking Informant,"B, U","B, U",{1}{U/B},2.0,Creature — Human Rogue,,1,2
Shadow of Doubt,"B, U","B, U",{U/B}{U/B},2.0,Instant,,,
Bloodletter Quill,"B, U",,{3},3.0,Artifact,,,
Deadeye Brawler,"B, U","B, U",{2}{U}{B},4.0,Creature — Human Pirate,"Ascend, Deathtouch",2,4
Loch Korrigan,"B, U",B,{3}{B},4.0,Creature — Spirit,,1,1
Cemetery Puca,"B, U","B, U",{1}{U/B}{U/B},3.0,Creature — Shapeshifter,,1,2
Dire Undercurrents,"B, U","B, U",{3}{U/B}{U/B},5.0,Enchantment,,,
Dream Salvage,"B, U","B, U",{U/B},1.0,Instant,,,
Fate Transfer,"B, U","B, U",{1}{U/B},2.0,Instant,,,
Gravelgill Axeshark,"B, U","B, U",{4}{U/B},5.0,Creature — Merfolk Soldier,Persist,3,3
Gravelgill Duo,"B, U","B, U",{2}{U/B},3.0,Creature — Merfolk Rogue Warrior,,2,1
Helm of the Ghastlord,"B, U","B, U",{3}{U/B},4.0,Enchantment — Aura,Enchant,,
Memory Sluice,"B, U","B, U",{U/B},1.0,Sorcery,"Conspire, Mill",,
Merrow Grimeblotter,"B, U","B, U",{3}{U/B},4.0,Creature — Merfolk Wizard,,2,2
Oona's Gatewarden,"B, U","B, U",{U/B},1.0,Creature — Faerie Soldier,"Defender, Flying, Wither",2,1
River's Grasp,"B, U","B, U",{3}{U/B},4.0,Sorcery,,,
Scarscale Ritual,"B, U","B, U",{1}{U/B},2.0,Sorcery,,,
Torpor Dust,"B, U","B, U",{2}{U/B},3.0,Enchantment — Aura,"Enchant, Flash",,
Wanderbrine Rootcutters,"B, U","B, U",{2}{U/B}{U/B},4.0,Creature — Merfolk Rogue,,3,3
Wasp Lancer,"B, U","B, U",{U/B}{U/B}{U/B},3.0,Creature — Faerie Soldier,Flying,3,2
Drunau Corpse Trawler,"B, U",U,{3}{U},4.0,Creature — Zombie,,1,1
"Grimgrin, Corpse-Born // Grimgrin, Corpse-Born","B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Zombie Warrior,,5,5
"Tezzeret, Master of the Bridge","B, U","B, U",{4}{U}{B},6.0,Legendary Planeswalker — Tezzeret,,,
Snooping Newsie,"B, U","B, U",{U}{B},2.0,Creature — Human Rogue,Mill,2,2
Syndicate Infiltrator,"B, U","B, U",{2}{U}{B},4.0,Creature — Vampire Wizard,Flying,3,3
A-Syndicate Infiltrator,"B, U","B, U",{2}{U}{B},4.0,Creature — Vampire Wizard,"Flying, Ward",3,3
Tainted Indulgence,"B, U","B, U",{U}{B},2.0,Instant,,,
Waterfront District,"B, U",,,0.0,Land,,,
Devourer of Memory,"B, U","B, U",{U}{B},2.0,Creature — Nightmare,Mill,2,1
"Ashiok, Sculptor of Fears","B, U","B, U",{4}{U}{B},6.0,Legendary Planeswalker — Ashiok,Mill,,
Ashiok's Forerunner,"B, U","B, U",{3}{U}{B},5.0,Creature — Human Wizard,Flash,3,3
Psychic Intrusion,"B, U","B, U",{3}{U}{B},5.0,Sorcery,,,
Balshan Collaborator,"B, U",U,{3}{U},4.0,Creature — Bird Soldier,Flying,2,2
Possessed Aven,"B, U",U,{2}{U}{U},4.0,Creature — Bird Soldier Horror,"Flying, Threshold",3,3
Dementia Sliver,"B, U","B, U",{3}{U}{B},5.0,Creature — Sliver,,3,3
"Dralnu, Lich Lord","B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Zombie Wizard,,3,3
"Phoebe, Head of S.N.E.A.K.","B, U","B, U",{1}{U}{B},3.0,Legendary Creature — Human Spy,,2,3
X,"B, U","B, U",{U}{B},2.0,Legendary Creature — Human Spy,,2,2
"Dee Kay, Finder of the Lost","B, U","B, U",{1}{U}{B},3.0,Legendary Creature — Zombie Employee,Open an Attraction,1,4
"Truss, Chief Engineer","B, U","B, U",{U}{B},2.0,Legendary Creature — Vedalken Rogue Employee,,1,3
Breathstealer's Crypt,"B, U","B, U",{2}{U}{B},4.0,Enchantment,,,
Mundungu,"B, U","B, U",{1}{U}{B},3.0,Creature — Human Wizard,,1,1
"Umbris, Fear Manifest","B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Nightmare Horror,,1,1
A-Skull Skaab,"B, U","B, U",{U}{B},2.0,Creature — Zombie,Exploit,2,2
Blink,"B, U","B, U",{2}{U}{B},4.0,Enchantment — Saga,"Investigate, Vigilance",,
The Cyber-Controller,"B, U","B, U",{X}{U}{U}{B},3.0,Legendary Artifact Creature — Cyberman,Mill,3,3
Great Intelligence's Plan,"B, U","B, U",{4}{U}{B},6.0,Sorcery,,,
"The Master, Formed Anew","B, U","B, U",{U}{B},2.0,Legendary Creature — Time Lord Rogue,Body Thief,0,1
"The Master, Mesmerist","B, U","B, U",{2}{U}{B},4.0,Legendary Creature — Time Lord Rogue,Goad,3,3
"Rassilon, the War President","B, U","B, U",{3}{U}{B},5.0,Legendary Creature — Time Lord Noble,,3,4
Weeping Angel,"B, U","B, U",{1}{U}{B},3.0,Artifact Creature — Alien Angel,"First strike, Flash, Vigilance",2,2
"Tegwyll, Duke of Splendor","B, U","B, U",{1}{U}{B},3.0,Legendary Creature — Faerie Noble,"Deathtouch, Flying",2,3
"Alela, Cunning Conqueror","B, U","B, U",{2}{U}{B},4.0,Legendary Creature — Faerie Warlock,"Flying, Goad",2,4
"Obyra, Dreaming Duelist","B, U","B, U",{U}{B},2.0,Legendary Creature — Faerie Warrior,"Flash, Flying",2,2
Spellscorn Coven // Take It Back,"B, U",B,{3}{B},4.0,Creature — Faerie Warlock,Flying,2,3
Deadeye Plunderers,"B, U","B, U",{3}{U}{B},5.0,Creature — Human Pirate,Treasure,3,3
Thought Rattle,"B, U","B, U",{U}{B},2.0,Sorcery,"Seek, Threshold",,
Vesuvan Mist,"B, U",U,{1}{U},2.0,Instant,"Conjure, Kicker",,
Thought-String Analyst,"B, U","B, U",{U}{B},2.0,Creature — Human Wizard,,2,2
Glistening Extractor,"B, U","B, U",{2}{U}{B},4.0,Artifact,Seek,,
Ichor Aberration,"B, U","B, U",{1}{U}{B},3.0,Creature — Phyrexian Horror,"Defender, Flying, Proliferate",3,3
Cathartic Operation,"B, U","B, U",{3}{U}{B},5.0,Instant,Seek,,
Weave the Nightmare,"B, U","B, U",{1}{U}{B},3.0,Instant,,,
Bind to Secrecy,"B, U","B, U",{U}{B},2.0,Instant,Conjure,,
Syndicate Recruiter,"B, U","B, U",{2}{U}{B},4.0,Creature — Vampire Rogue,"Conjure, Flying, Mill, Ward",4,5
High Fae Prankster,"B, U","B, U",{2}{U}{B},4.0,Creature — Faerie Rogue,"Deathtouch, Flying",1,4
Soaring Thought-Thief,"B, U","B, U",{U}{B},2.0,Creature — Human Rogue,"Flash, Flying, Mill",1,3
