name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Prized Elephant,"G, W",W,{3}{W},4.0,Creature — Elephant,,3,3
Sunblade Elf,"G, W",G,{G},1.0,Creature — Elf Warrior,,1,1
"Calix, Guided by Fate","G, W","G, W",{1}{G}{W},3.0,Legendary Enchantment Creature — Human Druid,Constellation,2,2
Cosmic Rebirth,"G, W","G, W",{1}{G}{W},3.0,Instant,,,
"Danitha, New Benalia's Light","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Knight,"Lifelink, Trample, Vigilance",2,2
"Sigarda, Font of Blessings","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Angel,Flying,4,4
"Chatzuk, Mighty Guitarist","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Bard,Banding,2,2
Fetching Garden,"G, W",,,0.0,Land — Forest Plains,,,
Nature's Chant,"G, W","G, W",{1}{G/W},2.0,Instant,,,
Faithful Watchdog,"G, W","G, W",{G}{W},2.0,Creature — Dog,Vigilance,0,0
Golden-Tail Trainer,"G, W","G, W",{1}{G}{W},3.0,Creature — Fox Samurai,,1,3
"Kudo, King Among Bears","G, W","G, W",{G}{W},2.0,Legendary Creature — Bear,,2,2
Strength of the Harvest // Haven of the Harvest,"G, W","G, W",{2}{G/W},3.0,Enchantment — Aura,Enchant,,
"Leinore, Autumn Sovereign","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Human Noble,Coven,0,4
"Kyler, Sigardian Emissary","G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Human Cleric,,2,2
"Sigarda, Heron's Grace","G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Angel,Flying,4,5
Talisman of Unity,"G, W",,{2},2.0,Artifact,,,
"Asmira, Holy Avenger","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Human Cleric,Flying,2,3
Radiant Essence,"G, W","G, W",{1}{G}{W},3.0,Creature — Spirit,,2,3
Vitalizing Cascade,"G, W","G, W",{X}{G}{W},2.0,Instant,,,
Wellspring,"G, W","G, W",{1}{G}{W},3.0,Enchantment — Aura,Enchant,,
Zebra Unicorn,"G, W","G, W",{2}{G}{W},4.0,Creature — Unicorn,,2,2
Buried in the Garden,"G, W","G, W",{2}{G}{W},4.0,Enchantment — Aura,Enchant,,
Crowd-Control Warden,"G, W","G, W",{3}{G}{W},5.0,Creature — Centaur Soldier,Disguise,4,4
Relive the Past,"G, W","G, W",{5}{G}{W},7.0,Sorcery,,,
Sumala Sentry,"G, W","G, W",{G}{W},2.0,Creature — Elf Archer,Reach,1,3
"Tolsimir, Midnight's Light","G, W","G, W",{2}{G}{W}{W},5.0,Legendary Creature — Elf Scout,Lifelink,3,2
"Trostani, Three Whispers","G, W","G, W",{G}{G/W}{W},3.0,Legendary Creature — Dryad,,4,4
Lush Portico,"G, W",,,0.0,Land — Forest Plains,Surveil,,
Tarkir Duneshaper // Burnished Dunestomper,"G, W",W,{W},1.0,Creature — Dog Warrior,Transform,1,2
"Polukranos Reborn // Polukranos, Engine of Ruin","G, W",G,{G}{G}{G},3.0,Legendary Creature — Hydra,"Reach, Transform",4,5
Botanical Brawler,"G, W","G, W",{G}{W},2.0,Creature — Elemental Warrior,Trample,0,0
Ghalta and Mavren,"G, W","G, W",{3}{G}{G}{W}{W},7.0,Legendary Creature — Dinosaur Vampire,Trample,12,12
Invasion of Moag // Bloomwielder Dryads,"G, W","G, W",{2}{G}{W},4.0,Battle — Siege,Transform,,
"Bess, Soul Nourisher","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Citizen,,1,1
"Satsuki, the Living Lore","G, W","G, W",{G}{W},2.0,Legendary Creature — Human Druid,,1,3
Thaumatog,"G, W","G, W",{1}{G}{W},3.0,Creature — Atog,,1,2
Sungrass Egg,"G, W",,{1},1.0,Artifact,,,
Joraga Auxiliary,"G, W","G, W",{1}{G}{W},3.0,Creature — Elf Soldier Ally,Support,2,3
"Melira, the Living Cure","G, W","G, W",{G}{W},2.0,Legendary Creature — Human Scout,,3,3
Slaughter Singer,"G, W","G, W",{G}{W},2.0,Creature — Phyrexian Cleric,Toxic,2,2
Citadel Castellan,"G, W","G, W",{1}{G}{W},3.0,Creature — Human Knight,"Renown, Vigilance",2,3
Congregation Gryff,"G, W","G, W",{1}{G}{W},3.0,Creature — Hippogriff Mount,"Flying, Lifelink, Saddle",1,4
"Miriam, Herd Whisperer","G, W","G, W",{G}{W},2.0,Legendary Creature — Human Druid,,3,2
"Selvala, Eager Trailblazer","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Elf Scout,Vigilance,4,5
Seraphic Steed,"G, W","G, W",{G}{W},2.0,Creature — Unicorn Mount,"First strike, Lifelink, Saddle",2,2
"Wylie Duke, Atiin Hero","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Ranger,Vigilance,4,2
Creosote Heath,"G, W",,,0.0,Land — Desert,,,
Indrik Umbra,"G, W","G, W",{4}{G}{W},6.0,Enchantment — Aura,"Enchant, Umbra armor",,
Krond the Dawn-Clad,"G, W","G, W",{G}{G}{G}{W}{W}{W},6.0,Legendary Creature — Archon,"Flying, Vigilance",6,6
Kharis & The Beholder,"G, W","G, W",{1}{G}{G}{W}{W},5.0,Legendary Creature — Dragon Eye Wizard,Flying,1,20
Loxodon Smiter,"G, W","G, W",{1}{G}{W},3.0,Creature — Elephant Soldier,,4,4
Almost Perfect,"G, W","G, W",{4}{G}{W},6.0,Enchantment — Aura,Enchant,,
Hedge Troll,"G, W",G,{2}{G},3.0,Creature — Troll Cleric,,2,2
Ancient Spider,"G, W","G, W",{2}{G}{W},4.0,Creature — Spider,"First strike, Reach",2,5
Steel Leaf Paladin,"G, W","G, W",{4}{G}{W},6.0,Creature — Elf Knight,First strike,4,4
"Ajani, the Greathearted","G, W","G, W",{2}{G}{W},4.0,Legendary Planeswalker — Ajani,,,
Belligerent Brontodon,"G, W","G, W",{5}{G}{W},7.0,Creature — Dinosaur,,4,6
"Tolsimir, Friend to Wolves","G, W","G, W",{2}{G}{G}{W},5.0,Legendary Creature — Elf Scout,Fight,3,3
Mercy Killing,"G, W","G, W",{2}{G/W},3.0,Instant,,,
Old Ghastbark,"G, W","G, W",{3}{G/W}{G/W},5.0,Creature — Treefolk Warrior,,3,6
Selesnya Keyrune,"G, W",,{3},3.0,Artifact,,,
Oracle of Nectars,"G, W","G, W",{2}{G/W},3.0,Creature — Elf Cleric,,2,2
Shield of the Oversoul,"G, W","G, W",{2}{G/W},3.0,Enchantment — Aura,Enchant,,
Wheel of Sun and Moon,"G, W","G, W",{G/W}{G/W},2.0,Enchantment — Aura,Enchant,,
Branchloft Pathway // Boulderloft Pathway,"G, W",,,0.0,Land,,,
"Huatli, Radiant Champion","G, W","G, W",{2}{G}{W},4.0,Legendary Planeswalker — Huatli,,,
Siegehorn Ceratops,"G, W","G, W",{G}{W},2.0,Creature — Dinosaur,Enrage,2,2
"Huatli, the Sun's Heart","G, W","G, W",{2}{G/W},3.0,Legendary Planeswalker — Huatli,,,
Bronzehide Lion,"G, W","G, W",{G}{W},2.0,Creature — Cat,,3,3
"Yasharn, Implacable Earth","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Elemental Boar,,4,4
Park Heights Pegasus,"G, W","G, W",{G}{W},2.0,Creature — Pegasus,"Flying, Trample",2,1
Seed Spark,"G, W",W,{3}{W},4.0,Instant,,,
"Yenna, Redtooth Regent","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Elf Noble,Scry,4,4
Pollen-Shield Hare // Hare Raising,"G, W",W,{1}{W},2.0,Creature — Rabbit,,2,2
Votary of the Conclave,"G, W",W,{W},1.0,Creature — Human Soldier,,1,1
Dryad's Caress,"G, W",G,{4}{G}{G},6.0,Instant,,,
Autochthon Wurm,"G, W","G, W",{10}{G}{G}{G}{W}{W},15.0,Creature — Wurm,"Convoke, Trample",9,14
Congregation at Dawn,"G, W","G, W",{G}{G}{W},3.0,Instant,,,
Guardian of Vitu-Ghazi,"G, W","G, W",{6}{G}{W},8.0,Creature — Elemental,"Convoke, Vigilance",4,7
Phytohydra,"G, W","G, W",{2}{G}{W}{W},5.0,Creature — Plant Hydra,,1,1
Seeds of Strength,"G, W","G, W",{G}{W},2.0,Instant,,,
Selesnya Sagittars,"G, W","G, W",{3}{G}{W},5.0,Creature — Elf Archer,Reach,2,5
Centaur Safeguard,"G, W","G, W",{2}{G/W},3.0,Creature — Centaur Warrior,,3,1
Crown of Convergence,"G, W",,{2},2.0,Artifact,,,
Selesnya Sentry,"G, W",W,{2}{W},3.0,Creature — Elephant Soldier,,3,2
Collective Blessing,"G, W","G, W",{3}{G}{G}{W},6.0,Enchantment,,,
Common Bond,"G, W","G, W",{1}{G}{W},3.0,Instant,,,
Coursers' Accord,"G, W","G, W",{4}{G}{W},6.0,Sorcery,Populate,,
Risen Sanctuary,"G, W","G, W",{5}{G}{W},7.0,Creature — Elemental,Vigilance,8,8
Rune-Cervin Rider,"G, W",W,{3}{W},4.0,Creature — Elf Knight,Flying,2,2
Barkshell Blessing,"G, W","G, W",{G/W},1.0,Instant,Conspire,,
Dawnglow Infusion,"G, W","G, W",{X}{G/W},1.0,Sorcery,,,
Elvish Hexhunter,"G, W","G, W",{G/W},1.0,Creature — Elf Shaman,,1,1
Fracturing Gust,"G, W","G, W",{2}{G/W}{G/W}{G/W},5.0,Instant,,,
Heartmender,"G, W","G, W",{2}{G/W}{G/W},4.0,Creature — Elemental,Persist,2,2
Medicine Runner,"G, W","G, W",{1}{G/W},2.0,Creature — Elf Cleric,,2,1
Oversoul of Dusk,"G, W","G, W",{G/W}{G/W}{G/W}{G/W}{G/W},5.0,Creature — Spirit Avatar,Protection,5,5
Raven's Run Dragoon,"G, W","G, W",{2}{G/W}{G/W},4.0,Creature — Elf Knight,,3,3
Reknit,"G, W","G, W",{1}{G/W},2.0,Instant,,,
Safehold Duo,"G, W","G, W",{3}{G/W},4.0,Creature — Elf Warrior Shaman,,2,4
Safehold Elite,"G, W","G, W",{1}{G/W},2.0,Creature — Elf Scout,Persist,2,2
Safewright Quest,"G, W","G, W",{G/W},1.0,Sorcery,,,
Seedcradle Witch,"G, W","G, W",{G/W},1.0,Creature — Elf Shaman,,1,1
Veteran Cathar,"G, W",G,{1}{G},2.0,Creature — Human Soldier,,2,2
"Othelm, Sigardian Outcast","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human,Friends forever,2,2
"Tadeas, Juniper Ascendant","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Human Monk,Reach,1,3
Applejack,"G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Pony,"Family Gathering, Family gathering, Food, Scry",4,4
Fluttershy,"G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Pegasus,"Defender, Flying",0,4
"Black Panther, Wakandan King","G, W","G, W",{G}{W},2.0,Legendary Creature — Human Noble Hero,"First strike, Mine Vibranium, Survey the Realm",2,2
Ceremonial Groundbreaker,"G, W","G, W",{1}{G}{W},3.0,Artifact — Equipment,Equip,,
Civil Servant,"G, W","G, W",{G}{W},2.0,Creature — Cat Citizen,,2,3
A-Civil Servant,"G, W","G, W",{G}{W},2.0,Creature — Cat Citizen,,2,3
Darling of the Masses,"G, W","G, W",{2}{G}{W},4.0,Creature — Elf Citizen,,2,4
Botanical Plaza,"G, W",,,0.0,Land,,,
"Siona, Captain of the Pyleas","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Soldier,,2,2
Setessan Griffin,"G, W",W,{4}{W},5.0,Creature — Griffin,Flying,3,2
Thrill of the Hunt,"G, W",G,{G},1.0,Instant,Flashback,,
Saffi Eriksdotter,"G, W","G, W",{G}{W},2.0,Legendary Creature — Human Scout,,2,2
Better Than One,"G, W","G, W",{G}{W},2.0,Sorcery,,,
Dr. Julius Jumblemorph,"G, W","G, W",{2}{G}{W},4.0,Legendary Creature,,4,4
"Lila, Hospitality Hostess","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Elf Employee,,3,3
Tusk and Whiskers,"G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Elephant Mouse Performer,,4,4
Femeref Enchantress,"G, W","G, W",{G}{W},2.0,Creature — Human Druid,,1,2
Scalebane's Elite,"G, W","G, W",{3}{G}{W},5.0,Creature — Human Soldier,Protection,4,4
A-Sigardian Paladin,"G, W","G, W",{1}{G}{W},3.0,Creature — Human Knight,,4,3
Huatli's Raptor,"G, W","G, W",{G}{W},2.0,Creature — Dinosaur,"Proliferate, Vigilance",2,3
Pledge of Unity,"G, W","G, W",{1}{G}{W},3.0,Instant,,,
The Curse of Fenric,"G, W","G, W",{2}{G}{W},4.0,Enchantment — Saga,Fight,,
Sergeant John Benton,"G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Soldier,"Haste, Share Intelligence, Trample",2,4
"Vrestin, Menoptra Leader","G, W","G, W",{X}{G}{G}{W},3.0,Legendary Creature — Alien Insect Scout,Flying,0,0
Ellivere of the Wild Court,"G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Human Knight,Role token,4,4
"Gylwain, Casting Director","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Bard,Role token,2,3
"Syr Armont, the Redeemer","G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Human Knight,Role token,4,4
Woodland Acolyte // Mend the Wilds,"G, W",W,{2}{W},3.0,Creature — Human Cleric,,2,2
Novablast Wurm,"G, W","G, W",{3}{G}{G}{W}{W},7.0,Creature — Wurm,,7,7
"Buxton, Decorated Host","G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Rabbit Noble,"Convoke, Seek",4,4
"Effie, Fast Learner","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Survivor,"Enlist, Seek, Survival",3,3
Begin Anew,"G, W","G, W",{G}{G}{W}{W},4.0,Sorcery,,,
"Emmara, Voice of the Conclave","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Elf Cleric,Convoke,2,3
Arming Gala,"G, W","G, W",{3}{G}{W},5.0,Enchantment,,,
Rope Line Attendant,"G, W","G, W",{G}{W},2.0,Creature — Cat Citizen,,2,2
First Little Pig,"G, W","G, W",{1}{G/W},2.0,Creature — Boar,,2,2
Syr Joshua and Syr Saxon,"G, W","G, W",{G}{W},2.0,Legendary Creature — Human Knight,,2,3
Murasa Rootgrazer,"G, W","G, W",{G}{W},2.0,Creature — Beast,Vigilance,2,3
