name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
"Brimaz, Blight of Oreskos","B, W","B, W",{2}{W}{B},4.0,Legendary Creature — Phyrexian Cat,"Incubate, Proliferate, Transform",3,4
Moira and Teshar,"B, W","B, W",{3}{W}{B},5.0,Legendary Creature — Phyrexian Spirit Bird,Flying,4,5
Knight of the Last Breath,"B, W","B, W",{5}{W}{B},7.0,Creature — Giant Knight,Afterlife,4,4
Orzhov Locket,"B, W",,{3},3.0,Artifact,,,
Silverquill Campus,"B, W",,,0.0,Land,Scry,,
Seraph of New Capenna // Seraph of New Phyrexia,"B, W",W,{2}{W},3.0,Creature — Angel Soldier,"Flying, Transform",2,2
Nezumi Freewheeler // Hideous Fleshwheeler,"B, W",B,{3}{B},4.0,Creature — Rat Samurai,"Menace, Mill, Transform",3,3
Drana and Linvala,"B, W","B, W",{1}{W}{W}{B},4.0,Legendary Creature — Vampire Angel,"Flying, Vigilance",3,4
Invasion of New Capenna // Holy Frazzle-Cannon,"B, W","B, W",{W}{B},2.0,Battle — Siege,Transform,,
Invasion of Tolvada // The Broken Sky,"B, W","B, W",{3}{W}{B},5.0,Battle — Siege,Transform,,
Sculpted Perfection,"B, W","B, W",{2}{W}{B},4.0,Enchantment,"Incubate, Transform",,
"Greasefang, Okiba Boss","B, W","B, W",{1}{W}{B},3.0,Legendary Creature — Rat Pilot,,4,3
"Naomi, Pillar of Order","B, W","B, W",{3}{W}{B},5.0,Legendary Creature — Human Advisor,,4,4
Cliffhaven Vampire,"B, W","B, W",{2}{W}{B},4.0,Creature — Vampire Warrior Ally,Flying,2,4
"Kaya, Intangible Slayer","B, W","B, W",{3}{W}{W}{B}{B},7.0,Legendary Planeswalker — Kaya,"Hexproof, Scry",,
"Ria Ivor, Bane of Bladehold","B, W","B, W",{2}{W}{B},4.0,Legendary Creature — Phyrexian Knight,Battle Cry,3,4
Vivisection Evangelist,"B, W","B, W",{3}{W}{B},5.0,Creature — Phyrexian Cleric,"Corrupted, Vigilance",4,4
Blood-Cursed Knight,"B, W","B, W",{1}{W}{B},3.0,Creature — Vampire Knight,,3,2
Desolate Mire,"B, W",,,0.0,Land,,,
Baron Bertram Graywater,"B, W","B, W",{2}{W}{B},4.0,Legendary Creature — Vampire Noble,,3,4
"Kambal, Profiteering Mayor","B, W","B, W",{1}{W}{B},3.0,Legendary Creature — Human Advisor,,2,4
Ruthless Lawbringer,"B, W","B, W",{1}{W}{B},3.0,Creature — Vampire Assassin,,3,2
Forlorn Flats,"B, W",,,0.0,Land — Desert,,,
Humiliate,"B, W","B, W",{W}{B},2.0,Sorcery,,,
Vanishing Verse,"B, W","B, W",{W}{B},2.0,Instant,,,
Imperious Oligarch,"B, W","B, W",{W}{B},2.0,Creature — Human Cleric,"Afterlife, Vigilance",2,1
Colonel Autumn,"B, W","B, W",{1}{W}{B},3.0,Legendary Creature — Human Soldier,"Exploit, Lifelink",2,3
Elder Arthur Maxson,"B, W","B, W",{1}{W}{B},3.0,Legendary Creature — Human Knight,Blind Betrayal,4,2
"MacCready, Lamplight Mayor","B, W","B, W",{W}{B},2.0,Legendary Creature — Human Advisor,,1,3
Vault 11: Voter's Dilemma,"B, W","B, W",{2}{W}{B},4.0,Enchantment — Saga,,,
White Glove Gourmand,"B, W","B, W",{2}{W}{B},4.0,Creature — Human Noble,Food,2,2
Edgewalker,"B, W","B, W",{1}{W}{B},3.0,Creature — Human Cleric,,2,2
"Shaile, Dean of Radiance // Embrose, Dean of Shadow","B, W",W,{1}{W},2.0,Legendary Creature — Bird Cleric,"Flying, Vigilance",1,1
Fracture,"B, W","B, W",{W}{B},2.0,Instant,,,
Brightclimb Pathway // Grimclimb Pathway,"B, W",,,0.0,Land,,,
Profane Procession // Tomb of the Dusk Rose,"B, W","B, W",{1}{W}{B},3.0,Legendary Enchantment,Transform,,
"Kaya, Bane of the Dead","B, W","B, W",{3}{W/B}{W/B}{W/B},6.0,Legendary Planeswalker — Kaya,,,
"Sorin, Vengeful Bloodlord","B, W","B, W",{2}{W}{B},4.0,Legendary Planeswalker — Sorin,,,
"Kunoros, Hound of Athreos","B, W","B, W",{1}{W}{B},3.0,Legendary Creature — Dog,"Lifelink, Menace, Vigilance",3,3
"Orah, Skyclave Hierophant","B, W","B, W",{2}{W}{B},4.0,Legendary Creature — Kor Cleric,Lifelink,3,3
Silverquill Silencer,"B, W","B, W",{W}{B},2.0,Creature — Human Cleric,,3,2
Silverquill Command,"B, W","B, W",{2}{W}{B},4.0,Sorcery,,,
Dramatic Finale,"B, W","B, W",{W/B}{W/B}{W/B}{W/B},4.0,Enchantment,,,
Selfless Glyphweaver // Deadly Vanity,"B, W",W,{2}{W},3.0,Creature — Human Cleric,,2,3
Blot Out the Sky,"B, W","B, W",{X}{W}{B},2.0,Sorcery,,,
Shadrix Silverquill,"B, W","B, W",{3}{W}{B},5.0,Legendary Creature — Elder Dragon,"Double strike, Flying",2,5
Ethereal Absolution,"B, W","B, W",{4}{W}{B},6.0,Enchantment,,,
"Sorin, Grim Nemesis","B, W","B, W",{4}{W}{B},6.0,Legendary Planeswalker — Sorin,,,
Ass Whuppin',"B, W","B, W",{1}{W}{B},3.0,Sorcery,,,
Oath of Kaya,"B, W","B, W",{1}{W}{B},3.0,Legendary Enchantment,,,
Eriette of the Charmed Apple,"B, W","B, W",{1}{W}{B},3.0,Legendary Creature — Human Warlock,,2,4
Devouring Sugarmaw // Have for Dinner,"B, W",B,{2}{B}{B},4.0,Creature — Horror,"Menace, Trample",6,6
Restless Fortress,"B, W",,,0.0,Land,,,
Basilica Bell-Haunt,"B, W","B, W",{W}{W}{B}{B},4.0,Creature — Spirit,,3,4
Final Payment,"B, W","B, W",{W}{B},2.0,Instant,,,
Grasping Thrull,"B, W","B, W",{3}{W}{B},5.0,Creature — Thrull,Flying,3,3
Pitiless Pontiff,"B, W","B, W",{W}{B},2.0,Creature — Vampire Cleric,,2,2
Syndicate Guildmage,"B, W","B, W",{W}{B},2.0,Creature — Human Cleric,,2,2
Consecrate // Consume,"B, W","W, B",{1}{W/B},6.0,Instant,,,
Revival // Revenge,"B, W","W, B",{W/B}{W/B},8.0,Sorcery,,,
"Wernog, Rider's Chaplain","B, W","B, W",{W}{B},2.0,Legendary Creature — Human,"Friends forever, Investigate",1,2
Pious Evangel // Wayward Disciple,"B, W",W,{2}{W},3.0,Creature — Human Cleric,Transform,2,2
Behind the Scenes,"B, W",B,{2}{B},3.0,Enchantment,,,
Closing Statement,"B, W","B, W",{3}{W}{B},5.0,Instant,,,
Exhilarating Elocution,"B, W","B, W",{2}{W}{B},4.0,Sorcery,,,
Inkling Summoning,"B, W","B, W",{1}{W/B}{W/B},3.0,Sorcery — Lesson,,,
"Killian, Ink Duelist","B, W","B, W",{W}{B},2.0,Legendary Creature — Human Warlock,"Lifelink, Menace",2,2
Owlin Shieldmage,"B, W","B, W",{3}{W}{B},5.0,Creature — Bird Warlock,"Flying, Ward",3,3
Rise of Extus,"B, W","B, W",{4}{W/B}{W/B},6.0,Sorcery,Learn,,
Shadewing Laureate,"B, W","B, W",{W}{W/B}{B},3.0,Creature — Human Warlock,Flying,2,2
Silverquill Apprentice,"B, W","B, W",{W}{B},2.0,Creature — Human Warlock,Magecraft,2,2
Silverquill Pledgemage,"B, W","B, W",{1}{W/B}{W/B},3.0,Creature — Vampire Cleric,Magecraft,3,1
Spiteful Squad,"B, W","B, W",{2}{W}{B},4.0,Creature — Human Warlock,Deathtouch,0,0
Rise to Glory,"B, W","B, W",{3}{W}{B},5.0,Sorcery,,,
Scholar of Athreos,"B, W",W,{2}{W},3.0,Creature — Human Cleric,,1,4
Sentry of the Underworld,"B, W","B, W",{3}{W}{B},5.0,Creature — Griffin Skeleton,"Flying, Vigilance",3,3
Triad of Fates,"B, W","B, W",{2}{W}{B},4.0,Legendary Creature — Human Wizard,,3,3
"Selenia, Dark Angel","B, W","B, W",{3}{W}{B},5.0,Legendary Creature — Phyrexian Angel,Flying,3,3
Salt Flats,"B, W",,,0.0,Land,,,
Possessed Nomad,"B, W",W,{2}{W}{W},4.0,Creature — Human Nomad Horror,"Threshold, Vigilance",3,3
"Syr Cadian, Knight Owl","B, W",W,{3}{W}{W},5.0,Legendary Creature — Bird Knight,,4,4
"""Brims"" Barone, Midway Mobster","B, W","B, W",{3}{W}{B},5.0,Legendary Creature — Human Rogue,,5,4
Grand Marshal Macie,"B, W","B, W",{1}{W}{B},3.0,Legendary Creature — Human Performer,,2,2
Righteous War,"B, W","B, W",{1}{W}{B},3.0,Enchantment,,,
"Neva, Stalked by Nightmares","B, W","B, W",{2}{W}{B},4.0,Legendary Creature — Human Noble,"Menace, Scry",2,2
Shrouded Shepherd // Cleave Shadows,"B, W",W,{1}{W},2.0,Creature — Spirit Warrior,,2,2
Darkstar Banisher,"B, W","B, W",{1}{W}{B},3.0,Creature — Bat Cleric,"Flying, Seek",2,2
"Raddic, Tal Zealot","B, W","B, W",{2}{W}{B},4.0,Legendary Creature — Human Knight,"Hexproof, Hexproof from",4,4
"Arvad, Weatherlight Smuggler","B, W","B, W",{W}{B},2.0,Legendary Creature — Vampire Knight,"Deathtouch, Lifelink",1,1
Juggernaut Peddler,"B, W","B, W",{W}{B},2.0,Creature — Human Artificer,"Conjure, Vigilance",2,2
Golden Sidekick,"B, W","B, W",{W}{B},2.0,Enchantment Creature — Bat Glimmer,"Flying, Lifelink",2,2
Mischievous Lookout,"B, W","B, W",{W}{B},2.0,Enchantment Creature — Rat Glimmer,,2,1
High Marshal Arguel,"B, W","B, W",{1}{W}{B},3.0,Legendary Creature — Vampire Knight,"Conjure, Transform",3,1
"Veko, Death's Doorkeeper","B, W","B, W",{W}{B},2.0,Legendary Creature — Spirit Cleric,Extort,1,3
"Arek, False Goldwarden","B, W","B, W",{W}{B},2.0,Legendary Creature — Human Cleric,Intensity,2,2
Seething Skitter-Priest,"B, W","B, W",{2}{W}{B},4.0,Creature — Phyrexian Cleric,Toxic,3,3
Pearl Collector,"B, W",B,{2}{B},3.0,Creature — Human Warlock,"Conjure, Deathtouch, Lifelink",3,3
Teysa of the Ghost Council,"B, W","B, W",{2}{W}{B},4.0,Legendary Creature — Spirit Advisor,Intensity,0,5
"Vona de Iedo, the Antifex","B, W","B, W",{2}{W}{B}{B},5.0,Legendary Creature — Vampire Cleric Knight,"Conjure, Menace",4,2
Porcine Portent // Lend a Ham,"B, W",W,{3}{W},4.0,Enchantment,Conjure,,
Second Little Pig,"B, W","B, W",{1}{W/B},2.0,Creature — Boar,,2,3
Cleric of Life's Bond,"B, W","B, W",{W}{B},2.0,Creature — Vampire Cleric,,2,2
