name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Sword Coast Sailor,U,U,{1}{U},2.0,Legendary Enchantment — Background,,,
Sword Coast Serpent // Capsizing Wave,U,U,{5}{U}{U},7.0,Creature — Serpent Dragon,,6,6
Tomb of Horrors Adventurer,U,U,{5}{U},6.0,Creature — Elf Monk,,4,4
Tymora's Invoker,U,U,{1}{U},2.0,Creature — Orc Rogue,Sleight of Hand,1,3
"Vhal, Candlekeep Researcher",U,U,{3}{U},4.0,Legendary Creature — Human Wizard,"Choose a background, Vigilance",2,3
"Volo, Itinerant Scholar",U,U,{2}{U},3.0,Legendary Creature — Human Wizard,Choose a background,2,3
Winter Eladrin,U,U,{2}{U},3.0,Creature — Faerie Elf Wizard,Gust of Wind,2,2
Wizards of Thay,U,U,{3}{U},4.0,Creature — Human Wizard,Myriad,3,3
Young Blue Dragon // Sand Augury,U,U,{4}{U},5.0,Creature — Dragon,Flying,3,3
Sea Gate,U,,,0.0,Land — Gate,,,
Aboleth Spawn,U,U,{2}{U},3.0,Creature — Fish Horror,"Flash, Probing Telepathy, Ward",2,3
Astral Dragon,U,U,{6}{U}{U},8.0,Creature — Dragon,"Flying, Project Image",4,4
Clan Crafter,U,U,{1}{U},2.0,Legendary Enchantment — Background,,,
Endless Evil,U,U,{2}{U},3.0,Enchantment — Aura,Enchant,,
Grell Philosopher,U,U,{2}{U},3.0,Creature — Horror Wizard,Aberrant Tinkering,1,4
Mocking Doppelganger,U,U,{3}{U},4.0,Creature — Shapeshifter,"Flash, Goad",0,0
Psionic Ritual,U,U,{4}{U}{U},6.0,Sorcery,Replicate,,
"Zellix, Sanity Flayer",U,U,{2}{U},3.0,Legendary Creature — Horror,"Choose a background, Hive Mind, Mill",2,3
Artificer Class,U,U,{1}{U},2.0,Enchantment — Class,,,
Angler Turtle,U,U,{5}{U}{U},7.0,Creature — Turtle,Hexproof,5,7
Dissipation Field,U,U,{2}{U}{U},4.0,Enchantment,,,
Forgotten Creation,U,U,{3}{U},4.0,Creature — Zombie Horror,Skulk,3,3
Fractured Sanity,U,U,{U}{U}{U},3.0,Sorcery,"Cycling, Mill",,
Hullbreaker Horror,U,U,{5}{U}{U},7.0,Creature — Kraken Horror,Flash,7,8
Leyline of Anticipation,U,U,{2}{U}{U},4.0,Enchantment,,,
Midnight Clock,U,U,{2}{U},3.0,Artifact,,,
Overcharged Amalgam,U,U,{2}{U}{U},4.0,Creature — Zombie Horror,"Exploit, Flash, Flying",3,3
Pursued Whale,U,U,{5}{U}{U},7.0,Creature — Whale,,8,8
Reflections of Littjara,U,U,{4}{U},5.0,Enchantment,,,
Sludge Monster,U,U,{3}{U}{U},5.0,Creature — Horror,,5,5
Wharf Infiltrator,U,U,{1}{U},2.0,Creature — Human Horror,Skulk,1,1
Castle Vantress,U,,,0.0,Land,Scry,,
Senator Peacock,U,U,{3}{U}{U},5.0,Legendary Creature — Human Advisor,,3,4
Candlestick,U,U,{U},1.0,Artifact — Clue Equipment,"Equip, Surveil",,
Code of Constraint,U,U,{2}{U},3.0,Instant,Addendum,,
Consider,U,U,{U},1.0,Instant,Surveil,,
Erratic Visionary,U,U,{1}{U},2.0,Creature — Human Wizard,,1,3
Helium Squirter,U,U,{4}{U},5.0,Creature — Beast Mutant,Graft,0,0
Jeering Homunculus,U,U,{1}{U},2.0,Creature — Homunculus,Goad,0,4
Leapfrog,U,U,{2}{U},3.0,Creature — Frog,,3,1
Owl Familiar,U,U,{1}{U},2.0,Creature — Bird,Flying,1,1
Passwall Adept,U,U,{1}{U},2.0,Creature — Human Wizard,,1,3
Rescuer Sphinx,U,U,{2}{U}{U},4.0,Creature — Sphinx,Flying,3,2
Roaming Ghostlight,U,U,{3}{U}{U},5.0,Creature — Spirit,Flying,3,2
Sage's Row Savant,U,U,{1}{U},2.0,Creature — Vedalken Wizard,Scry,2,1
Skitter Eel,U,U,{3}{U},4.0,Creature — Fish Crab,Adapt,3,3
Slip Out the Back,U,U,{U},1.0,Instant,,,
Snow Day,U,U,{4}{U}{U},6.0,Instant,,,
Stunt Double,U,U,{3}{U},4.0,Creature — Shapeshifter,Flash,0,0
Thunder Drake,U,U,{3}{U},4.0,Creature — Elemental Drake,Flying,2,3
Watcher in the Mist,U,U,{3}{U}{U},5.0,Creature — Spirit,"Flying, Surveil",3,4
Rhystic Study,U,U,{2}{U},3.0,Enchantment,,,
Riddlekeeper,U,U,{2}{U},3.0,Creature — Homunculus,Mill,1,4
Slipstream Eel,U,U,{5}{U}{U},7.0,Creature — Fish Beast,Cycling,6,6
Spell Crumple,U,U,{1}{U}{U},3.0,Instant,,,
Animate Spell,U,U,{U},1.0,Enchantment — Aura,"Convert, Enchant, Flash",,
Biting Remark,U,U,{3}{U},4.0,Creature — Elemental,Flying,3,3
Command the Chaff,U,U,{4}{U}{U},6.0,Instant,,,
Control Win Condition,U,U,{4}{U}{U},6.0,Creature — Whale,Shroud,*,*
Do-Over,U,U,{1}{U},2.0,Instant,,,
Enchantmentize,U,U,{3}{U},4.0,Enchantment — Aura,Enchant,,
Form of the Mulldrifter,U,U,{4}{U},5.0,Tribal Enchantment — Elemental,,,
Innocuous Insect,U,U,{1}{U}{U},3.0,Creature — Eldrazi Insect,"Buyback, Flash, Flying",2,1
"Khod, Etlan Shiis Envoy",U,U,{2}{U},3.0,Legendary Creature — Homarid Warrior,,2,3
Learned Learner,U,U,{U},1.0,Creature — Cephalid Wizard,,0,3
Loopy Lobster,U,U,{2}{U},3.0,Creature — Lobster,,?,?
Memory Bank,U,U,{1}{U},2.0,Sorcery,,,
Recycla-bird,U,U,{U},1.0,Creature — Bird,Flying,1,1
Squidnapper,U,U,{3}{U}{U},5.0,Creature — Squid Pirate,,3,4
The Grand Tour,U,U,{1}{U},2.0,Instant,,,
Time Sidewalk,U,U,{4}{U}{U}{U}{U},8.0,Sorcery,,,
Truth or Dare,U,U,{1}{U}{U},3.0,Sorcery,Mill,,
Visitor from Planet Q,U,U,{1}{U},2.0,Instant Creature — Alien,,0,4
Jasconian Isle,U,,,0.0,Land Creature — Island Fish,,3,4
Flusterstorm,U,U,{U},1.0,Instant,Storm,,
Gomazoa,U,U,{2}{U},3.0,Creature — Jellyfish,"Defender, Flying",0,3
Murmurs from Beyond,U,U,{2}{U},3.0,Instant — Arcane,,,
Perilous Research,U,U,{1}{U},2.0,Instant,,,
Repulse,U,U,{2}{U},3.0,Instant,,,
Scattering Stroke,U,U,{2}{U}{U},4.0,Instant,Clash,,
Trade Secrets,U,U,{1}{U}{U},3.0,Sorcery,,,
Trench Gorger,U,U,{6}{U}{U},8.0,Creature — Leviathan,Trample,6,6
Vedalken Plotter,U,U,{2}{U},3.0,Creature — Vedalken Wizard,,1,1
Whirlpool Whelm,U,U,{1}{U},2.0,Instant,Clash,,
"Brinelin, the Moon Kraken",U,U,{6}{U}{U},8.0,Legendary Creature — Kraken,Partner,6,8
Capture of Jingzhou,U,U,{3}{U}{U},5.0,Sorcery,,,
Commandeer,U,U,{5}{U}{U},7.0,Instant,,,
Coveted Peacock,U,U,{3}{U}{U},5.0,Creature — Bird,"Flying, Goad",3,4
Day's Undoing,U,U,{2}{U},3.0,Sorcery,,,
Fall from Favor,U,U,{2}{U},3.0,Enchantment — Aura,Enchant,,
Ghost of Ramirez DePietro,U,U,{2}{U},3.0,Legendary Creature — Spirit Pirate,Partner,2,3
Goliath Sphinx,U,U,{5}{U}{U},7.0,Creature — Sphinx,Flying,8,7
Inga Rune-Eyes,U,U,{3}{U},4.0,Legendary Creature — Human Wizard,Scry,3,3
"Kaho, Minamo Historian",U,U,{2}{U}{U},4.0,Legendary Creature — Human Wizard,,2,2
Looter il-Kor,U,U,{1}{U},2.0,Creature — Kor Rogue,Shadow,1,1
Personal Tutor,U,U,{U},1.0,Sorcery,,,
Renowned Weaponsmith,U,U,{1}{U},2.0,Creature — Human Artificer,,1,3
Resculpt,U,U,{1}{U},2.0,Instant,,,
Rise from the Tides,U,U,{5}{U},6.0,Sorcery,,,
Shipwreck Dowser,U,U,{3}{U}{U},5.0,Creature — Merfolk Wizard,Prowess,3,3
"Sun Quan, Lord of Wu",U,U,{4}{U}{U},6.0,Legendary Creature — Human Soldier,,4,4
"Thryx, the Sudden Storm",U,U,{3}{U}{U},5.0,Legendary Creature — Elemental Giant,"Flash, Flying",4,5
Torrential Gearhulk,U,U,{4}{U}{U},6.0,Artifact Creature — Construct,Flash,5,6
"Urza, Lord High Artificer",U,U,{2}{U}{U},4.0,Legendary Creature — Human Artificer,,1,4
Windcaller Aven,U,U,{4}{U}{U},6.0,Creature — Bird Wizard,"Cycling, Flying",4,3
Windrider Wizard,U,U,{2}{U},3.0,Creature — Human Wizard,Flying,2,2
Witching Well,U,U,{U},1.0,Artifact,Scry,,
"Zahid, Djinn of the Lamp",U,U,{4}{U}{U},6.0,Legendary Creature — Djinn,Flying,5,6
Sparkshaper Visionary,U,U,{2}{U},3.0,Creature — Human Wizard,Scry,0,5
Taunting Sliver,U,U,{3}{U},4.0,Creature — Sliver,Goad,3,3
Titan of Littjara,U,U,{4}{U}{U},6.0,Creature — Illusion,,6,6
"Vronos, Masked Inquisitor",U,U,{3}{U}{U},5.0,Legendary Planeswalker — Vronos,,,
Diffusion Sliver,U,U,{1}{U},2.0,Creature — Sliver,,1,1
Distant Melody,U,U,{3}{U},4.0,Sorcery,,,
Flux Channeler,U,U,{2}{U},3.0,Creature — Human Wizard,Proliferate,2,2
Galerider Sliver,U,U,{U},1.0,Creature — Sliver,,1,1
Jace Beleren,U,U,{1}{U}{U},3.0,Legendary Planeswalker — Jace,Mill,,
"Jace, Mirror Mage",U,U,{1}{U}{U},3.0,Legendary Planeswalker — Jace,"Kicker, Scry",,
Oath of Jace,U,U,{2}{U},3.0,Legendary Enchantment,Scry,,
Shifting Sliver,U,U,{3}{U},4.0,Creature — Sliver,,2,2
Spark Double,U,U,{3}{U},4.0,Creature — Illusion,,0,0
Synapse Sliver,U,U,{4}{U},5.0,Creature — Sliver,,3,3
Winged Sliver,U,U,{1}{U},2.0,Creature — Sliver,,1,1
Amphin Mutineer,U,U,{3}{U},4.0,Creature — Salamander Pirate,Encore,3,3
Aqueous Form,U,U,{U},1.0,Enchantment — Aura,"Enchant, Scry",,
Aven Surveyor,U,U,{3}{U}{U},5.0,Creature — Bird Scout,Flying,2,2
Azure Fleet Admiral,U,U,{3}{U},4.0,Creature — Human Pirate,,3,3
Flood of Recollection,U,U,{U}{U},2.0,Sorcery,,,
Court of Cunning,U,U,{1}{U}{U},3.0,Enchantment,Mill,,
Daring Saboteur,U,U,{1}{U},2.0,Creature — Human Pirate,,2,1
"Eligeth, Crossroads Augur",U,U,{4}{U}{U},6.0,Legendary Creature — Sphinx,"Flying, Partner",5,6
"Esior, Wardwing Familiar",U,U,{1}{U},2.0,Legendary Creature — Bird,"Flying, Partner",1,3
Forceful Denial,U,U,{3}{U}{U},5.0,Instant,Cascade,,
"Glacian, Powerstone Engineer",U,U,{5}{U},6.0,Legendary Creature — Human Artificer,Partner,3,6
Horizon Scholar,U,U,{5}{U},6.0,Creature — Sphinx,"Flying, Scry",4,4
Hullbreacher,U,U,{2}{U},3.0,Creature — Merfolk Pirate,"Flash, Treasure",3,2
Interpret the Signs,U,U,{5}{U},6.0,Sorcery,Scry,,
Kitesail Skirmisher,U,U,{3}{U},4.0,Creature — Human Pirate,"Encore, Flying",3,1
Laboratory Drudge,U,U,{3}{U},4.0,Creature — Zombie Horror,,3,4
"Malcolm, Keen-Eyed Navigator",U,U,{2}{U},3.0,Legendary Creature — Siren Pirate,"Flying, Partner, Treasure",2,2
Merchant Raiders,U,U,{3}{U},4.0,Creature — Human Pirate,,2,4
Mnemonic Deluge,U,U,{6}{U}{U}{U},9.0,Sorcery,,,
Prosperous Pirates,U,U,{4}{U},5.0,Creature — Human Pirate,Treasure,3,4
Prying Eyes,U,U,{4}{U}{U},6.0,Instant,,,
Sailor of Means,U,U,{2}{U},3.0,Creature — Human Pirate,Treasure,1,4
Sakashima of a Thousand Faces,U,U,{3}{U},4.0,Legendary Creature — Human Rogue,Partner,3,1
Sakashima's Protege,U,U,{4}{U}{U},6.0,Creature — Shapeshifter,"Cascade, Flash",3,1
Sakashima's Will,U,U,{3}{U},4.0,Sorcery,,,
Scholar of Stars,U,U,{3}{U},4.0,Creature — Human Artificer,,3,2
Scholar of the Ages,U,U,{5}{U}{U},7.0,Creature — Human Wizard,,3,3
Scrapdiver Serpent,U,U,{5}{U}{U},7.0,Creature — Serpent,,5,5
"Siani, Eye of the Storm",U,U,{3}{U},4.0,Legendary Creature — Djinn Monk,"Flying, Partner, Scry",3,2
Siren Stormtamer,U,U,{U},1.0,Creature — Siren Pirate Wizard,Flying,1,1
Skaab Goliath,U,U,{5}{U},6.0,Creature — Zombie Giant,Trample,6,9
Skilled Animator,U,U,{2}{U},3.0,Creature — Human Artificer,,1,3
Sphinx of the Second Sun,U,U,{6}{U}{U},8.0,Creature — Sphinx,Flying,6,6
Spontaneous Mutation,U,U,{U},1.0,Enchantment — Aura,"Enchant, Flash",,
Trove Tracker,U,U,{2}{U},3.0,Creature — Human Pirate,Encore,2,2
Wrong Turn,U,U,{2}{U},3.0,Instant,,,
Trench Behemoth,U,U,{5}{U}{U},7.0,Creature — Kraken,Landfall,7,7
Elder Deep-Fiend,U,,{8},8.0,Creature — Eldrazi Octopus,"Emerge, Flash",5,6
Ior Ruin Expedition,U,U,{1}{U},2.0,Enchantment,Landfall,,
"Nezahal, Primal Tide",U,U,{5}{U}{U},7.0,Legendary Creature — Elder Dinosaur,,7,7
Scourge of Fleets,U,U,{5}{U}{U},7.0,Creature — Kraken,,6,6
Shipbreaker Kraken,U,U,{4}{U}{U},6.0,Creature — Kraken,Monstrosity,6,6
"Slinn Voda, the Rising Deep",U,U,{6}{U}{U},8.0,Legendary Creature — Leviathan,Kicker,8,8
Stormtide Leviathan,U,U,{5}{U}{U}{U},8.0,Creature — Leviathan,"Islandwalk, Landwalk",8,8
Hired Heist,U,,,0.0,Conspiracy,Hidden agenda,,
Arcane Savant,U,U,{3}{U}{U},5.0,Creature — Human Wizard,,3,3
Canal Courier,U,U,{5}{U},6.0,Creature — Human Rogue,,3,5
Expropriate,U,U,{7}{U}{U},9.0,Sorcery,Council's dilemma,,
Illusion of Choice,U,U,{U},1.0,Instant,,,
Illusionary Informant,U,U,{1}{U},2.0,Creature — Bird Illusion,Flying,1,3
Keeper of Keys,U,U,{3}{U}{U},5.0,Creature — Human Rogue Mutant,,4,4
Messenger Jays,U,U,{4}{U},5.0,Creature — Bird,"Council's dilemma, Flying",2,1
Skittering Crustacean,U,U,{2}{U},3.0,Creature — Crab,Monstrosity,2,3
Spire Phantasm,U,U,{2}{U}{U},4.0,Creature — Gargoyle Illusion,Flying,3,2
Bonds of Quicksilver,U,U,{3}{U},4.0,Enchantment — Aura,"Enchant, Flash",,
Caller of Gales,U,U,{U},1.0,Creature — Merfolk Wizard,,1,1
Cloaked Siren,U,U,{3}{U},4.0,Creature — Siren,"Flash, Flying",3,2
Followed Footsteps,U,U,{3}{U}{U},5.0,Enchantment — Aura,Enchant,,
Kami of the Crescent Moon,U,U,{U}{U},2.0,Legendary Creature — Spirit,,1,3
Merfolk Skyscout,U,U,{2}{U}{U},4.0,Creature — Merfolk Scout,Flying,2,3
Show and Tell,U,U,{2}{U},3.0,Sorcery,,,
Vaporkin,U,U,{1}{U},2.0,Creature — Elemental,Flying,2,1
Vertigo Spawn,U,U,{1}{U},2.0,Creature — Illusion,Defender,0,3
Marchesa's Emissary,U,U,{3}{U},4.0,Creature — Human Rogue,"Dethrone, Hexproof",2,2
Marchesa's Infiltrator,U,U,{2}{U},3.0,Creature — Human Rogue,Dethrone,1,1
Plea for Power,U,U,{3}{U},4.0,Sorcery,Will of the council,,
Split Decision,U,U,{1}{U},2.0,Instant,Will of the council,,
Aether Tradewinds,U,U,{2}{U},3.0,Instant,,,
Air Servant,U,U,{4}{U},5.0,Creature — Elemental,Flying,4,3
Crookclaw Transmuter,U,U,{3}{U},4.0,Creature — Bird Wizard,"Flash, Flying",3,1
Enclave Elite,U,U,{2}{U},3.0,Creature — Merfolk Soldier,"Islandwalk, Landwalk, Multikicker",2,2
Grixis Illusionist,U,U,{U},1.0,Creature — Human Wizard,,1,1
Minamo Scrollkeeper,U,U,{1}{U},2.0,Creature — Human Wizard,Defender,2,3
Misdirection,U,U,{3}{U}{U},5.0,Instant,,,
Plated Seastrider,U,U,{U}{U},2.0,Creature — Beast,,1,4
Screaming Seahawk,U,U,{4}{U},5.0,Creature — Bird,Flying,2,2
Stasis Cell,U,U,{4}{U},5.0,Enchantment — Aura,Enchant,,
Stifle,U,U,{U},1.0,Instant,,,
Traveler's Cloak,U,U,{2}{U},3.0,Enchantment — Aura,Enchant,,
Turn the Tide,U,U,{1}{U},2.0,Instant,,,
Brackwater Elemental,U,U,{2}{U},3.0,Creature — Elemental,Unearth,4,4
Constricting Tendrils,U,U,{U},1.0,Instant,Cycling,,
Controlled Instincts,U,U,{U},1.0,Enchantment — Aura,Enchant,,
Cumber Stone,U,U,{3}{U},4.0,Artifact,,,
Frontline Sage,U,U,{2}{U},3.0,Creature — Human Wizard,Exalted,0,1
Scepter of Insight,U,U,{1}{U}{U},3.0,Artifact,,,
Telemin Performance,U,U,{3}{U}{U},5.0,Sorcery,,,
View from Above,U,U,{1}{U},2.0,Instant,,,
Worldly Counsel,U,U,{1}{U},2.0,Instant,Domain,,
Adarkar Windform,U,U,{4}{U},5.0,Snow Creature — Illusion,Flying,3,3
Balduvian Frostwaker,U,U,{2}{U},3.0,Creature — Human Wizard,,1,1
Controvert,U,U,{2}{U}{U},4.0,Instant,Recover,,
Counterbalance,U,U,{U}{U},2.0,Enchantment,,,
Drelnoch,U,U,{4}{U},5.0,Creature — Yeti Mutant,,3,3
Frost Raptor,U,U,{2}{U},3.0,Snow Creature — Bird,Flying,2,2
Frozen Solid,U,U,{1}{U}{U},3.0,Enchantment — Aura,Enchant,,
"Heidar, Rimewind Master",U,U,{4}{U},5.0,Legendary Creature — Human Wizard,,3,3
Jokulmorder,U,U,{4}{U}{U}{U},7.0,Creature — Leviathan,Trample,12,12
Krovikan Mist,U,U,{1}{U},2.0,Creature — Illusion,Flying,*,*
Martyr of Frost,U,U,{U},1.0,Creature — Human Wizard,,1,1
Rimefeather Owl,U,U,{5}{U}{U},7.0,Snow Creature — Bird,Flying,*,*
Rimewind Cryomancer,U,U,{3}{U},4.0,Creature — Human Wizard,,2,3
Rimewind Taskmage,U,U,{1}{U},2.0,Creature — Human Wizard,,1,2
Ronom Serpent,U,U,{5}{U},6.0,Snow Creature — Serpent,,5,6
Rune Snag,U,U,{1}{U},2.0,Instant,,,
Surging Aether,U,U,{3}{U},4.0,Instant,Ripple,,
Survivor of the Unseen,U,U,{2}{U},3.0,Creature — Human Wizard,Cumulative upkeep,2,1
Thermal Flux,U,U,{U},1.0,Instant,,,
Vexing Sphinx,U,U,{1}{U}{U},3.0,Creature — Sphinx,"Cumulative upkeep, Flying",4,4
Snow-Covered Island,U,,,0.0,Basic Snow Land — Island,,,
Essence Flare,U,U,{U},1.0,Enchantment — Aura,Enchant,,
Iceberg,U,U,{X}{U}{U},2.0,Enchantment,,,
Mistfolk,U,U,{U}{U},2.0,Creature — Illusion,,1,2
Snow Devil,U,U,{1}{U},2.0,Enchantment — Aura,Enchant,,
Zuran Spellcaster,U,U,{2}{U},3.0,Creature — Human Wizard,,1,1
Irrefutable Evidence,U,U,{1}{U},2.0,Instant,,,
Memnarchitect,U,U,{1}{U},2.0,Creature — Vedalken Artificer,,1,4
Disguise Agent,U,U,{1}{U},2.0,Creature — Vedalken Detective,,1,3
Phyrexian Adapter,U,U,{1}{U},2.0,Creature — Phyrexian Wizard,"Flying, Transform",1,3
Really Charming Prince,U,U,{1}{U},2.0,Creature — Faerie Noble,Flying,2,1
Ensoul Ring,U,U,{1}{U},2.0,Enchantment — Aura,Enchant,,
Ring Out,U,U,{1}{U},2.0,Instant,,,
Drake with Set's Mechanic,U,U,{2}{U},3.0,Creature — Drake,Flying,2,2
"Barce, Friend Finder",U,U,{2}{U},3.0,Legendary Creature — Human Wizard,,2,3
Dockbreacher,U,U,{2}{U},3.0,Creature — Merfolk Pirate,"Flash, Treasure",2,3
Wrath of Oko,U,U,{2}{U}{U},4.0,Sorcery,,,
Second Stage of Magic Design,U,U,{2}{U},0.0,Enchantment,,,
Tricky Mage,U,U,{2}{U},3.0,Creature — Human Wizard,,2,2
Ulgrotha Charm,U,U,{2}{U},3.0,Instant,,,
Xerex Squire,U,U,{2}{U},3.0,Creature — Human Knight,,1,1
Unclaimed Bird,U,U,{3}{U},4.0,Creature — Bird,"Flying, Proliferate",3,4
Educated Detective,U,U,{3}{U},4.0,Creature — Weird Detective,Surveil,2,4
Shadowmoor Draw Spell,U,U,{3}{U},4.0,Instant,,,
Wistful Puppeteer,U,U,{3}{U},4.0,Creature — Human Artificer,,2,2
The Clever Magician,U,U,{4}{U},5.0,Legendary Creature — Human Wizard,"Rule Zero, Scry",2,7
Toothy and Zndrsplt,U,U,{3}{U},4.0,Legendary Creature — Homunculus Illusion,,2,2
The Fearsome Flock,U,U,{3}{U},4.0,Legendary Creature — Bird,"Flying, Split second",2,3
Farseeing Flockmate,U,U,{3}{U},4.0,Creature — Bird Wizard,"Flying, Surveil",3,2
Welcome to Mini-apolis,U,U,{3}{U}{U},5.0,Enchantment,,,
The Cosplayzer,U,U,{4}{U},0.0,Legendary Creature — Shapeshifter,,0,0
The Countering Runner,U,U,{3}{U}{U},0.0,Legendary Creature — Merfolk Gamer,,3,7
Adventurer Beguiler,U,U,{4}{U},5.0,Creature — Human Warlock,,4,5
The Value Knight,U,U,{3}{U},4.0,Legendary Creature — Human Knight,Food,1,1
Fourth Stage of Magic Design,U,U,{5}{U}{U},7.0,Enchantment,,,
Phyrexian Broodstar,U,U,{6}{U}{U},8.0,Creature — Phyrexian Beast,"Affinity, Flying",*,*
"Lorthos, Tentacled Terror",U,U,{6}{U}{U},8.0,Legendary Creature — Octopus,"Mono Eminence, Partner",8,8
Point to the Scoreboard,U,U,{U},1.0,Instant,Scry,,
"Clear, the Mind",U,U,{2}{U},3.0,Sorcery,,,
"Elemental, My Dear",U,U,{X}{U}{U},2.0,Sorcery,Investigate,,
One Does Not,U,U,{1}{U},2.0,Enchantment — Aura,Enchant,,
Taught by Narset,U,U,{1}{U},2.0,Enchantment — Aura,,,
"Untap, Upkeep, Draw",U,U,{1}{U},2.0,Sorcery,Entwine,,
More of That Strange Oil...,U,U,{2}{U},3.0,Instant,"It's Probably Nothing, Proliferate, Scry, That Could Actually Be Dangerous",,
Tax Draw,U,U,{3}{U},4.0,Instant,,,
The Crab Queen,U,U,{3}{U},4.0,Legendary Creature — Crab Human,,1,6
The Fish Brewer,U,U,{4}{U},5.0,Legendary Creature — Human Wizard,,4,4
The Rhystic Storyteller,U,U,{2}{U},3.0,Legendary Creature — Human Wizard,,2,3
Baithook Angler // Hook-Haunt Drifter,U,U,{1}{U},2.0,Creature — Human Peasant,"Disturb, Transform",2,1
Component Collector,U,U,{2}{U},3.0,Creature — Homunculus,,1,4
Covetous Castaway // Ghostly Castigator,U,U,{1}{U},2.0,Creature — Human,"Disturb, Mill, Transform",1,3
Curse of Surveillance,U,U,{4}{U},5.0,Enchantment — Aura Curse,Enchant,,
Delver of Secrets // Insectile Aberration,U,U,{U},1.0,Creature — Human Wizard,Transform,1,1
Devious Cover-Up,U,U,{2}{U}{U},4.0,Instant,,,
Dissipate,U,U,{1}{U}{U},3.0,Instant,,,
Drownyard Amalgam,U,U,{4}{U},5.0,Creature — Zombie Horror,Mill,3,6
Fading Hope,U,U,{U},1.0,Instant,Scry,,
Falcon Abomination,U,U,{2}{U},3.0,Creature — Zombie Bird,Flying,2,2
Firmament Sage,U,U,{3}{U},4.0,Creature — Human Wizard,,2,3
Flip the Switch,U,U,{2}{U},3.0,Instant,,,
Galedrifter // Waildrifter,U,U,{3}{U},4.0,Creature — Hippogriff,"Disturb, Flying, Transform",3,2
Geistwave,U,U,{1}{U},2.0,Instant,,,
Grafted Identity,U,U,{2}{U}{U},4.0,Enchantment — Aura,Enchant,,
Larder Zombie,U,U,{U},1.0,Creature — Zombie,"Defender, Surveil",1,3
"Lier, Disciple of the Drowned",U,U,{3}{U}{U},5.0,Legendary Creature — Human Wizard,,3,4
Locked in the Cemetery,U,U,{1}{U},2.0,Enchantment — Aura,Enchant,,
Malevolent Hermit // Benevolent Geist,U,U,{1}{U},2.0,Creature — Human Wizard,"Disturb, Transform",2,1
Memory Deluge,U,U,{2}{U}{U},4.0,Instant,Flashback,,
Mysterious Tome // Chilling Chronicle,U,U,{2}{U},3.0,Artifact,Transform,,
Nebelgast Intruder,U,U,{2}{U},3.0,Creature — Spirit,"Flash, Flying",2,1
Ominous Roost,U,U,{2}{U},3.0,Enchantment,,,
Organ Hoarder,U,U,{3}{U},4.0,Creature — Zombie,,3,2
Otherworldly Gaze,U,U,{U},1.0,Instant,"Flashback, Surveil",,
Overwhelmed Archivist // Archive Haunt,U,U,{2}{U},3.0,Creature — Human Wizard,"Disturb, Transform",3,2
Patrician Geist,U,U,{2}{U},3.0,Creature — Spirit Knight,Flying,2,2
Phantom Carriage,U,U,{4}{U}{U},6.0,Creature — Spirit,Flying,4,4
Poppet Stitcher // Poppet Factory,U,U,{2}{U},3.0,Creature — Human Wizard,Transform,2,3
Revenge of the Drowned,U,U,{3}{U},4.0,Instant,,,
Secrets of the Key,U,U,{U},1.0,Instant,"Flashback, Investigate",,
Shipwreck Sifters,U,U,{1}{U},2.0,Creature — Spirit,,1,2
Skaab Wrangler,U,U,{1}{U},2.0,Creature — Human Wizard,,2,1
Spectral Adversary,U,U,{1}{U},2.0,Creature — Spirit,"Flash, Flying",2,1
Startle,U,U,{1}{U},2.0,Instant,,,
Stormrider Spirit,U,U,{4}{U},5.0,Creature — Spirit,"Flash, Flying",3,3
Unblinking Observer,U,U,{1}{U},2.0,Creature — Homunculus,,2,1
Vivisection,U,U,{3}{U},4.0,Sorcery,,,
Alchemist's Retrieval,U,U,{U},1.0,Instant,Cleave,,
Binding Geist // Spectral Binding,U,U,{2}{U},3.0,Creature — Spirit,"Disturb, Transform",3,1
Biolume Egg // Biolume Serpent,U,U,{2}{U},3.0,Creature — Serpent Egg,"Defender, Scry, Transform",0,4
Cemetery Illuminator,U,U,{1}{U}{U},3.0,Creature — Spirit,Flying,2,3
Chill of the Grave,U,U,{2}{U},3.0,Instant,,,
Cobbled Lancer,U,U,{U},1.0,Creature — Zombie Horse,,3,3
Consuming Tide,U,U,{2}{U}{U},4.0,Sorcery,,,
Cradle of Safety,U,U,{1}{U},2.0,Enchantment — Aura,"Enchant, Flash",,
Cruel Witness,U,U,{2}{U}{U},4.0,Creature — Bird Horror,"Flying, Surveil",3,3
Diver Skaab,U,U,{3}{U}{U},5.0,Creature — Zombie,Exploit,3,5
Dreadlight Monstrosity,U,U,{4}{U}{U},6.0,Creature — Crab Horror,Ward,5,5
Dreamshackle Geist,U,U,{1}{U}{U},3.0,Creature — Spirit,Flying,3,1
Fear of Death,U,U,{1}{U},2.0,Enchantment — Aura,"Enchant, Mill",,
Geistlight Snare,U,U,{2}{U},3.0,Instant,,,
"Geralf, Visionary Stitcher",U,U,{2}{U},3.0,Legendary Creature — Human Wizard,,1,4
Gutter Skulker // Gutter Shortcut,U,U,{3}{U},4.0,Creature — Spirit,"Disturb, Transform",3,3
Inspired Idea,U,U,{2}{U},3.0,Sorcery,Cleave,,
"Jacob Hauken, Inspector // Hauken's Insight",U,U,{1}{U},2.0,Legendary Creature — Human Advisor,Transform,0,2
