name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
"Glissa, Herald of Predation","B, G","B, G",{3}{B}{G},5.0,Legendary Creature — Phyrexian Zombie Elf,"Incubate, Transform",3,5
Invasion of Lorwyn // Winnowing Forces,"B, G","B, G",{4}{B}{G},6.0,Battle — Siege,Transform,,
Yargle and Multani,"B, G","B, G",{3}{B}{B}{G},6.0,Legendary Creature — Frog Spirit Elemental,,18,6
"Dina, Soul Steeper","B, G","B, G",{B}{G},2.0,Legendary Creature — Dryad Druid,,1,3
Grime Gorger,"B, G","B, G",{2}{B}{G},4.0,Creature — Horror,Menace,3,3
Gloomshrieker,"B, G","B, G",{1}{B}{G},3.0,Enchantment Creature — Cat Beast,Menace,2,1
Hissing Quagmire,"B, G",,,0.0,Land,,,
Squandered Resources,"B, G","B, G",{B}{G},2.0,Enchantment,,,
Glissa Sunslayer,"B, G","B, G",{1}{B}{G},3.0,Legendary Creature — Phyrexian Zombie Elf,"Deathtouch, First strike",3,3
Necrogen Rotpriest,"B, G","B, G",{2}{B}{G},4.0,Creature — Phyrexian Zombie Cleric,Toxic,1,5
"Tyvar, Jubilant Brawler","B, G","B, G",{1}{B}{G},3.0,Legendary Planeswalker — Tyvar,Mill,,
Gnarlroot Trapper,"B, G",B,{B},1.0,Creature — Elf Druid,,1,1
Badlands Revival,"B, G","B, G",{3}{B}{G},5.0,Sorcery,,,
"The Gitrog, Ravenous Ride","B, G","B, G",{3}{B}{G},5.0,Legendary Creature — Frog Horror Mount,"Haste, Saddle, Trample",6,5
Honest Rutstein,"B, G","B, G",{1}{B}{G},3.0,Legendary Creature — Human Warlock,,3,2
Pillage the Bog,"B, G","B, G",{B}{G},2.0,Sorcery,Plot,,
Vraska Joins Up,"B, G","B, G",{B}{G},2.0,Legendary Enchantment,,,
"Vraska, the Silencer","B, G","B, G",{1}{B}{G},3.0,Legendary Creature — Gorgon Assassin,Deathtouch,3,3
Festering Gulch,"B, G",,,0.0,Land — Desert,,,
Jarad's Orders,"B, G","B, G",{2}{B}{G},4.0,Sorcery,,,
Agent Frank Horrigan,"B, G","B, G",{5}{B}{G},7.0,Legendary Creature — Mutant Warrior,"Proliferate, Trample",8,6
Alpha Deathclaw,"B, G","B, G",{4}{B}{G},6.0,Creature — Lizard Mutant,"Menace, Monstrosity, Trample",6,6
Atomize,"B, G","B, G",{2}{B}{G},4.0,Instant,Proliferate,,
Young Deathclaws,"B, G","B, G",{2}{B}{G},4.0,Creature — Lizard Mutant,Menace,4,2
Darkheart Sliver,"B, G","B, G",{B}{G},2.0,Creature — Sliver,,2,2
"Journey to Eternity // Atzal, Cave of Eternity","B, G","B, G",{1}{B}{G},3.0,Legendary Enchantment — Aura,"Enchant, Transform",,
"Valentin, Dean of the Vein // Lisette, Dean of the Root","B, G",B,{B},1.0,Legendary Creature — Vampire Warlock,"Lifelink, Menace",1,1
Witherbloom Apprentice,"B, G","B, G",{B}{G},2.0,Creature — Human Druid,Magecraft,2,2
Garruk the Slayer,"B, G","B, G",,0.0,Legendary Planeswalker — Garruk,,,
"Vraska, Swarm's Eminence","B, G","B, G",{2}{B/G}{B/G},4.0,Legendary Planeswalker — Vraska,,,
"Polukranos, Unchained","B, G","B, G",{2}{B}{G},4.0,Legendary Creature — Zombie Hydra,"Escape, Fight",0,0
"Grakmaw, Skyclave Ravager","B, G","B, G",{1}{B}{G},3.0,Legendary Creature — Hydra Horror,,0,0
Nissa of Shadowed Boughs,"B, G","B, G",{2}{B}{G},4.0,Legendary Planeswalker — Nissa,Landfall,,
Mortality Spear,"B, G","B, G",{2}{B}{G},4.0,Instant,,,
Daemogoth Titan,"B, G","B, G",{B/G}{B/G}{B/G}{B/G},4.0,Creature — Demon,,11,10
Witherbloom Command,"B, G","B, G",{B}{G},2.0,Sorcery,Mill,,
Rushed Rebirth,"B, G","B, G",{B}{G},2.0,Instant,,,
Pestilent Cauldron // Restorative Burst,"B, G",B,{2}{B},3.0,Artifact,Mill,,
Harness Infinity,"B, G","B, G",{1}{B}{B}{B}{G}{G}{G},7.0,Instant,,,
"Blex, Vexing Pest // Search for Blex","B, G",G,{2}{G},3.0,Legendary Creature — Pest,,3,2
"Storrev, Devkarin Lich","B, G","B, G",{1}{B}{B}{G},4.0,Legendary Creature — Zombie Elf Wizard,Trample,5,4
Faunsbane Troll,"B, G","B, G",{2}{B}{G},4.0,Creature — Troll,"Fight, Role token",4,4
Mosswood Dreadknight // Dread Whispers,"B, G",G,{1}{G},2.0,Creature — Human Knight,Trample,3,2
Restless Cottage,"B, G",,,0.0,Land,Food,,
"Vraska, Relic Seeker","B, G","B, G",{4}{B}{G},6.0,Legendary Planeswalker — Vraska,Treasure,,
Mortipede,"B, G",B,{3}{B},4.0,Creature — Insect,,4,1
Rolling Spoil,"B, G",G,{2}{G}{G},4.0,Sorcery,,,
Bloodbond March,"B, G","B, G",{2}{B}{G},4.0,Enchantment,,,
Woodwraith Corrupter,"B, G","B, G",{3}{B}{B}{G},6.0,Creature — Elemental Horror,,3,6
Woodwraith Strangler,"B, G","B, G",{2}{B}{G},4.0,Creature — Plant Zombie,,2,2
Gaze of the Gorgon,"B, G","B, G",{3}{B/G},4.0,Instant,,,
Compy Swarm,"B, G","B, G",{1}{B}{G},3.0,Creature — Dinosaur,,2,2
Grim Giganotosaurus,"B, G","B, G",{5}{B}{G},7.0,Creature — Dinosaur,Monstrosity,10,10
Jungle Creeper,"B, G","B, G",{1}{B}{G},3.0,Creature — Elemental,,3,3
Rites of Reaping,"B, G","B, G",{4}{B}{G},6.0,Sorcery,,,
Sluiceway Scorpion,"B, G","B, G",{2}{B}{G},4.0,Creature — Scorpion,"Deathtouch, Scavenge",2,2
Trestle Troll,"B, G","B, G",{1}{B}{G},3.0,Creature — Troll,"Defender, Reach",1,4
Golgari Longlegs,"B, G","B, G",{3}{B/G}{B/G},5.0,Creature — Insect,,5,4
Slitherhead,"B, G","B, G",{B/G},1.0,Creature — Plant Zombie,Scavenge,1,1
Golgari Keyrune,"B, G",,{3},3.0,Artifact,,,
"Enkira, Hostile Scavenger","B, G","B, G",{3}{B}{G},5.0,Legendary Creature — Human Warrior,,3,3
Autumnal Gloom // Ancient of the Equinox,"B, G",G,{2}{G},3.0,Enchantment,"Delirium, Mill, Transform",,
Iname as One,"B, G","B, G",{8}{B}{B}{G}{G},12.0,Legendary Creature — Spirit,,8,8
Blood Researcher,"B, G","B, G",{1}{B}{G},3.0,Creature — Vampire Druid,Menace,2,2
Cram Session,"B, G","B, G",{1}{B/G},2.0,Sorcery,Learn,,
Daemogoth Woe-Eater,"B, G","B, G",{1}{B}{B/G}{G},4.0,Creature — Demon,,7,6
Infuse with Vitality,"B, G","B, G",{B}{G},2.0,Instant,,,
Moldering Karok,"B, G","B, G",{2}{B}{G},4.0,Creature — Zombie Crocodile,"Lifelink, Trample",3,3
Pest Summoning,"B, G","B, G",{1}{B/G}{B/G},3.0,Sorcery — Lesson,,,
Tend the Pests,"B, G","B, G",{B}{G},2.0,Instant,,,
Witherbloom Pledgemage,"B, G","B, G",{3}{B/G}{B/G},5.0,Creature — Treefolk Warlock,Magecraft,5,5
Witherbloom Campus,"B, G",,,0.0,Land,Scry,,
Acolyte of Affliction,"B, G","B, G",{2}{B}{G},4.0,Creature — Human Cleric,Mill,2,3
Loathsome Catoblepas,"B, G",B,{5}{B},6.0,Creature — Beast,,3,3
Vhati il-Dal,"B, G","B, G",{2}{B}{G},4.0,Legendary Creature — Human Warrior,,3,3
Pine Barrens,"B, G",,,0.0,Land,,,
Possessed Centaur,"B, G",G,{2}{G}{G},4.0,Creature — Centaur Horror,"Threshold, Trample",3,3
Thelon of Havenwood,"B, G",G,{G}{G},2.0,Legendary Creature — Elf Druid,,2,2
Wormwood Dryad,"B, G",G,{2}{G},3.0,Creature — Dryad,,3,1
"Acornelia, Fashionable Filcher","B, G",B,{3}{B},4.0,Legendary Creature — Squirrel,,3,3
The Most Dangerous Gamer,"B, G","B, G",{2}{B}{G},4.0,Legendary Creature — Human Gamer Guest,"Deathtouch, Open an Attraction",2,2
"Spinnerette, Arachnobat","B, G","B, G",{3}{B}{G},5.0,Legendary Creature — Spider Performer,"Open an Attraction, Reach",2,4
"Greta, Sweettooth Scourge","B, G","B, G",{1}{B}{G},3.0,Legendary Creature — Human Warrior,Food,3,3
Gingerbread Hunter // Puny Snack,"B, G",G,{4}{G},5.0,Creature — Giant,Food,5,5
"Euru, Acorn Scrounger","B, G","B, G",{2}{B}{G},4.0,Legendary Creature — Squirrel Soldier,"Conjure, Forage",3,3
Assemble the Team,"B, G","B, G",{B}{G},2.0,Sorcery,,,
Nantuko Slicer,"B, G",G,{2}{G}{G},4.0,Creature — Insect,"Conjure, Kicker",3,2
Bloodsprout Talisman,"B, G","B, G",{B}{G},2.0,Artifact,,,
"Slimefoot, Thallid Transplant","B, G","B, G",{B}{G},2.0,Legendary Creature — Fungus,,2,2
Mycoid Resurrection,"B, G","B, G",{4}{B}{G},6.0,Sorcery,Fathomless descent,,
"Ishkanah, Broodmother","B, G",G,{3}{G},4.0,Legendary Creature — Spider,Reach,3,5
"Gitrog, Horror of Zhava","B, G","B, G",{2}{B}{G},4.0,Legendary Creature — Frog Horror,"Menace, Seek",6,6
"Furgul, Quag Nurturer","B, G","B, G",{2}{B}{G},4.0,Legendary Creature — Elf Shaman,Conjure,2,4
"Gyox, Brutal Carnivora","B, G","B, G",{1}{B}{G},3.0,Legendary Creature — Phyrexian Warlock,Conjure,2,4
Mephidross Slime,"B, G","B, G",{1}{B}{G},3.0,Creature — Phyrexian Ooze,"Conjure, Trample",3,3
Jet Collector,"B, G",G,{1}{G},2.0,Creature — Merfolk Scout,Conjure,2,2
Third Little Pig,"B, G","B, G",{1}{B/G},2.0,Creature — Boar,Conjure,2,2
Moss-Pit Skeleton,"B, G","B, G",{B}{G},2.0,Creature — Plant Skeleton,Kicker,2,2
A-Moss-Pit Skeleton,"B, G","B, G",{B}{G},2.0,Creature — Plant Skeleton,Kicker,2,2
