name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Burnished Hart,None,,{3},3.0,Artifact Creature — Elk,,2,2
Chaos Wand,None,,{3},3.0,Artifact,,,
Colossus Hammer,None,,{1},1.0,Artifact — Equipment,Equip,,
Dragon's Hoard,None,,{3},3.0,Artifact,,,
Explorer's Scope,None,,{1},1.0,Artifact — Equipment,Equip,,
Heirloom Blade,None,,{3},3.0,Artifact — Equipment,Equip,,
Meteor Golem,None,,{7},7.0,Artifact Creature — Golem,,3,3
Moonsilver Spear,None,,{4},4.0,Artifact — Equipment,Equip,,
Orazca Relic,None,,{3},3.0,Artifact,Ascend,,
Solemn Simulacrum,None,,{4},4.0,Artifact Creature — Golem,,2,2
Sword of the Animist,None,,{2},2.0,Legendary Artifact — Equipment,Equip,,
Viridian Longbow,None,,{1},1.0,Artifact — Equipment,Equip,,
Bant Panorama,None,,,0.0,Land,,,
Crucible of the Spirit Dragon,None,,,0.0,Land,,,
Desert,None,,,0.0,Land — Desert,,,
Esper Panorama,None,,,0.0,Land,,,
Flood Plain,None,,,0.0,Land,,,
Geier Reach Sanitarium,None,,,0.0,Legendary Land,,,
Grasslands,None,,,0.0,Land,,,
Haven of the Spirit Dragon,None,,,0.0,Land,,,
Zhalfirin Void,None,,,0.0,Land,Scry,,
Bag of Holding,None,,{1},1.0,Artifact,,,
The Deck of Many Things,None,,{5},5.0,Legendary Artifact,,,
Dungeon Map,None,,{3},3.0,Artifact,Venture into the dungeon,,
Eye of Vecna,None,,{2},2.0,Legendary Artifact,,,
Fifty Feet of Rope,None,,{1},1.0,Artifact,Venture into the dungeon,,
Greataxe,None,,{1},1.0,Artifact — Equipment,Equip,,
Hand of Vecna,None,,{3},3.0,Legendary Artifact — Equipment,Equip,,
Iron Golem,None,,{4},4.0,Artifact Creature — Golem,Vigilance,5,3
Leather Armor,None,,{1},1.0,Artifact — Equipment,Equip,,
Mimic,None,,{2},2.0,Artifact — Treasure,,,
Spare Dagger,None,,{1},1.0,Artifact — Equipment,Equip,,
Spiked Pit Trap,None,,{1},1.0,Artifact,"Flash, Treasure",,
Treasure Chest,None,,{3},3.0,Artifact,Treasure,,
Dungeon Descent,None,,,0.0,Land,Venture into the dungeon,,
A-Dungeon Descent,None,,,0.0,Land,Venture into the dungeon,,
Temple of the Dragon Queen,None,,,0.0,Land,,,
Treasure Vault,None,,,0.0,Artifact Land,Treasure,,
Bontu's Monument,None,,{3},3.0,Legendary Artifact,,,
Edifice of Authority,None,,{3},3.0,Artifact,,,
Embalmer's Tools,None,,{2},2.0,Artifact,Mill,,
Gate to the Afterlife,None,,{3},3.0,Artifact,,,
Hazoret's Monument,None,,{3},3.0,Legendary Artifact,,,
Honed Khopesh,None,,{1},1.0,Artifact — Equipment,Equip,,
Kefnet's Monument,None,,{3},3.0,Legendary Artifact,,,
Luxa River Shrine,None,,{3},3.0,Artifact,,,
Oketra's Monument,None,,{3},3.0,Legendary Artifact,,,
Oracle's Vault,None,,{4},4.0,Artifact,,,
Pyramid of the Pantheon,None,,{1},1.0,Artifact,,,
Rhonas's Monument,None,,{3},3.0,Legendary Artifact,,,
Throne of the God-Pharaoh,None,,{2},2.0,Legendary Artifact,,,
Watchers of the Dead,None,,{2},2.0,Artifact Creature — Cat,,2,2
Cascading Cataracts,None,,,0.0,Land,Indestructible,,
Cradle of the Accursed,None,,,0.0,Land — Desert,,,
Grasping Dunes,None,,,0.0,Land — Desert,,,
Painted Bluffs,None,,,0.0,Land — Desert,,,
Sunscorched Desert,None,,,0.0,Land — Desert,,,
Abandoned Sarcophagus,None,,{3},3.0,Artifact,,,
God-Pharaoh's Gift,None,,{7},7.0,Artifact,,,
Hollow One,None,,{5},5.0,Artifact Creature — Golem,Cycling,4,4
Mirage Mirror,None,,{3},3.0,Artifact,,,
Perilous Vault,None,,{4},4.0,Artifact,,,
Sunset Pyramid,None,,{2},2.0,Artifact,Scry,,
Wall of Forgotten Pharaohs,None,,{2},2.0,Artifact Creature — Wall,Defender,0,4
Scavenger Grounds,None,,,0.0,Land — Desert,,,
Lich's Mirror,None,,{5},5.0,Artifact,,,
Minion Reflector,None,,{5},5.0,Artifact,,,
Quietus Spike,None,,{3},3.0,Artifact — Equipment,Equip,,
Relic of Progenitus,None,,{1},1.0,Artifact,,,
Sigil of Distinction,None,,{X},0.0,Artifact — Equipment,Equip,,
Grixis Panorama,None,,,0.0,Land,,,
Jund Panorama,None,,,0.0,Land,,,
Naya Panorama,None,,,0.0,Land,,,
Aesthir Glider,None,,{3},3.0,Artifact Creature — Bird Construct,Flying,2,1
Ashnod's Cylix,None,,{2},2.0,Artifact,,,
Astrolabe,None,,{3},3.0,Artifact,,,
Floodwater Dam,None,,{3},3.0,Artifact,,,
Gustha's Scepter,None,,{0},0.0,Artifact,,,
Helm of Obedience,None,,{4},4.0,Artifact,Mill,,
Lodestone Bauble,None,,{0},0.0,Artifact,,,
Mishra's Groundbreaker,None,,{4},4.0,Artifact,,,
Phyrexian Devourer,None,,{6},6.0,Artifact Creature — Phyrexian Construct,,1,1
Phyrexian Portal,None,,{3},3.0,Artifact,,,
Phyrexian War Beast,None,,{3},3.0,Artifact Creature — Phyrexian Beast,,3,4
Scarab of the Unseen,None,,{2},2.0,Artifact,,,
Shield Sphere,None,,{0},0.0,Artifact Creature — Wall,Defender,0,6
Sol Grail,None,,{3},3.0,Artifact,,,
Soldevi Digger,None,,{2},2.0,Artifact,,,
Soldevi Sentry,None,,{1},1.0,Artifact Creature — Soldier,,1,1
Soldevi Steam Beast,None,,{5},5.0,Artifact Creature — Beast,,4,2
Urza's Engine,None,,{5},5.0,Artifact Creature — Juggernaut,Trample,1,5
Whirling Catapult,None,,{4},4.0,Artifact,,,
School of the Unseen,None,,,0.0,Land,,,
Sheltered Valley,None,,,0.0,Land,,,
Thawing Glaciers,None,,,0.0,Land,,,
Dodecapod,None,,{4},4.0,Artifact Creature — Golem,,3,3
Emblazoned Golem,None,,{2},2.0,Artifact Creature — Golem,Kicker,1,2
Mask of Intolerance,None,,{2},2.0,Artifact,,,
Dreamstone Hedron,None,,{6},6.0,Artifact,,,
Lodestone Golem,None,,{4},4.0,Artifact Creature — Golem,,5,3
Sorcerer's Strongbox,None,,{4},4.0,Artifact,,,
Sun Droplet,None,,{2},2.0,Artifact,,,
Synod Sanctum,None,,{1},1.0,Artifact,,,
Thran Dynamo,None,,{4},4.0,Artifact,,,
Thunderstaff,None,,{3},3.0,Artifact,,,
Artisan of Kozilek,None,,{9},9.0,Creature — Eldrazi,Annihilator,10,9
Krosan Verge,None,,,0.0,Land,,,
City in a Bottle,None,,{2},2.0,Artifact,,,
Jeweled Bird,None,,{1},1.0,Artifact,,,
Pyramids,None,,{6},6.0,Artifact,,,
Ring of Ma'rûf,None,,{5},5.0,Artifact,,,
Sandals of Abdallah,None,,{4},4.0,Artifact,,,
Bazaar of Baghdad,None,,,0.0,Land,,,
Diamond Valley,None,,,0.0,Land,,,
Elephant Graveyard,None,,,0.0,Land,,,
Island of Wak-Wak,None,,,0.0,Land,,,
Library of Alexandria,None,,,0.0,Land,,,
Serrated Arrows,None,,{4},4.0,Artifact,,,
Candelabra of Tawnos,None,,{1},1.0,Artifact,,,
Golgothian Sylex,None,,{4},4.0,Artifact,,,
Mightstone,None,,{4},4.0,Artifact,,,
Rakalite,None,,{6},6.0,Artifact,,,
Staff of Zegon,None,,{4},4.0,Artifact,,,
Su-Chi,None,,{4},4.0,Artifact Creature — Construct,,4,4
Tablet of Epityr,None,,{1},1.0,Artifact,,,
Tawnos's Coffin,None,,{4},4.0,Artifact,,,
Urza's Chalice,None,,{1},1.0,Artifact,,,
Urza's Miter,None,,{3},3.0,Artifact,,,
Weakstone,None,,{4},4.0,Artifact,,,
Mishra's Workshop,None,,,0.0,Land,,,
Angel's Tomb,None,,{3},3.0,Artifact,,,
Angelic Armaments,None,,{3},3.0,Artifact — Equipment,Equip,,
Bladed Bracers,None,,{1},1.0,Artifact — Equipment,Equip,,
Gallows at Willow Hill,None,,{3},3.0,Artifact,,,
Haunted Guardian,None,,{2},2.0,Artifact Creature — Construct,"Defender, First strike",2,1
Narstad Scrapper,None,,{5},5.0,Artifact Creature — Construct,,3,3
Otherworld Atlas,None,,{4},4.0,Artifact,,,
Scroll of Avacyn,None,,{1},1.0,Artifact,,,
Scroll of Griselbrand,None,,{1},1.0,Artifact,,,
Tormentor's Trident,None,,{2},2.0,Artifact — Equipment,Equip,,
Vanguard's Shield,None,,{2},2.0,Artifact — Equipment,Equip,,
Vessel of Endless Rest,None,,{3},3.0,Artifact,,,
Seraph Sanctuary,None,,,0.0,Land,,,
Sentinel Tower,None,,{4},4.0,Artifact,,,
Victory Chimes,None,,{3},3.0,Artifact,,,
Consulate Skygate,None,,{2},2.0,Artifact Creature — Wall,"Defender, Reach",0,4
Genesis Chamber,None,,{2},2.0,Artifact,,,
Gold-Forged Sentinel,None,,{6},6.0,Artifact Creature — Chimera,Flying,4,4
Hexplate Golem,None,,{7},7.0,Artifact Creature — Golem,,5,7
Millennial Gargoyle,None,,{4},4.0,Artifact Creature — Gargoyle,Flying,2,2
Mind's Eye,None,,{5},5.0,Artifact,,,
Mycosynth Lattice,None,,{6},6.0,Artifact,,,
Pierce Strider,None,,{4},4.0,Artifact Creature — Phyrexian Construct,,3,3
Seer's Lantern,None,,{3},3.0,Artifact,Scry,,
Spectral Searchlight,None,,{3},3.0,Artifact,,,
Stone Golem,None,,{5},5.0,Artifact Creature — Golem,,4,4
Tyrant's Machine,None,,{2},2.0,Artifact,,,
Arena of the Ancients,None,,{3},3.0,Artifact,,,
Book of Rass,None,,{6},6.0,Artifact,,,
Bronze Horse,None,,{7},7.0,Artifact Creature — Horse,Trample,4,4
Horn of Deafening,None,,{4},4.0,Artifact,,,
Living Armor,None,,{4},4.0,Artifact,,,
Runesword,None,,{6},6.0,Artifact,,,
Sentinel,None,,{4},4.0,Artifact Creature — Shapeshifter,,1,1
Tormod's Crypt,None,,{0},0.0,Artifact,,,
Triassic Egg,None,,{4},4.0,Artifact,,,
Voodoo Doll,None,,{6},6.0,Artifact,,,
Safe Haven,None,,,0.0,Land,,,
Bane of Bala Ged,None,,{7},7.0,Creature — Eldrazi,,7,5
Blight Herder,None,,{5},5.0,Creature — Eldrazi Processor,,4,5
Breaker of Armies,None,,{8},8.0,Creature — Eldrazi,,10,8
Conduit of Ruin,None,,{6},6.0,Creature — Eldrazi,,5,5
Deathless Behemoth,None,,{6},6.0,Creature — Eldrazi,Vigilance,6,6
Desolation Twin,None,,{10},10.0,Creature — Eldrazi,,10,10
Eldrazi Devastator,None,,{8},8.0,Creature — Eldrazi,Trample,8,9
Endless One,None,,{X},0.0,Creature — Eldrazi,,0,0
Gruesome Slaughter,None,,{6},6.0,Sorcery,,,
Kozilek's Channeler,None,,{5},5.0,Creature — Eldrazi,,4,4
Oblivion Sower,None,,{6},6.0,Creature — Eldrazi,,5,8
Ruin Processor,None,,{7},7.0,Creature — Eldrazi Processor,,7,8
Scour from Existence,None,,{7},7.0,Instant,,,
Titan's Presence,None,,{3},3.0,Instant,,,
"Ulamog, the Ceaseless Hunger",None,,{10},10.0,Legendary Creature — Eldrazi,Indestructible,10,10
Ulamog's Despoiler,None,,{6},6.0,Creature — Eldrazi Processor,,5,5
Void Winnower,None,,{9},9.0,Creature — Eldrazi,,11,9
Aligned Hedron Network,None,,{4},4.0,Artifact,,,
Hedron Blade,None,,{1},1.0,Artifact — Equipment,Equip,,
Pathway Arrows,None,,{1},1.0,Artifact — Equipment,Equip,,
Pilgrim's Eye,None,,{3},3.0,Artifact Creature — Thopter,Flying,1,1
Slab Hammer,None,,{2},2.0,Artifact — Equipment,Equip,,
Ally Encampment,None,,,0.0,Land,,,
Sanctum of Ugin,None,,,0.0,Land,,,
Shrine of the Forsaken Gods,None,,,0.0,Land,,,
Spawning Bed,None,,,0.0,Land,,,
Lost Jitte,None,,{1},1.0,Legendary Artifact — Equipment,Equip,,
Lotus Ring,None,,{3},3.0,Artifact — Equipment,"Equip, Indestructible",,
Nexus of Becoming,None,,{6},6.0,Artifact,,,
Sword of Wealth and Power,None,,{3},3.0,Artifact — Equipment,"Equip, Treasure",,
Torpor Orb,None,,{2},2.0,Artifact,,,
Transmutation Font,None,,{5},5.0,Artifact,Food,,
Fomori Vault,None,,,0.0,Land,,,
Tarnation Vista,None,,,0.0,Land,,,
Barkform Harvester,None,,{3},3.0,Artifact Creature — Shapeshifter,"Changeling, Reach",2,3
Bumbleflower's Sharepot,None,,{2},2.0,Artifact,Food,,
Fountainport Bell,None,,{1},1.0,Artifact,,,
Heirloom Epic,None,,{1},1.0,Artifact,,,
Patchwork Banner,None,,{3},3.0,Artifact,,,
Short Bow,None,,{2},2.0,Artifact — Equipment,Equip,,
Starforged Sword,None,,{4},4.0,Artifact — Equipment,"Equip, Gift",,
Tangle Tumbler,None,,{3},3.0,Artifact — Vehicle,Vigilance,6,6
Three Tree Mascot,None,,{2},2.0,Artifact Creature — Shapeshifter,Changeling,2,1
Fabled Passage,None,,,0.0,Land,,,
Fountainport,None,,,0.0,Land,Treasure,,
Hidden Grotto,None,,,0.0,Land,Surveil,,
Three Tree City,None,,,0.0,Legendary Land,,,
Uncharted Haven,None,,,0.0,Land,,,
Sword of Vengeance,None,,{3},3.0,Artifact — Equipment,Equip,,
Rolling Hamsphere,None,,{7},7.0,Artifact — Vehicle,Crew,4,4
Sword of the Squeak,None,,{2},2.0,Artifact — Equipment,Equip,,
"Karn, the Great Creator",None,,{4},4.0,Legendary Planeswalker — Karn,,,
Swarmyard,None,,,0.0,Land,,,
Academy Manufactor,None,,{3},3.0,Artifact Creature — Assembly-Worker,"Food, Treasure",1,3
Circuit Mender,None,,{3},3.0,Artifact Creature — Insect,,2,3
Coveted Jewel,None,,{6},6.0,Artifact,,,
Ghirapur Orrery,None,,{4},4.0,Artifact,,,
Helm of the Host,None,,{4},4.0,Legendary Artifact — Equipment,Equip,,
Idol of Oblivion,None,,{2},2.0,Artifact,,,
Maskwood Nexus,None,,{4},4.0,Artifact,,,
Ornithopter of Paradise,None,,{2},2.0,Artifact Creature — Thopter,Flying,0,2
Psychosis Crawler,None,,{5},5.0,Artifact Creature — Phyrexian Horror,,*,*
Spine of Ish Sah,None,,{7},7.0,Artifact,,,
Astral Cornucopia,None,,{X}{X}{X},0.0,Artifact,,,
Gorgon's Head,None,,{1},1.0,Artifact — Equipment,Equip,,
Heroes' Podium,None,,{5},5.0,Legendary Artifact,,,
Pillar of War,None,,{3},3.0,Artifact Creature — Golem,Defender,3,3
Siren Song Lyre,None,,{2},2.0,Artifact — Equipment,Equip,,
Baku Altar,None,,{2},2.0,Artifact,,,
Blinding Powder,None,,{1},1.0,Artifact — Equipment,Equip,,
Mirror Gallery,None,,{5},5.0,Artifact,,,
Neko-Te,None,,{3},3.0,Artifact — Equipment,Equip,,
Orb of Dreams,None,,{3},3.0,Artifact,,,
Ornate Kanzashi,None,,{5},5.0,Artifact,,,
Ronin Warclub,None,,{3},3.0,Artifact — Equipment,Equip,,
Shuko,None,,{1},1.0,Artifact — Equipment,Equip,,
Shuriken,None,,{1},1.0,Artifact — Equipment,Equip,,
Slumbering Tora,None,,{3},3.0,Artifact,,,
That Which Was Taken,None,,{5},5.0,Legendary Artifact,,,
Umezawa's Jitte,None,,{2},2.0,Legendary Artifact — Equipment,Equip,,
"Gods' Eye, Gate to the Reikai",None,,,0.0,Legendary Land,,,
Tendo Ice Bridge,None,,,0.0,Land,,,
Hexavus,None,,{6},6.0,Artifact Creature — Construct,Flying,0,0
Scavenged Brawler,None,,{6},6.0,Artifact Creature — Construct,"Flying, Lifelink, Trample, Vigilance",4,4
Smelting Vat,None,,{4},4.0,Artifact,,,
Wondrous Crucible,None,,{7},7.0,Artifact,Mill,,
Staff of Titania,None,,{2},2.0,Artifact — Equipment,Equip,,
Urza's Workshop,None,,,0.0,Land — Urza's,Metalcraft,,
Darksteel Juggernaut,None,,{5},5.0,Artifact Creature — Juggernaut,Indestructible,*,*
Etched Champion,None,,{3},3.0,Artifact Creature — Soldier,Metalcraft,2,2
Liquimetal Torque,None,,{2},2.0,Artifact,,,
Lithoform Engine,None,,{4},4.0,Legendary Artifact,,,
Metalwork Colossus,None,,{11},11.0,Artifact Creature — Construct,,10,10
Mirrorworks,None,,{5},5.0,Artifact,,,
Mycosynth Wellspring,None,,{2},2.0,Artifact,,,
Steel Hellkite,None,,{6},6.0,Artifact Creature — Dragon,Flying,5,5
Steel Overseer,None,,{2},2.0,Artifact Creature — Construct,,1,1
Trading Post,None,,{4},4.0,Artifact,,,
"Traxos, Scourge of Kroog",None,,{4},4.0,Legendary Artifact Creature — Construct,Trample,7,7
Coastal Bulwark,None,,{2},2.0,Artifact Creature — Wall,"Defender, Surveil",1,3
Aeronaut's Wings,None,,{2},2.0,Artifact — Equipment,Equip,,
Argivian Avenger,None,,{6},6.0,Artifact Creature — Shapeshifter,,5,5
Cityscape Leveler,None,,{8},8.0,Artifact Creature — Construct,"Trample, Unearth",8,8
Energy Refractor,None,,{2},2.0,Artifact,,,
Goblin Firebomb,None,,{1},1.0,Artifact,Flash,,
Levitating Statue,None,,{2},2.0,Artifact,Flying,,
"Liberator, Urza's Battlethopter",None,,{3},3.0,Legendary Artifact Creature — Thopter,"Flash, Flying",1,2
"The Mightstone and Weakstone // Urza, Planeswalker",None,,{5},5.0,Legendary Artifact — Powerstone,,,
Mine Worker,None,,{2},2.0,Artifact Creature — Assembly-Worker,,2,1
Portal to Phyrexia,None,,{9},9.0,Artifact,,,
Power Plant Worker,None,,{5},5.0,Artifact Creature — Assembly-Worker,,4,4
Reconstructed Thopter,None,,{3},3.0,Artifact Creature — Thopter,"Flying, Unearth",2,1
Slagstone Refinery,None,,{4},4.0,Artifact,,,
Spectrum Sentinel,None,,{1},1.0,Artifact Creature — Soldier,Protection,1,2
The Stasis Coffin,None,,{3},3.0,Legendary Artifact,,,
Steel Exemplar,None,,{5},5.0,Artifact Creature — Wizard,Trample,4,4
The Stone Brain,None,,{2},2.0,Legendary Artifact,,,
Stone Retrieval Unit,None,,{4},4.0,Artifact Creature — Construct,,2,3
Su-Chi Cave Guard,None,,{8},8.0,Artifact Creature — Construct,"Vigilance, Ward",8,8
Supply Drop,None,,{3},3.0,Artifact,Flash,,
Swiftgear Drake,None,,{5},5.0,Artifact Creature — Drake,"Flying, Haste",2,4
Symmetry Matrix,None,,{4},4.0,Artifact,,,
Thran Power Suit,None,,{2},2.0,Artifact — Equipment,Equip,,
Thran Spider,None,,{3},3.0,Artifact Creature — Spider,Reach,2,4
A-Thran Spider,None,,{3},3.0,Artifact Creature — Spider,Reach,2,4
Tower Worker,None,,{3},3.0,Artifact Creature — Assembly-Worker,Reach,1,3
Blast Zone,None,,,0.0,Land,,,
Demolition Field,None,,,0.0,Land,,,
Hall of Tagsin,None,,,0.0,Land,,,
A-Hall of Tagsin,None,,,0.0,Land,,,
Mishra's Foundry,None,,,0.0,Land,,,
Tocasia's Dig Site,None,,,0.0,Land,Surveil,,
Aetherflux Reservoir,None,,{4},4.0,Artifact,,,
Altar of Dementia,None,,{2},2.0,Artifact,Mill,,
Blackblade Reforged,None,,{2},2.0,Legendary Artifact — Equipment,Equip,,
Bone Saw,None,,{0},0.0,Artifact — Equipment,Equip,,
Cloud Key,None,,{3},3.0,Artifact,,,
Elsewhere Flask,None,,{2},2.0,Artifact,,,
Foundry Inspector,None,,{3},3.0,Artifact Creature — Construct,,3,2
Goblin Charbelcher,None,,{4},4.0,Artifact,,,
Journeyer's Kite,None,,{2},2.0,Artifact,,,
Keening Stone,None,,{6},6.0,Artifact,Mill,,
Key to the City,None,,{2},2.0,Artifact,,,
Liquimetal Coating,None,,{2},2.0,Artifact,,,
Mazemind Tome,None,,{2},2.0,Artifact,Scry,,
Mox Amber,None,,{0},0.0,Legendary Artifact,,,
Phyrexian Processor,None,,{4},4.0,Artifact,,,
Precursor Golem,None,,{5},5.0,Artifact Creature — Golem,,3,3
Pristine Talisman,None,,{3},3.0,Artifact,,,
Quicksilver Amulet,None,,{4},4.0,Artifact,,,
Runechanter's Pike,None,,{2},2.0,Artifact — Equipment,Equip,,
Semblance Anvil,None,,{3},3.0,Artifact,Imprint,,
Sigil of Valor,None,,{2},2.0,Artifact — Equipment,Equip,,
Soul-Guide Lantern,None,,{1},1.0,Artifact,,,
Thorn of Amethyst,None,,{2},2.0,Artifact,,,
Unwinding Clock,None,,{4},4.0,Artifact,,,
Well of Lost Dreams,None,,{4},4.0,Artifact,,,
Armillary Sphere,None,,{2},2.0,Artifact,,,
Carnage Altar,None,,{2},2.0,Artifact,,,
Crawlspace,None,,{3},3.0,Artifact,,,
Darksteel Ingot,None,,{3},3.0,Artifact,Indestructible,,
Druidic Satchel,None,,{3},3.0,Artifact,,,
Eye of Doom,None,,{4},4.0,Artifact,,,
Jar of Eyeballs,None,,{3},3.0,Artifact,,,
Leonin Bladetrap,None,,{3},3.0,Artifact,Flash,,
Mirari,None,,{5},5.0,Legendary Artifact,,,
Seer's Sundial,None,,{4},4.0,Artifact,Landfall,,
Surveyor's Scope,None,,{2},2.0,Artifact,,,
Sword of the Paruns,None,,{4},4.0,Artifact — Equipment,Equip,,
Temple Bell,None,,{3},3.0,Artifact,,,
Thousand-Year Elixir,None,,{3},3.0,Artifact,,,
Tower of Fortunes,None,,{4},4.0,Artifact,,,
Viseling,None,,{4},4.0,Artifact Creature — Phyrexian Construct,,2,2
Homeward Path,None,,,0.0,Land,,,
Rupture Spire,None,,,0.0,Land,,,
Springjack Pasture,None,,,0.0,Land,,,
Transguild Promenade,None,,,0.0,Land,,,
Urza's Factory,None,,,0.0,Land — Urza's,,,
Crown of Doom,None,,{3},3.0,Artifact,,,
Loreseeker's Stone,None,,{6},6.0,Artifact,,,
Arcane Lighthouse,None,,,0.0,Land,,,
Bonehoard,None,,{4},4.0,Artifact — Equipment,"Equip, Living weapon",,
Emerald Medallion,None,,{2},2.0,Artifact,,,
Epochrasite,None,,{2},2.0,Artifact Creature — Construct,,1,1
Jet Medallion,None,,{2},2.0,Artifact,,,
Junk Diver,None,,{3},3.0,Artifact Creature — Bird,Flying,1,1
Myr Sire,None,,{2},2.0,Artifact Creature — Phyrexian Myr,,1,1
Palladium Myr,None,,{3},3.0,Artifact Creature — Myr,,2,2
Pearl Medallion,None,,{2},2.0,Artifact,,,
Pentavus,None,,{7},7.0,Artifact Creature — Construct,,0,0
"Predator, Flagship",None,,{5},5.0,Legendary Artifact,,,
Ruby Medallion,None,,{2},2.0,Artifact,,,
Sapphire Medallion,None,,{2},2.0,Artifact,,,
Strata Scythe,None,,{3},3.0,Artifact — Equipment,"Equip, Imprint",,
Gargoyle Castle,None,,,0.0,Land,,,
Ghost Quarter,None,,,0.0,Land,,,
Phyrexia's Core,None,,,0.0,Land,,,
Tectonic Edge,None,,,0.0,Land,,,
Blade of Selves,None,,{2},2.0,Artifact — Equipment,Equip,,
Scytheclaw,None,,{5},5.0,Artifact — Equipment,"Equip, Living weapon",,
Seal of the Guildpact,None,,{5},5.0,Artifact,,,
Command Beacon,None,,,0.0,Land,,,
Crystal Chimes,None,,{3},3.0,Artifact,,,
Eldrazi Monument,None,,{5},5.0,Artifact,,,
Orochi Hatchery,None,,{X}{X},0.0,Artifact,,,
Staff of Nin,None,,{6},6.0,Artifact,,,
Urza's Incubator,None,,{3},3.0,Artifact,,,
Blasted Landscape,None,,,0.0,Land,Cycling,,
Rogue's Passage,None,,,0.0,Land,,,
Armory Automaton,None,,{3},3.0,Artifact Creature — Construct,,2,2
Boompile,None,,{4},4.0,Artifact,,,
Crystalline Crawler,None,,{4},4.0,Artifact Creature — Construct,Converge,1,1
Prismatic Geoscope,None,,{5},5.0,Artifact,Domain,,
Akroan Horse,None,,{4},4.0,Artifact Creature — Horse,Defender,0,4
Blinkmoth Urn,None,,{5},5.0,Artifact,,,
Cauldron of Souls,None,,{5},5.0,Artifact,,,
Empyrial Plate,None,,{2},2.0,Artifact — Equipment,Equip,,
Shimmer Myr,None,,{3},3.0,Artifact Creature — Myr,Flash,2,2
Soul of New Phyrexia,None,,{6},6.0,Artifact Creature — Phyrexian Avatar,Trample,6,6
Venser's Journal,None,,{5},5.0,Artifact,,,
Grand Coliseum,None,,,0.0,Land,,,
Mirror of the Forebears,None,,{2},2.0,Artifact,,,
Blade of the Bloodchief,None,,{1},1.0,Artifact — Equipment,Equip,,
Door of Destinies,None,,{4},4.0,Artifact,,,
Grappling Hook,None,,{4},4.0,Artifact — Equipment,Equip,,
Hero's Blade,None,,{2},2.0,Artifact — Equipment,Equip,,
Mystifying Maze,None,,,0.0,Land,,,
Ancient Stone Idol,None,,{10},10.0,Artifact Creature — Golem,"Flash, Trample",12,12
Geode Golem,None,,{5},5.0,Artifact Creature — Golem,Trample,5,3
Retrofitter Foundry,None,,{1},1.0,Artifact,,,
Forge of Heroes,None,,,0.0,Land,,,
Isolated Watchtower,None,,,0.0,Land,Scry,,
Crystal Ball,None,,{3},3.0,Artifact,Scry,,
Mimic Vat,None,,{3},3.0,Artifact,Imprint,,
Prismatic Lens,None,,{2},2.0,Artifact,,,
Prototype Portal,None,,{4},4.0,Artifact,Imprint,,
Scrabbling Claws,None,,{1},1.0,Artifact,,,
Scuttling Doom Engine,None,,{6},6.0,Artifact Creature — Construct,,6,6
Thopter Assembly,None,,{6},6.0,Artifact Creature — Thopter,Flying,5,5
Foundry of the Consuls,None,,,0.0,Land,,,
Mountain Valley,None,,,0.0,Land,,,
Rocky Tar Pit,None,,,0.0,Land,,,
Warped Landscape,None,,,0.0,Land,,,
Aeon Engine,None,,{5},5.0,Artifact,,,
Bloodthirsty Blade,None,,{2},2.0,Artifact — Equipment,Goad,,
Empowered Autogenerator,None,,{4},4.0,Artifact,,,
Pendant of Prosperity,None,,{3},3.0,Artifact,,,
Scaretiller,None,,{4},4.0,Artifact Creature — Scarecrow,,1,4
Scroll of Fate,None,,{3},3.0,Artifact,Manifest,,
Sanctum of Eternity,None,,,0.0,Land,,,
Grimoire of the Dead,None,,{4},4.0,Legendary Artifact,,,
Soul Foundry,None,,{4},4.0,Artifact,Imprint,,
Drownyard Temple,None,,,0.0,Land,,,
Cryptic Trilobite,None,,{X}{X},0.0,Creature — Trilobite,,0,0
Bonder's Ornament,None,,{3},3.0,Artifact,,,
Manascape Refractor,None,,{3},3.0,Artifact,,,
Sanctuary Blade,None,,{2},2.0,Artifact — Equipment,Equip,,
Twinning Staff,None,,{3},3.0,Artifact,,,
Nesting Grounds,None,,,0.0,Land,,,
Fluctuator,None,,{2},2.0,Artifact,,,
Endless Sands,None,,,0.0,Land — Desert,,,
Hostile Desert,None,,,0.0,Land — Desert,,,
Elementalist's Palette,None,,{3},3.0,Artifact,,,
Geometric Nexus,None,,{2},2.0,Artifact,,,
Tempting Contract,None,,{4},4.0,Artifact,Treasure,,
Triplicate Titan,None,,{9},9.0,Artifact Creature — Golem,"Flying, Trample, Vigilance",9,9
Study Hall,None,,,0.0,Land,Scry,,
Witch's Clinic,None,,,0.0,Land,,,
Alhammarret's Archive,None,,{5},5.0,Legendary Artifact,,,
Elixir of Immortality,None,,{1},1.0,Artifact,,,
Paradise Plume,None,,{4},4.0,Artifact,,,
Mage-Ring Network,None,,,0.0,Land,,,
Radiant Fountain,None,,,0.0,Land,,,
General's Kabuto,None,,{4},4.0,Artifact — Equipment,Equip,,
Hair-Strung Koto,None,,{6},6.0,Artifact,Mill,,
Hankyu,None,,{1},1.0,Artifact — Equipment,Equip,,
Honor-Worn Shaku,None,,{3},3.0,Artifact,,,
Imi Statue,None,,{3},3.0,Artifact,,,
Jade Idol,None,,{4},4.0,Artifact,,,
